"X","hand.label","expert.ind","max.class","verified","username","description","hand.label_simplified"
1640,"media","no","media",FALSE,"Enterprise_Ink","Financial journalist and editorial services provider. Here to celebrate both the written word and other forms of storytelling.

Retweets are not endorsements.","media"
1641,"other-agg","no","media",FALSE,"Url4Ever","World trends from Global News resource's.","media"
1643,"media","no","media",FALSE,"DaveMichels","Speaker, author, founder of TalkingPointz. I'm a video, voice, messaging protagonist. I publish the TalkingPointz Insider Report. #CX #UCaaS @NoJitter","media"
1650,"other-agg","no","media",FALSE,"bigcatscom","All the news about wild cats.","media"
1653,"media-acad","no","media",FALSE,"usforacle","USF's award-winning newspaper. Providing compelling stories for students, staff and all of Tampa Bay since 1966. | @USFOracleSports","media"
1654,"media","yes","media",FALSE,"ElizabethBirotv","WINK News Environmental Reporter | UF Alum | Murrow Award Winner | Story idea? Elizabeth.biro@winknews.com","media"
1656,"other-agg-bot","no","media",FALSE,"ArticleCruncher","I'm a AI based :robot: to summarize for you the long news articles into compact tweets.","bot"
1657,"other-agg","no","media",FALSE,"SRQnews","Curating the best media feeds in Sarasota County. Part of the 400-city The Breaking News Network, the largest community news network supporting the social good","media"
1658,"other-agg","no","media",FALSE,"BucsSRH","SportsRoadhouse:registered:, Buccaneers Breaking news, Links, Stats & Licensed Merchandise","media"
1659,"other-agg","no","media",FALSE,"TampaBaySRH","Tampa Bay SportsRoadhouse:registered:, Tampa Bay Sports Breaking news, Links, & Licensed Merchandise","media"
1660,"other-agg","no","media",FALSE,"FLAviation2","All the tweets from Florida airports and other aviation news from around the state.","media"
1661,"media","yes","media",FALSE,"morganabigail",":water wave: NWS Meteorologist | :high voltage: @nwas Board of Directors | :speech balloon: #NWSSAVI | :woman shrugging: medium-light skin tone: Obnoxiously overuse y'all | :rose: AOII | :yellow circle: FSU | :red circle: Ball U | :shushing face: Views are alllllll mine","media"
1662,"media","yes","media",FALSE,"WXpebarlow","Meteorologist | Math Teacher |","media"
1663,"media","yes","media",FALSE,"AlexCorderoWX","Meteorologist at WPDE. Opinions are my own. RTs are not endorsements. I like talking about hurricanes and snow. FSU Alum.","media"
1664,"media","no","media",FALSE,"_scottlawson","Editor in Southwest Florida. Hoosier.  Always appreciate a news tip.","media"
1665,"media","no","media",FALSE,"AnitaStewart","Managing Editor @RockatNight * #anitastewart #Saami #Indigenous #Vet #Music #Art @YesssSheRocks #RadFem #anitastewartpromotions @TarotandStars #NatureFantasies","media"
1669,"media","yes","media",FALSE,"WxDickey","Emmy Nominated Morning Meteorologist, ABC7 WZVN Ft. Myers, FL. AMS Certified. PA transplant & PSU Alum.","media"
1670,"media","no","media",FALSE,"ndnlizfreeman","Health reporter for Naples Daily News (Naples, Florida) and The USA Today Network","media"
1671,"media","no","media",FALSE,"TMayerTV","TV guy/Herder of Cats @AMHQ #PAannouncer @KSUOwlNation @MariettaGAhs :prohibited:Oxford Comma #Dodgers #LAChargers #TrueToAtlanta #NJDevils #OneKS #WeAreUK #GoBigBlue","media"
1672,"other-agg","yes","media",FALSE,"VeniceFla","Venice Florida Online, send us your news, pictures and beach condition information. It's a beautiful day!  @VeniceFla","media"
1674,"media","no","media",FALSE,"RyanAdairNEWZ","Assistant News Director at ABC 7/NBC2 - Fort Myers, FL. Native Mainer. Former Midwesterner. Retweets are for info only.","media"
1675,"media","no","media",FALSE,"coreylepak","Pro Photographer for St. Petersburg College. Former News Photojournalist for @WFLA, @CBS12, and @NBC26.  Proud Wisconsinite and average baller :person bouncing ball:","media"
1679,"media","yes","media",FALSE,"DenisPhillipsWx","Chief Meteorologist","media"
1680,"media","no","media",FALSE,"rickeypkim","Photographer | @10TampaBay Producer | @USouthFlorida Alumnus | ENFP | Cambodian :flag: Cambodia: | IG: @Rickeypkim","media"
1682,"media","yes","media",FALSE,"JimGeyerWLNS","Meteorologist. Coaster Correspondent. Scuba Diver. NASCAR Fan.","media"
1683,"media","no","media",FALSE,"__AmandaMorales","TEFL Volunteer Leader @PeaceCorps Ecuador | Freelance writer and photographer | Formerly @observergroup | UCF Journalism grad","media"
1685,"media","no","media",FALSE,"CarrieHoltkamp","Freelance Creative Director | Copywriter | Content Producer | Conceptor","media"
1688,"media","no","media",FALSE,"csburt","Focus team editor, Bay Area News Group (Mercury News/East Bay Times). Member of 2017 Pulitzer Prize-winning team for breaking news. Fan of SF Giants and 49ers.","media"
1690,"media","no","media",FALSE,"KatieGibas","Marketing Communications Manager, Regional Edward R. Murrow Award-winning journalist, @SUNYEmpire MBA, @NewhouseSU & @NardinAcademy alum Retweets ≠ endorsements","media"
1691,"bot","no","media",FALSE,"ReciteSocial","I am a bot that lets you know when your tweets are quoted in news articles. Follow to get articles in your timeline that quoted accounts you follow.","bot"
1692,"other-agg","yes","media",FALSE,"WaterPollution9","Follow us to get the latest news about Water Pollution","media"
1693,"media","yes","media",FALSE,"JordanPatrickWX","AMS Certified Meteorologist for @WPLGLocal10. SOFLO born and raised. Proud owner of Mako the weather dog! :dog:","media"
1696,"media","no","media",FALSE,"katnicho7608","Teacher  Former lawyer. Learner. Activist. Boomer. Proud mother of a musician/luthier & a journalist who covers the US DOJ. Democrat. Not here to find a date.","media"
1698,"other-agg","yes","media",FALSE,"EnviroEdgeNews","#Environment #news from world views, this is @EnviroEdgeNews. #Earth is not a dump, it's a gift to be regarded as such for all #Earthlings. #ClimateChange","media"
1702,"media","no","media",FALSE,"Bill_Flood","Tweets re: central CT, state & nat'l politics, the environment, science, RedSox, etc. Assignment Editor @FOX61news. Tweets just me; RTs=just FYI","media"
1703,"media","no","media",FALSE,"NewTampaPatch","Local news, alerts, events and more. We're your source for all things New Tampa.","media"
1704,"media","no","media",FALSE,"AlexisMuellner","Business journalist | image-maker | Multimedia | This is my personal feed | See work feed here: Editor, Tampa Bay Business Journal (@tbbjnewsroom, @AlexisTBBJ).","media"
1705,"other-agg","no","media",FALSE,"CryptoTech24","Top trending News and Entertainment videos","media"
1707,"gov","yes","media",FALSE,"MyFWClife","Florida Fish & Wildlife Conservation Commission info & events. Follow @MyFWC 4 commission news & press releases. RTs/links do not = endorsements.","gov"
1708,"other-agg","no","media",FALSE,"MyDCANews","Washington D.C. News Coverage: @NBCWashington @WUSA9 @ABC7News @Fox5DC @NewsChannel8","media"
1710,"media","no","media",FALSE,"jessikalward","Journalist. Doc Filmmaker. Writer. Activist. Speed Reader. Telling the stories of the marginalized and the overlooked.","media"
1714,"media","no","media",FALSE,"RitaSibajaTv","| Reporter @univisionnevada | Previously at @UniTampaBay, Noticias @winknews & @coloradoya | @NAHJ |","media"
1718,"media","no","media",FALSE,"negotiamini","The Truth is Powerful - News/Media focused on Speaking Truth To Power","media"
1722,"media","no","media",FALSE,"ChrisGrisbyNews","Journalist for Spectrum News Texas @SpectrumNews1TX I MBA '20 @UTTyler | University of Tampa '17 | Texas bred and fed (Rowlett, TX)","media"
1723,"other-agg","no","media",FALSE,"torontosolds","Your resource for daily Toronto real estate sold prices as seen on MLS. Join our free homes sold report newsletter!","media"
1724,"media","no","media",FALSE,"NewsFNN","FNN provides news and news resources for Florida radio stations and websites.","media"
1725,"media","no","media",FALSE,"JoeBucsFan","15th year delivering Buccaneers news & analysis 24/7 (literally). Credentialed NFL & Bucs media. Hall of Fame voter @ikaufman76 works here. Tampa's go-to site.","media"
1726,"media","no","media",FALSE,"JenniferHrdy","I ask a lot of questions and have a lot of ideas. #journalist #freelance @cardinals fan, Airplane!=best movie ever, writing is home, wanderlust is life.","media"
1728,"media","no","media",FALSE,"Ron_on_RON","The Senior Broadcast Director of Farm and Rural Programming for the Radio Oklahoma Ag Network - the Number One Ag Radio Network in Oklahoma","media"
1729,"media","yes","media",FALSE,"wxbywilliams","President, Weather-Track, Inc. Cornell graduate.  Rochester's most experienced meteorologist.  40 years in profession:  forecasting, forensics, radio and tv.","media"
1730,"media","no","media",FALSE,"helloswfl","A new approach to local news focused on connection, balance and depth","media"
1732,"media","no","media",FALSE,"margomcd","Margo McDonough - Travel journalist, travel planner with Uniglobe & Virtuoso, Been to 47 nations. On Rhine river cruise now, Caribbean cruise & Australia next!","media"
1733,"media","no","media",FALSE,"Gianrigo","AFP video reporter based in Miami (previously in Indonesia) reporting on Southern USA events. You can find me on Instagram :backhand index pointing down: medium skin tone:","media"
1734,"media","no","media",FALSE,"83DegreesMedia","An online magazine promulgating solutions and success in Florida by featuring influencers, innovators, entrepreneurs, urbanists, connectors, collaborators.","media"
1735,"other-agg","no","media",FALSE,"surfingnews","Surfing news the world over!","media"
1737,"media","no","media",FALSE,"fuegopazzo","Proud husband & Dad. Ex UK Firefighter. Photographer, Videographer. Indie/Mobile film. Mobile Journalism.  Activist.:dove::folded hands: light skin tone: :om: Peace","media"
1739,"media","no","media",FALSE,"PatMoranTweets","Host of Talking Buffalo... Every Tuesday & Friday PLUS random bonus episodes. 
https://t.co/m3LB0ks4jv…

Email: talkingbuffalopodcast@gmail.com","media"
1740,"media","no","media",FALSE,"DanielHautmann","Journalist & Autor - Technik I Energie I Umwelt I
born at 331 ppm","media"
1743,"media","no","media",FALSE,"MaverickJohnson","Founder of non-profit @WishesForHeroes ~ On Radio 6am-10am @921ctq & @iheartradio ... #Kindness #Creativity #Volunteering https://t.co/AOjGLpQdbc","media"
1747,"media","no","media",FALSE,"EdibleSarasota","We are a print Magazine Celebrating Local Foods, Farms, Culture & Cuisine throughout the Gulf Coast","media"
1748,"other-agg","no","media",FALSE,"sailing_news","Sailing News Aggregator","media"
1750,"tourbiz-media","no","media",FALSE,"bestvacplace","Tips, Deals and News about the Best Vacation Places","tourbiz"
1753,"tourbiz-other-agg","no","media",FALSE,"sailinglatestfr","Your home for learning how to sail, sailing news, and promoting sailing events.","tourbiz"
1754,"tourbiz-other-agg","no","media",FALSE,"sailinglatestes","Your home for learning how to sail, sailing news, and promoting sailing events.","tourbiz"
1755,"other-agg","no","media",FALSE,"Australia_newss","All #Australia #news 24/7","media"
1757,"media","no","media",FALSE,"bmltv","Conscious News Media-


Investigative, Cultural, Society-


Because Your Media Matters","media"
1760,"other-agg","no","media",FALSE,"Fromgirltogirl","Global Lifestyle health and news. Subscribe @fromgirltogirl :
 https://t.co/dzLi829GeA","media"
1762,"media","no","media",FALSE,"Andrew_S7","News Producer & Social Newsgathering at @EBU_HQ • DMs open •
Views personal, Liverpool FC posts unashamedly biased.","media"
1764,"media","no","media",FALSE,"Seanras","I am the owner of https://t.co/RsBvMkyQIj and Host of The first 52. I say what I believe, deal with it! #rashole","media"
1765,"media","no","media",FALSE,"scenesarasota","Sarasota's original city magazine","media"
1766,"media","no","media",FALSE,"DoctorSal","I'm a husband. A father. A grandpa. A journalist. A brother. A musician. A songwriter. A Gator. And I'm happy as hell to be alive.","media"
1770,"media","no","media",FALSE,"Clyatt","Dad to Kylee & Zane! Former TV News/Weather Reporter/Anchor. USA Radio News/Commentary for stations in Australia The Road of Life v2.0 in NEVADA Kirk@Clyatt.NET","media"
1771,"media","no","media",FALSE,"stephensmithsrq","CEO, Author, TV Host,  Transformational Change Speaker and Nature Advocate. Make a healing connection to Nature, Source and Community.","media"
1780,"media","yes","media",FALSE,"greenlodging","Glenn Hasek is the publisher and editor of Green Lodging News.","media"
1782,"media","no","media",FALSE,"MattCWaldron","Mentally wandering writer/poker journo, home brewer, artist, gamer, product & business development professional, futurist. Priorities in reverse order.","media"
1789,"media","no","media",FALSE,"TriNebula","Editor @SNIPSmag + @Remediationtech | Publican, 3D modeler + SciFi fan | Formerly POB Mag (RIP), @Prairie_Farmer + @NCSAatIllinois","media"
1790,"media","no","media",FALSE,"StatBoyDrew","Cleveland/Tampa sports fan. 2x @UCF grad. Editor at @UCFBanneret_SBN, part of @SBNation. Jersey collecting addict. Member of @TheFWAA and @NFFNetwork.","media"
1791,"media","no","media",FALSE,"AlternativesMag","Alternative Magazine promotes sustainable lifestyle and combines the green movement with fitness sports","media"
1794,"tourbiz-other-agg","no","media",FALSE,"OrlandoFL407","Orlando | Theme Parks | Magic | Gators | UCF | NASCAR | Orlando City. Tweeting & blogging the lastest news and events in Central Florida tweets by: Robert. C","tourbiz"
1795,"media","no","media",FALSE,"francesca_cons","Bilingual #journalist •  TV news reporter on a break • immigrant • law aficionado • flautist :musical note: • :flag: Peru: • Opinions are mine • retweets not endorsements","media"
1796,"other-agg","no","media",FALSE,"diving_news","Everything Diving, news reports,  product reviews, popular diving spots, ...","media"
1797,"media","no","media",FALSE,"sudeepkhatri","#Lionsclub member, #Freelancer journalist, #CPJ, #FreeThePress.

Email : sudeep.khatri8090@gmail.com :flag: Nepal:","media"
1799,"media","no","media",FALSE,"tbdonj","Veteran journalist. Fan of Tampa Bay Rays, Bolts, Bucs, Florida State Seminoles and Arkansas Razorbacks. Opinions are my own. Retweets are not endorsements.","media"
1801,"media","no","media",FALSE,"Mctaguej","Novelist and author, former Washington Editor, Barron's, journo, fly fisherman, surf fisherman, active John Batchelor radio show correspondent, bookworm.","media"
1802,"media","no","media",FALSE,"MikeTrimWPTV","Navy Veteran - Emmy nominated morning anchor for @WPTV & @FOX29WFLX - Temple Owl - Missouri born and raised. FB & IG: MikeTrimWPTV TikTok: MikeTrim5and29","media"
1803,"media","no","media",FALSE,"AdamonTV","Broadcasting: The Weapon of Mass Discussion! Fox Business News contributor","media"
1806,"media","yes","media",FALSE,"HeatherM_Media","☆ Dog Mum to Cali☆ EMMY & Edward R. Murrow Award Winning Bilingual Weather Anchor:cloud with lightning and rain: :round pushpin:Los Angeles born+raised♡| USC Aumna #FightOn!","media"
1807,"other-agg","no","media",FALSE,"Patriot54260150","Get All The Latest USA News on https://t.co/ELJ6kGQG4A. political, Business, Entertainment, Sports, Health and more News !","media"
1810,"media","no","media",FALSE,"enterobanger","IWWNIK: """"I was wondering, now I know""""
Tweets: """"hey, check this out.""""
Doug Jones, journalist, D.C. | currently @TEGNA | 10 years+ @CNN | Tips?: djones3@tegna.com","media"
1811,"media","no","media",FALSE,"RyanAKohn","Sports editor @ObserverGroup | Proud member of #MizzouMafia | has lots of good movie ideas","media"
1813,"media","yes","media",FALSE,"simpsonWVTM13","Meteorologist at WVTM 13 in Birmingham. Parent liaison @PC4Quality, advocate for CHD, Castin' 'N Catchin' charity bass tournament.","media"
1814,"media","no","media",FALSE,"ericgar62","Executive editor of the Community News Collaborative in Sarasota, Florida.","media"
1817,"media","no","media",FALSE,"imalexbeamyrnot","Early Twitter non-adopter, journalist, author and so on","media"
1821,"gov","no","media",FALSE,"CynthiaSMU","Communications Specialist for @SarasotaPD!:oncoming police car: Former news anchor, now #PIO. Insta- cynthiaontv :trophy:Lone Star Emmy, 2x Sunshine State Awards, Green Eyeshade Award","gov"
1824,"other-agg","no","media",FALSE,"StaffEditorial","Curated News For Curious Minds

https://t.co/a8qXBZCVEF

We always follow back
 
#IFBAP
#FollowBack","media"
1830,"media","no","media",FALSE,"PauLinNY","Maine-made, mostly happy. Journalist, racing driver, acoustic guitar hero. Previously @SportsIllustrated, @NYTimes etc","media"
1831,"media","no","media",FALSE,"CraigNigrelli","News Biz Veteran(Buffalo, Albuquerque, Minneapolis, Kansas City, Omaha, Wichita, Sarasota), Rutgers grad, loves hockey, lifting weights, mountains & cab sav.","media"
1832,"other-agg","no","media",FALSE,"PostSwfl","The most essential breaking news, irreverent headlines, and can't-miss photos from https://t.co/23SfAE8RkD","media"
1835,"media","no","media",FALSE,"malvareztv","@winknews bilingual reporter | @fgcu grad | fl born & raised | :flag: Guatemala::flag: Nicaragua: | story idea? email me :envelope with arrow: michelle.alvarez@winknews.com","media"
1836,"media","no","media",FALSE,"SusanSember","Film Director, Producer, Author & Publisher; Exec Producer/Director of """"Beyond The Game""""; Film Strategist; Univ. of Michigan alum https://t.co/DaEvdza5UK","media"
1842,"other-agg","yes","media",FALSE,"great_thunberg","News/developments about climate change, environmental protection, Fridays for Future movement and #GretaThunberg. Please support #FridaysForFuture(fan-account)","media"
1845,"media","yes","media",FALSE,"JasonDMyles","Producer @FoxWeather. Past: @WCCO @LifeAtPurdue @columbiajourn. Less-hot version of Regina George. 4-time Emmy loser. Screenwriter of gay stuff. IN/MN/NY.","media"
1846,"media","no","media",FALSE,"EmmaHeatonWINK","@WINKNews Reporter | @fgcu grad |CO :airplane: FL | Former Intern, Production Assistant, Associate Producer and Producer | Story Idea? :e-mail: emma.heaton@winknews.com","media"
1847,"media","no","media",FALSE,"annette_tv","Award-winning reporter @SNNTV • Alumna @USouthFlorida • Daughter • Sister • Storyteller • Performer :woman dancing: light skin tone::microphone: • Retweets ≠ Endorsements","media"
1848,"media","yes","media",FALSE,"KCShermanWx","@WINKnews Morning Meteorologist | @Mizzou alum | Proponent of pineapple on pizza | Kringle’s Mom :dog face: | NOLA native :fleur-de-lis: Tune in every weekday morning on WINK!","media"
1853,"media","no","media",FALSE,"WJNONews","The Palm Beaches' News Source.

LISTEN LIVE: https://t.co/lSPpwmuhsH","media"
1854,"media","no","media",FALSE,"nadeenyanes","Anchor/Reporter @Fox4Now | Edward R. Murrow recipient | 5x FL Associated Press winner | SWFL :left arrow: ORL :left arrow: ORF :left arrow: RIC :left arrow: PCB | :flag: Puerto Rico: :flag: Palestinian Territories: :flag: Syria: | :red heart:: :cat face:, :hot beverage:️, :taco:","media"
1855,"media","no","media",FALSE,"AsToldByGaby","Talking for a living on @thebeachmiami @1043TheShark @litemiami @kisscountry999 |The :shark:OG|@FGCU '16(comm/journo)|VANS Addict|Proud adoptive mom of a streetcat","media"
1856,"other-agg","no","media",FALSE,"FloridaTropics1","All the latest news & information Floridians need to know during Hurricane Season","media"
1857,"media","yes","media",FALSE,"Leslielondon","Weekend Meteorologist at @SNNTV
BS Atmospheric Science - University of Nevada, Reno :cloud with lightning and rain::sun::snowflake:","media"
1859,"other-agg","yes","media",FALSE,"twxman911","Atlantic Hurricane coverage @twxman911 #AtlanticHurricanes #Atlantic #AtlanticOcean #GulfOfMexico #CaribbeanWx #Caribbean #Tropical #Tropics #flwx #swfl","media"
1860,"media","yes","media",FALSE,"bryanwx","Insurance Meteorologist/Senior Catastrophe Analyst. Collaborator at heart. Unrepentant nerd. Goal: Never stop learning. Views are my own. Audentes Fortuna Iuvat","media"
1865,"media","yes","media",FALSE,"MiScan5000","NC State 2016, IA State 2022: Meteorology. Math Teacher: Iron Academy, Raleigh, NC. CoCoRaHs Observer. Former intern: WRAL-TV, NWS Raleigh, NCSCO. NWS Spotter.","media"
1866,"media","yes","media",FALSE,"Keely1Connor","I’m a upcoming Meteorologist & Storm chaser and I love extreme weather & fishing N.Y :airplane: F.L Weather Center 21","media"
1868,"media","no","media",FALSE,"MAOHare","Producer, Conversations on Health Care @chcradio. Covered Beatles, Allmans, Stones, Ramones, Iggy & Monkeys. Now back stage w/ health rock stars - Just as cool","media"
1870,"other-agg","no","media",FALSE,"globalrootspost","Breaking News, Interesting History, Trending Stories, Our Take, and Discussion.","media"
1873,"other-agg","no","media",FALSE,"survivingearth","SURVIVING EARTH CHANGES, Emergency Preparedness, Self-Sufficiency, Effective Natural Remedies, Breaking News and Much More.......","media"
1874,"media","no","media",FALSE,"irishgal09","lifelong NYer+yanks/giants fan, rescuer of dogs, baker of goods, irish SU gal, editor at WashPost","media"
1876,"other-agg-bot","yes","media",FALSE,"ClimateChaosBot","Automated Climate Chaos news bot scouring the internet looking for weather phenomena. Follow or subscribe to https://t.co/0PymmONRlA","bot"
1877,"other-agg","no","media",FALSE,"NorthAmericaNN","Reporting news, weather, & sports. Sharing finance news. Most followers: 594 Reached 500 followers on 12-06-2017","media"
1881,"media","no","media",FALSE,"radiolauna","On Air Talent @995qyk, Country Music and my dogs :red heart: #Tampa #Radio #Dogmom","media"
1885,"media","no","media",FALSE,"Gazeta_News","Mídia brasileira nos EUA desde 1994.
Jornal Impresso, Website, Rádio Web.
The Brazilian Media in Florida (Newspaper-Website-WebRadio)","media"
1886,"media","no","media",FALSE,"lborgprojocom","education reporter","media"
1888,"media","no","media",FALSE,"laura_cardona95","Executive producer @TelemundoNI | Former EP @WINKNews & Noticias WINK | @UFJSchool & @UF_CLAS alumn | Colombia :flag: Colombia:","media"
1890,"media","no","media",FALSE,"ErikaNews","NBC News Producer, off-air reporter. Avid learner filled with gratitude. @NAHJ @UnivMiami @MAcolumbiajourn #español #français #einbisschenDeutsch","media"
1891,"media","yes","media",FALSE,"JenniferWeeks83","Senior Environment and Energy Editor @ConversationUS. Member @sejorg. DC native, mom, Red Sox fan, alto II, Eph. Parallel parking is my special power.","media"
1892,"media","no","media",FALSE,"captainsamerica","Official Twitter account for The Captain's AMERICA-Third Watch American, Conservative, Independent, Patriotic Radio Show standing up for America @am860theanswer","media"
1894,"other-agg","no","media",FALSE,"TaylorSwiftfanu","We deliver the latest Taylor Swift news everyday.","media"
1895,"media","no","media",FALSE,"AllyssaDickert","Storyteller | Journalist | Host @afterbuzztv | Former Anchor/MMJ @fox4now @helloswfl @kfyrtv","media"
1896,"other-agg","no","media",FALSE,"QuorumCall","US SENATE NEWS & INFORMATION. We scour the web to collect news and info from sources across the political spectrum covering the US Senate and its members.","media"
1897,"tourbiz-other-agg","yes","media",FALSE,"fishinglt","Fishing Latest is your home for fishing news and current affairs. Keep informed via our News/Blog/Forum/Books sections here and on our website.","tourbiz"
1898,"other-agg","no","media",FALSE,"Rocketnews1","Rocketnews is an aggregator of the top online news articles and stories from around the globe.","media"
1899,"other-agg","no","media",FALSE,"UBseafood","The Seafood desk at Urner Barry; a protein commodity market information, analysis and news provider with the largest historical industry database","media"
1900,"media","no","media",FALSE,"tuddle","Nerd, Radio Personality, Hot Talk Satirizer, @ManUtd, @GatorsFB, & @MiamiDolphins Supporter #Radio #Podcast #Streamer #YouTube #Radio #Broadcasting","media"
1902,"other-agg","no","media",FALSE,"riskmap_","Breaking news and updates from the free global monitoring platform","media"
1904,"media","no","media",FALSE,"McGinleyAllison","News 6 News Director, Mom of two boys, RTDNA Region13, FL AP Board","media"
1905,"media","yes","media",FALSE,"seakaterun","Writer, Producer @TinyBeaker Media // #NatGeoExplorer // 2018 @AAASMassMedia Fellow // Science, storytelling and coral reef love","media"
1908,"media","no","media",FALSE,"tvsteve","Emmy Award Winning TV News Producer","media"
1911,"media","no","media",FALSE,"KathBarnes86","Writer. Grammar fan. Editor of nonprofit magazines (but not speaking for them here). Hoping for the day when most people are mostly fair to each other. She/her.","media"
1913,"media","no","media",FALSE,"littlebytesnews","SAHM/blogger;tweet abt politics to parenting&everything in btwn(feed) #prolife #vaxed:prohibited:#COVID19 mandates #news Contribute/Subscribe https://t.co/pNW32dq3V0","media"
1916,"other-agg","no","media",FALSE,"WholeStoryNews1","Ever wondered if your news provider is telling you everything? Whole Story News is a website that gives you all the information and differing views.","media"
1921,"tourbiz-media","no","media",FALSE,"GCFMagazine","The magazine for bay and offshore fishermen of the Gulf of Mexico.","tourbiz"
1924,"other-agg","no","media",FALSE,"WildlifeTweet","Follow us to get the latest news about  Wildlife","media"
1926,"acad","no","media",FALSE,"FParasecoli","Roman in NYC | Teaches Food Studies at NYU Steinhardt | Author | (Former) journalist. Retweets and shares are not endorsements.","acad"
1930,"acad-media","no","media",FALSE,"KevinWagnerPhD","Pollster/Prof @FloridaAtlantic Co-Auth: Tweeting To Power/Oxford Press: https://t.co/qgx7vQoVOI /Columnist: @pbpost Opinions are mine. @KevinWagner@newsie.social","acad"
1931,"other-agg","no","media",FALSE,"MetroCOLA","Curating news, events & info for #MetroCOLA [Columbus-Opelika-LaGrange-Auburn] & Phenix City, Harris County & Georgia, Alabama.","media"
1932,"other-agg","yes","media",FALSE,"RES911CUE","#News #Weather #Fire #NaturalDisaster #PublicSafety Information Covering The United States and Throughout The World.","media"
1933,"other-agg","yes","media",FALSE,"FD_NatDisaster","FutureDanger is an American news link Heatmap Dashboard. Follow for links to our website concerning potential Natural Disaster. Run by @FutureDanger6","media"
1934,"media","no","media",FALSE,"BillyBoSoxUSF","Die hard Bulls fan, co-host and producer of the Billy and Devo talk Sports and Manliness podcast (@BDSMShow)","media"
1936,"media","no","media",FALSE,"kingofgonzo","I'm a journalist and logofile who lives in the Pittsburgh area.","media"
1937,"media","no","media",FALSE,"Dale_Greenstein","Executive Digital Producer @MyNews13
Father. Husband. News guy.","media"
1938,"media","no","media",FALSE,"SDeneen","Journalist. Credits include @NatGeo, MSN News, @AOL, https://t.co/hlhyotXlty, @InvestigateWest. Hung out w/ @KSJatMIT 2016-17.","media"
1939,"media","no","media",FALSE,"riverjordan19","writer | documentary film editor & producer | Woman | environment wildlife & climate | skeptic of corporate news media :eyes:| life is a pre-existing condition","media"
1941,"media","no","media",FALSE,"motelonfire","Actor, News Anchor, Singer/Lyricist, Outreach Support For Addiction And Mental Health Clients...","media"
1942,"media","no","media",FALSE,"nasnewsdirect","Tweeting news animations from Next Animation Studio, delivered through @ReutersAgency. Subscribe below for a free trial!","media"
1945,"media","no","media",FALSE,"AsherWildman13","News Reporter for Spectrum News 13 in Orlando. Native Floridian with natural red hair. S:raising hands: light skin tone:n Screen is my best friend. :e-mail: me at Asher.Wildman@charter.com","media"
1947,"media","no","media",FALSE,"SteveNewborn3","WUSF Public Media reporter, itinerant traveler, treehugger","media"
1948,"media","no","media",FALSE,"TheLocalHour","""""The Local Hour"""" LIVE! Every Tuesday @ 8 pm on https://t.co/2FKD3uMZP9 :radio: Tampa's #1 radio show for local music & comedy! 
Old Shows:
https://t.co/kn6AN3LfiI","media"
1949,"media","yes","media",FALSE,"SpotlightonGC","Co-Host Cher Tanner - WMNF radio show 'Spotlight on Game Changers' Listen to archives @ SoundCloud. #Podcast #Environment #SaveThePlanet #Solutions #Resist:water wave:","media"
1950,"tourbiz-other-agg","yes","media",FALSE,"PN_Seafood","Follow this page for daily Seafood category news from http://t.co/kgYoRrcx7e","tourbiz"
1951,"other-agg","no","media",FALSE,"Beerupdate1","We deliver the latest Beer news everyday","media"
1952,"media","no","media",FALSE,"PeterBale","Journalism background at Reuters, FT, News, Microsoft, CNN, CPI, https://t.co/fyCJVzkqim. Also, and experimentally, on Mastodon at: @peterbale@newsie.social","media"
1953,"media","yes","media",FALSE,"wx_cam","NWS Meteorologist, former Emergency Manager. @UofSouthAlabama and @msstate alum. Road sign/traffic light enthusiast. ISFJ. Opinions are mine alone. :rainbow flag::purple heart::black heart::white heart:","media"
1955,"media","no","media",FALSE,"JennaLaineESPN","@ESPN NFL Nation Bucs reporter | IG: @JennaLaineESPN","media"
1957,"media","no","media",FALSE,"JDelToroCordero","Periodista. Amante de la verdad y la justicia. Journalist. Retweet to inform, not to endorse. My tweets are my opinion, not of my employer or client's.","media"
1960,"media","no","media",FALSE,"GinaS1116","LA Woman. TV producer. Pop culture lover. Beach dweller.","media"
1966,"media","no","media",FALSE,"sunshineslated","#USA #News, #Culture and #Trends. Under new management since 2020! Sunshine Slate is your news, entertainment, music fashion website.","media"
1967,"media","no","media",FALSE,"GazetteLakeland","Lakeland Gazette local online newspaper","media"
1969,"media","no","media",FALSE,"MichaelOrton","Independent multimedia producer writer shooter and boffin; post CBS and ABC. ATAS. Annenberg.","media"
1971,"media","no","media",FALSE,"JWalterScott","54 Year broadcast journalist.  #FBR #IFB 100% FOLLOW BACK Former Air Force Pilot Vietnam, POW. Business Consultant/Coach, Credit Card Processing, POS Systems","media"
1972,"media","no","media",FALSE,"TheRadioTFI","Home of @TaxiStandHour, music, memories and more. Catch @JohnRadioTFI and @EdRadioTFI LIVE Sundays 10AM ET.
Download the Radio TFI App!","media"
1973,"media","no","media",FALSE,"ErieNewsNow","Coverage You Can Count On","media"
1974,"media","no","media",FALSE,"Dizzedcom","Your web, your news, your choice - https://t.co/V0WXvV6a6U
Follow us and we'll follow you.","media"
1975,"other-agg","no","media",FALSE,"CoppedNews","Taking the news already reported and spreading to the world.","media"
