"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","created_at.y","description","name","protected","profile_image_url","pinned_tweet_id","location","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"197","RT @GulfportPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and I…","1418737221692272642","372905476",TRUE,NA,"en","everyone","1418737221692272642",2021-07-24 00:58:07,"finn3879",FALSE,"2011-09-13T16:50:24.000Z","The days of me forgetting are over. The days of me remembering have just begun.","☘️Finn McCool☘️",FALSE,"https://pbs.twimg.com/profile_images/1573167734501801985/dJbz-yg-_normal.jpg","1328765172278845440","Gulfport, FL",NA,1,0,0,0,0,2392,2751,67243,66,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/dFc5yXNVPv"
"198","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida palmharbor s houex weather service issues red tide hazard statement beach goers","1418737831724425216","163514247",FALSE,NA,"en","everyone","1418737831724425216",2021-07-24 01:00:32,"PalmHarborPatch",FALSE,"2010-07-06T16:22:24.000Z","Local news, alerts, events and more. We’re your source for all things Palm Harbor.","Palm Harbor Patch",FALSE,"https://pbs.twimg.com/profile_images/940300116962951168/abuTJV7S_normal.jpg",NA,"Palm Harbor, FL","https://t.co/4EjSX2Jk7S",1,0,0,0,0,1746,1747,17990,29,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/rtYCeSvfWT"
"199","RT @PalmHarborPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and…","1418738886105210885","118544574",FALSE,NA,"en","everyone","1418738886105210885",2021-07-24 01:04:43,"illdoyournails",FALSE,"2010-03-01T01:12:43.000Z","Tired of Trump’s nonsense! Book lover, coffee lover, wine enthusiast, mom, wife, travel lover #DeSantis2024 ♥️♥️♥️","#DumpTrump",FALSE,"https://pbs.twimg.com/profile_images/862132034/heather2_normal.jpg",NA,"Palm Harbor, Florida",NA,1,0,0,0,0,1160,2003,29912,25,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/rtYCeSvfWT"
"200","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida pinellasbeaches s houex weather service issues red tide hazard statement beach goers","1418740287506112514","163514851",FALSE,NA,"en","everyone","1418740287506112514",2021-07-24 01:10:18,"PinellasPatch",FALSE,"2010-07-06T16:24:18.000Z","Local news, alerts, events and more. We're your source for all things Pinellas.","Pinellas Patch",FALSE,"https://pbs.twimg.com/profile_images/974301343379742720/SdlNZLWh_normal.jpg",NA,"Pinellas Park, FL","https://t.co/MFlN6JYAKa",0,0,0,0,0,370,71,10664,22,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/hsaSI8vyt0"
"201","Red Tide Decreasing In Tampa Bay; Increasing Along Gulf Beaches. Fish kills have been reported the past week along beaches in Pasco, Pinellas, Hillsborough, Manatee and Sarasota counties. | WUSF  @wusf . https   wusfnews wusf usf edu environment 2021 07 28 red tide decreasing in tampa bay increasing along gulf beaches. https   twitter com tstanfield status 1420700734459420673 photo 1","1420700734459420673","16384228",FALSE,NA,"en","everyone","1420700734459420673",2021-07-29 11:00:25,"tstanfield",FALSE,"2008-09-20T23:38:44.000Z","Fighting for inclusion, tolerance, & fairness. Hubby to William. Father to Eli.  Geek. Exvangelical. Beaches. Sunrises. Live music. LGBTQ. He/him/his","Todd Stanfield 🏳️‍🌈",FALSE,"https://pbs.twimg.com/profile_images/1388931194826465287/sm7Yqu5k_normal.jpg",NA,"Punta Gorda, Florida",NA,0,0,1,0,0,844,1647,9551,4,NA,"Red Tide Decreasing In Tampa Bay; Increasing Along Gulf Beaches. Fish kills have been reported the past week along beaches in Pasco, Pinellas, Hillsborough, Manatee and Sarasota counties. | WUSF https://t.co/XOoW60oDWV @wusf https://t.co/IrzeL9RhZh"
"202","RED TIDE UPDATE: Suspected red tide-related respiratory irritation was reported in Lee, Manatee, Pasco, Pinellas, and Sarasota Counties. If you are sensitive to red tide, you may want to wear a mask to reduce the risk of respiratory irritation.

. https   news wgcu org 2021 02 11 red tide report","1421581399673425920","73450877",FALSE,NA,"en","everyone","1421581399673425920",2021-07-31 21:19:52,"wgcu",TRUE,"2009-09-11T18:36:50.000Z","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","WGCU Public Media",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",NA,"Fort Myers, Florida","https://t.co/uJhqoXch0A",0,0,0,0,0,4059,748,34117,297,"5f233dab0bebb079","RED TIDE UPDATE: Suspected red tide-related respiratory irritation was reported in Lee, Manatee, Pasco, Pinellas, and Sarasota Counties. If you are sensitive to red tide, you may want to wear a mask to reduce the risk of respiratory irritation.

https://t.co/zmaI379V52"
"203","On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay","1422520879859240960","1098589496466173954",FALSE,NA,"en","everyone","1422520879859240960",2021-08-03 11:33:01,"EdTruman3",FALSE,"2019-02-21T14:25:21.000Z","","Elon Musk Sucks",FALSE,"https://pbs.twimg.com/profile_images/1098591923277836288/1vfqEbYj_normal.png",NA,NA,NA,2,0,3,1,0,1487,1055,36058,16,NA,"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH"
"204","RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsbor…","1422521018766270484","190322628",FALSE,NA,"en","everyone","1422521018766270484",2021-08-03 11:33:34,"D1veBum",FALSE,"2010-09-13T17:19:08.000Z","Retired USN ⚓️ who would rather be #cycling, #kayaking or #scubadiving.

We must do better with equality, education, and the environment. 🚫 DMs","Şҽñσɾ ĐƗV€βỮΜ 😷 #MαʂƙUρBυƚƚҽɾƈυρ 😷",FALSE,"https://pbs.twimg.com/profile_images/1615870250586603521/Og9-1ZCg_normal.jpg","1438105455478427657","Swamps south of Cowford FL.",NA,2,0,0,0,0,2068,2889,29019,2,NA,"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH"
"205","RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsbor…","1422544880866312202","1009101162631651328",FALSE,NA,"en","everyone","1422544880866312202",2021-08-03 13:08:23,"LindaBr67589020",FALSE,"2018-06-19T15:50:40.000Z","Believer in Clean water & saving Florida from greedy polluters. #Resistance","Linda Brown",FALSE,"https://pbs.twimg.com/profile_images/1110199155757121539/IFrYBsEr_normal.png",NA,"Central Florida, USA",NA,2,0,0,0,0,1164,1336,89327,2,NA,"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH"
"206","For fertizer questions go to Pasco Fertilizer Ordinance. No. 14-16.
Improper use of fertilizer causes pollution &amp; algae blooms in waterways. Professional companies are trained to apply fertilizer properly &amp; should be used.
Please take Pasco County's survey  . https   www surveymonkey com r SL8TNCJ. https   twitter com KeepPascoBu2ful status 1423009556196646914 photo 1","1423009556196646914","3170646208",FALSE,NA,"en","everyone","1423009556196646914",2021-08-04 19:54:51,"KeepPascoBu2ful",FALSE,"2015-04-15T17:03:55.000Z","To promote better methods to reduce litter and waste, to recycle, and to landscape and beautify our neighborhoods.","KeepPascoBeautiful",FALSE,"https://pbs.twimg.com/profile_images/588433551047049217/vldPsy1j_normal.jpg",NA,"Pasco County, FL","https://t.co/Lp6Es4MEqT",0,0,1,0,0,609,482,1486,17,"f385a5dfa0c1d8ca","For fertizer questions go to Pasco Fertilizer Ordinance. No. 14-16.
Improper use of fertilizer causes pollution &amp; algae blooms in waterways. Professional companies are trained to apply fertilizer properly &amp; should be used.
Please take Pasco County's survey https://t.co/FRt4szY2K4 https://t.co/P9tTPMzL9W"
"207","Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north","1423058994294398976","853887504",FALSE,NA,"en","everyone","1423058994294398976",2021-08-04 23:11:18,"JMMeszaros",TRUE,"2012-09-30T01:22:48.000Z","All Things Considered host and sustainability reporter for @WUSF, @NPR for the Tampa Bay area. (she/her) Retweets are not endorsements.","Jessica Meszaros",FALSE,"https://pbs.twimg.com/profile_images/1346968771748114434/SuJXG2gN_normal.jpg","1523438730370973697","Tampa, FL","https://t.co/8jklgDElo5",5,0,3,0,0,1004,1412,2810,54,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"208","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte…","1423059256803303426","593138512",FALSE,NA,"en","everyone","1423059256803303426",2021-08-04 23:12:20,"radiobkg",TRUE,"2012-05-28T22:52:50.000Z","Reporting in the morning @wunc. NC born and raised. Recovering Florida Man. Bylines: @npr @marketplace @hereandnow. He/him.","Bradley George",FALSE,"https://pbs.twimg.com/profile_images/1509945544646533120/qNUwn9IF_normal.jpg",NA,"Chapel Hill, NC",NA,5,0,0,0,0,2077,1492,25627,57,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"209","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte…","1423063642270965762","730963068",FALSE,NA,"en","everyone","1423063642270965762",2021-08-04 23:29:46,"wusfschreiner",TRUE,"2012-08-01T16:09:25.000Z","Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.","Mark Schreiner",FALSE,"https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg",NA,"Palm Harbor, FL",NA,5,0,0,0,0,1586,2869,20505,57,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"210","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte…","1423080409768857604","981045752",FALSE,NA,"en","everyone","1423080409768857604",2021-08-05 00:36:23,"Steph_Colombini",FALSE,"2012-11-30T19:09:50.000Z","Health reporter for WUSF Public Media, Tampa Bay’s NPR station. Still a New Yorker. Live for live music! She/her","Stephanie Colombini",FALSE,"https://pbs.twimg.com/profile_images/808689431448350721/T9t_vHr__normal.jpg",NA,"New York, USA",NA,5,0,0,0,0,671,809,4218,19,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"211","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte…","1423119086444232704","41655179",FALSE,NA,"en","everyone","1423119086444232704",2021-08-05 03:10:05,"wildlife_fl",FALSE,"2009-05-21T19:18:20.000Z","We seek to protect our outstanding animals and plants and the lands and waters they need to survive. We have raised and donated more than $60 million.","Fish & Wildlife FL",FALSE,"https://pbs.twimg.com/profile_images/1367237700210872320/MK6mAQnl_normal.jpg",NA,"Florida","https://t.co/rzZuCK2zRg",5,0,0,0,0,6109,905,10356,139,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"212","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte…","1423513030504030209","1311107500096155651",FALSE,NA,"en","everyone","1423513030504030209",2021-08-06 05:15:28,"GaryJoh35372924",FALSE,"2020-09-30T00:56:59.000Z","Visualize , center & transform a pure energy flow , then set it free . Unfortunately there is really no good reason for anyone to follow me . 😎","Gary Johnson",FALSE,"https://pbs.twimg.com/profile_images/1514835550884179971/wRuszk2X_normal.jpg",NA,"Chillin out at the beach ",NA,5,0,0,0,0,794,2240,68955,7,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB"
"213","RED TIDE UPDATE: Suspected red tide-related fish kills were reported in Charlotte, Hernando, Manatee, Pasco, Pinellas, and Sarasota Counties, and suspected #redtide-related respiratory irritation was reported in Charlotte, Manatee, Pinellas and Sarasota. . https   news wgcu org 2021 02 11 red tide report","1426283851890888706","73450877",FALSE,NA,"en","everyone","1426283851890888706",2021-08-13 20:45:44,"wgcu",TRUE,"2009-09-11T18:36:50.000Z","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","WGCU Public Media",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",NA,"Fort Myers, Florida","https://t.co/uJhqoXch0A",0,0,0,0,0,4059,748,34117,297,NA,"RED TIDE UPDATE: Suspected red tide-related fish kills were reported in Charlotte, Hernando, Manatee, Pasco, Pinellas, and Sarasota Counties, and suspected #redtide-related respiratory irritation was reported in Charlotte, Manatee, Pinellas and Sarasota. https://t.co/zmaI37rvWA"
"214","The red tide organism, Karenia brevis, was observed along Pasco, Pinellas, Manatee and Sarasota counties.
. https   www wtsp com article news red tide red tide remains present in the tampa bay area 67 d76ffdfc c2d2 4593 a9e4 211be6d1bbc6","1428106427487465481","16743886",FALSE,NA,"en","everyone","1428106427487465481",2021-08-18 21:27:59,"10TampaBay",TRUE,"2008-10-14T19:14:27.000Z","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay","10 Tampa Bay",FALSE,"https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg",NA,"Tampa, Florida","https://t.co/rHVdIDVNLL",0,2,3,0,0,180613,11945,315059,1725,NA,"The red tide organism, Karenia brevis, was observed along Pasco, Pinellas, Manatee and Sarasota counties.
https://t.co/Xx9vdvfX2y"
"215","@10TampaBay damn Fred didn’t get close enough to clear it out either?","1428106427487465481","482387182",FALSE,"16743886","en","everyone","1428113279482834954",2021-08-18 21:55:13,"gibs626",FALSE,"2012-02-03T21:10:26.000Z","⚾️☀️🏝 | #RepBX | #REDSKINS #HTTR #HTTC Go Hogs 🐽 #RIPST21 | #GoHeels 🐏 #GDTBATH | 🇺🇸🇻🇮 #T1D 💉","𝚐𝚒𝚋𝚜𝟼𝟸𝟼",FALSE,"https://pbs.twimg.com/profile_images/1570931844698308608/VvIDbA92_normal.jpg","1187561849891545088","Sunshine State 🌊⛱☀️",NA,0,0,0,0,0,1813,2738,104926,18,NA,NA
"216",".@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
. https   news wgcu org 2021 02 11 red tide report","1428345355402235908","73450877",FALSE,"73450877","en","everyone","1428345356987682821",2021-08-19 13:17:25,"wgcu",TRUE,"2009-09-11T18:36:50.000Z","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","WGCU Public Media",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",NA,"Fort Myers, Florida","https://t.co/uJhqoXch0A",1,0,0,0,0,4059,748,34117,297,NA,".@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
https://t.co/zmaI37rvWA"
"217","RT @wgcu: .@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee coun…","1428345792595693572","1135305925596725248",FALSE,NA,"en","everyone","1428345792595693572",2021-08-19 13:19:08,"BrandonPowe2",FALSE,"2019-06-02T22:03:20.000Z","I provide reliable weather information.","Coastal Alabama Weather",FALSE,"https://pbs.twimg.com/profile_images/1578060297801277441/SKcmDONb_normal.jpg",NA,"Bay Minette, AL",NA,1,0,0,0,0,957,5014,287826,1,NA,".@MyFWC  reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. 2/ #swfl 
https://t.co/zmaI37rvWA"
"218","A weekly report from @MyFWC showed high concentrations of #redtide offshore in Pasco County and along the coast of Madeira Beach in Pinellas and near several beaches in Sarasota, including Venice Beach and Manasota Beach.
. https   wusfnews wusf usf edu environment 2021 08 20 high concentrations of red tide lingering along some beaches in tampa bay area","1428822773120471042","17544442",FALSE,NA,"en","everyone","1428822773120471042",2021-08-20 20:54:30,"wusf",TRUE,"2008-11-21T20:07:08.000Z","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","WUSF",FALSE,"https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg",NA,"Tampa, FL","https://t.co/KBo4cZ3VYG",0,0,0,0,0,14648,2305,37921,483,NA,"A weekly report from @MyFWC showed high concentrations of #redtide offshore in Pasco County and along the coast of Madeira Beach in Pinellas and near several beaches in Sarasota, including Venice Beach and Manasota Beach.
https://t.co/XouwMSFbAt"
"219","Florida Fish and Wildlife also reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. Increased fish kills suspected to be related to red tide were also reported.  #swfl . https   news wgcu org 2021 02 11 red tide report","1430624051785998338","73450877",FALSE,"73450877","en","everyone","1430626763680321541",2021-08-25 20:22:54,"wgcu",TRUE,"2009-09-11T18:36:50.000Z","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","WGCU Public Media",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",NA,"Fort Myers, Florida","https://t.co/uJhqoXch0A",0,0,0,0,0,4059,748,34117,297,NA,"Florida Fish and Wildlife also reports a ""patchy bloom"" of #redtide in Hernando, Pasco, Pinellas, Hillsborough, as well as in Sarasota and Manatee counties. Increased fish kills suspected to be related to red tide were also reported.  #swfl https://t.co/zmaI37rvWA"
"220","Improper fertilizing harms water quality - polluting waterways and creating algae blooms. Pasco County’s fertilizer ordinance is designed to protect our waters. 
Please take the survey to share your thoughts on fertilizer use  . . https   www surveymonkey com r SL8TNCJ. https   twitter com KeepPascoBu2ful status 1437526597289054218 photo 1","1437526597289054218","3170646208",FALSE,NA,"en","everyone","1437526597289054218",2021-09-13 21:20:23,"KeepPascoBu2ful",FALSE,"2015-04-15T17:03:55.000Z","To promote better methods to reduce litter and waste, to recycle, and to landscape and beautify our neighborhoods.","KeepPascoBeautiful",FALSE,"https://pbs.twimg.com/profile_images/588433551047049217/vldPsy1j_normal.jpg",NA,"Pasco County, FL","https://t.co/Lp6Es4MEqT",1,2,1,0,0,609,482,1486,17,"8c1a061c37aea043","Improper fertilizing harms water quality - polluting waterways and creating algae blooms. Pasco County’s fertilizer ordinance is designed to protect our waters. 
Please take the survey to share your thoughts on fertilizer use https://t.co/FRt4szY2K4 . https://t.co/kZrRsTcOrz"
"221","This link will take you to Pasco County's fertilizer ordinance https://t.co/mpxjzSjBlx","1437526597289054218","3170646208",FALSE,"3170646208","en","everyone","1437526887887212548",2021-09-13 21:21:32,"KeepPascoBu2ful",FALSE,"2015-04-15T17:03:55.000Z","To promote better methods to reduce litter and waste, to recycle, and to landscape and beautify our neighborhoods.","KeepPascoBeautiful",FALSE,"https://pbs.twimg.com/profile_images/588433551047049217/vldPsy1j_normal.jpg",NA,"Pasco County, FL","https://t.co/Lp6Es4MEqT",0,0,1,0,0,609,482,1486,17,"8c1a061c37aea043",NA
"222","Here are tips to reduce your fertilizer use https://t.co/Lt39loHT6j","1437526597289054218","3170646208",FALSE,"3170646208","en","everyone","1437527037900640261",2021-09-13 21:22:08,"KeepPascoBu2ful",FALSE,"2015-04-15T17:03:55.000Z","To promote better methods to reduce litter and waste, to recycle, and to landscape and beautify our neighborhoods.","KeepPascoBeautiful",FALSE,"https://pbs.twimg.com/profile_images/588433551047049217/vldPsy1j_normal.jpg",NA,"Pasco County, FL","https://t.co/Lp6Es4MEqT",0,0,1,0,0,609,482,1486,17,"8c1a061c37aea043",NA
"223","RT @KeepPascoBu2ful: Improper fertilizing harms water quality - polluting waterways and creating algae blooms. Pasco County’s fertilizer or…","1437754997295534082","2423948695",FALSE,NA,"en","everyone","1437754997295534082",2021-09-14 12:27:58,"Naturecoaster",FALSE,"2014-04-02T15:01:14.000Z","Florida's Nature Coast is a magical place. Connect with the best stories, events, and organizations in Citrus, Hernando & Pasco counties at https://t.co/XJt3QiBhhH!","NatureCoaster.com",FALSE,"https://pbs.twimg.com/profile_images/839508902479859712/mOjm06SB_normal.jpg",NA,"Brooksville, FL","https://t.co/hncR4GotJR",1,0,0,0,0,641,490,14025,12,NA,"Improper fertilizing harms water quality - polluting waterways and creating algae blooms. Pasco County’s fertilizer ordinance is designed to protect our waters. 
Please take the survey to share your thoughts on fertilizer use https://t.co/FRt4szY2K4 . https://t.co/kZrRsTcOrz"
"224","@TB_Times Pasco can’t even keep up on utilities for their current residents and just dumped 18 MILLION gallons of wastewater into our Gulf even tho we’ve suffocated from Red Tide since MAY…STOP expanding past your competence &amp; resources, Pasco! You’re killing everything we love about FL!. ","1438603835845447692","1093263310236123144",FALSE,"14304462","en","everyone","1438625188229390340",2021-09-16 22:05:47,"barely_a_spec",FALSE,"2019-02-06T21:40:59.000Z","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","barely a spec 🏳️‍🌈",FALSE,"https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","1594770329456582656",NA,NA,0,0,0,0,0,701,970,91108,5,NA,"@TB_Times Pasco can’t even keep up on utilities for their current residents and just dumped 18 MILLION gallons of wastewater into our Gulf even tho we’ve suffocated from Red Tide since MAY…STOP expanding past your competence &amp; resources, Pasco! You’re killing everything we love about FL!"
"225","Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches","1439197616567308291","17544442",FALSE,NA,"en","everyone","1439197616567308291",2021-09-18 12:00:25,"wusf",TRUE,"2008-11-21T20:07:08.000Z","WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.","WUSF",FALSE,"https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg",NA,"Tampa, FL","https://t.co/KBo4cZ3VYG",2,0,2,0,0,14648,2305,37921,483,NA,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/wrpP5PdtXe"
"226","Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

. https   wusfnews wusf usf edu environment 2021 09 17 ride tide still being reported off gulf beaches","1439197642823593984","730963068",FALSE,NA,"en","everyone","1439197642823593984",2021-09-18 12:00:31,"wusfschreiner",TRUE,"2012-08-01T16:09:25.000Z","Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.","Mark Schreiner",FALSE,"https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg",NA,"Palm Harbor, FL",NA,0,0,0,0,0,1586,2869,20505,57,NA,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/XeOfBUE3a2"
"227","RT @wusf: Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/wrpP…","1439198559992225792","751811102175064065",FALSE,NA,"en","everyone","1439198559992225792",2021-09-18 12:04:10,"calusawater",FALSE,"2016-07-09T16:11:49.000Z","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","Calusa Waterkeeper",FALSE,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg","1583643632804188160","Florida, USA",NA,2,0,0,0,0,2251,4966,44629,71,NA,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/wrpP5PdtXe"
"228","RT @wusf: Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/wrpP…","1439213755263557637","1013026308220219392",FALSE,NA,"en","everyone","1439213755263557637",2021-09-18 13:04:33,"ArleneKoziol",FALSE,"2018-06-30T11:47:47.000Z","Bird & Conservation Photographer
Volunteer  Madison Audubon Society, Clean Lakes Alliance, Friends UW Lakeshore Nature Preserve","Arlene Koziol",FALSE,"https://pbs.twimg.com/profile_images/1013085716346109952/xLGaGhvH_normal.jpg",NA,NA,NA,2,0,0,0,0,58,103,716,0,NA,"Medium to high concentrations of red tide are still being found off the coasts of Pinellas and Pasco counties.

https://t.co/wrpP5PdtXe"
