"","text","conversation_id","created_at.x","author_id","lang","reply_settings","possibly_sensitive","id","in_reply_to_user_id","verified","created_at.y","location","name","profile_image_url","description","protected","username","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"291","@NovoDems @DemsKeys we have to be ignorant in order to learn! only know it alls cant learn anything. i like emphasizing my ignorance - it seems so many have a difficult time w the idea that learning implies ignorance. bit weird too","1417866029544390667",2021-07-21 16:22:07,"937146402291044352","en","everyone",FALSE,"1417882592943251458","2474734518",FALSE,"2017-12-03T02:28:08.000Z","Florida, USA","cutrightest","https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg","design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",FALSE,"cutrightest",NA,NA,0,1,1,0,0,NA,253,414,17149,1,NA
"292","@cutrightest @DemsKeys Your question was a teacher","1417866029544390667",2021-07-21 16:22:49,"2474734518","en","everyone",FALSE,"1417882765844963335","937146402291044352",FALSE,"2014-05-03T00:59:03.000Z","Volusia County, Florida","Democratic Values In Action #DemCast","https://pbs.twimg.com/profile_images/1080626457578213376/CI1RH6Qj_normal.jpg","Democratic Values In Action - North Volusia County, Florida - Daytona Beach - Ormond Beach area",FALSE,"NovoDems",NA,"1333115271708631046",0,1,0,0,0,NA,2450,2439,49782,34,NA
"293","@NovoDems @DemsKeys ha funny that. ha. who knew. i thought you were the teacher. ha","1417866029544390667",2021-07-21 16:23:39,"937146402291044352","en","everyone",FALSE,"1417882975572795405","2474734518",FALSE,"2017-12-03T02:28:08.000Z","Florida, USA","cutrightest","https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg","design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",FALSE,"cutrightest",NA,NA,0,0,0,0,0,NA,253,414,17149,1,NA
"294","@NovoDems @DemsKeys also funny: i learned more abt teutonic plates shifting than from geology class by gardening cycads. cycads moved around the planet with the shifts +thats how we got coontie. i tell ppl to garden: play in the dirt plus whole fields of study all nite long ... i'm curious nerd","1417866029544390667",2021-07-21 16:28:28,"937146402291044352","en","everyone",FALSE,"1417884191124074500","2474734518",FALSE,"2017-12-03T02:28:08.000Z","Florida, USA","cutrightest","https://pbs.twimg.com/profile_images/1562880090974916608/eF7veJLJ_normal.jpg","design/make garments, copper things & live with 2 black cats- 1 insists on being called mr tibbs. we're curious, not always well behaved, +practice fierce love",FALSE,"cutrightest",NA,NA,0,0,0,0,0,NA,253,414,17149,1,NA
"295","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417885670002069506",2021-07-21 16:34:21,"254782044","en","everyone",FALSE,"1417885670002069506",NA,FALSE,"2011-02-20T00:36:34.000Z",NA,"greedalitism365","https://pbs.twimg.com/profile_images/3088675096/095d40ef42d30f988c612fead9c1c2a7_normal.jpeg","Supposed to be Radio News Broadcaster. At the time was not interested. Many friends were very successful..A gifted voice to many.Road not taken.",FALSE,"Greedalitism365",NA,NA,25,0,0,0,0,NA,3083,4865,327286,244,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"296","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417901570818289668",2021-07-21 17:37:32,"32399655","en","everyone",FALSE,"1417901570818289668",NA,FALSE,"2009-04-17T13:17:11.000Z","Lakeland, FL","WᴶEᴼBᴱB ✌🏼","https://pbs.twimg.com/profile_images/2599680382/093D5102-740F-4502-B0C9-2837819E1623_normal","Beach/RV life • Hippie • Love People • Love Music • Every day I wake is a good day, no worry if I don’t. • I LIVE BY: It is what it is. • View #NewDayNewChance",FALSE,"thewebbix","https://t.co/XiYh9XeOhR","786636396811415552",25,0,0,0,0,NA,31911,31688,264279,121,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"297","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417923578981326848",2021-07-21 19:04:59,"973792490","en","everyone",FALSE,"1417923578981326848",NA,FALSE,"2012-11-27T12:21:27.000Z","Olympia, WA","Dorell 🌊🌊🇺🇦🌻🐝🌾🌎#DemCast","https://pbs.twimg.com/profile_images/1390001129933529088/XQ26I3bi_normal.jpg","#DemocratsDeliver 🐝🌾🌎🇺🇦🌊🌊
#IStandWithUkraine 🇺🇦",FALSE,"sayre_dorell","https://t.co/kN3bkIRS4S","1396110687932280836",25,0,0,0,0,NA,1681,3097,90377,3,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"298","Seriously, my family is visiting and they've been here for a week already and we haven't been able to go to the beach because the smell is so putrid and the water is so discolored. What a mess.","1417618740078948358",2021-07-21 19:27:33,"1177384695467847680","en","everyone",FALSE,"1417929258526298115","1177384695467847680",FALSE,"2019-09-27T00:49:25.000Z","Trenton | Houston | Tampa","now robin","https://pbs.twimg.com/profile_images/1505578795578888195/RtbQgiKr_normal.jpg","Historian and professor on weekdays. Ororo Munroe been my homie. These tweets are not my employer's tweets, obvi.",FALSE,"thurgoodhamer","https://t.co/1qb4jMCJAw","1317163393074319360",0,1,0,0,0,NA,2750,674,13284,20,NA
"299","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417930364270546950",2021-07-21 19:31:57,"414221776","en","everyone",FALSE,"1417930364270546950",NA,FALSE,"2011-11-16T19:51:06.000Z","Clearwater Fla Florida NY","Bud","https://pbs.twimg.com/profile_images/1094697699650224128/41FZWRNc_normal.jpg","78 mar LCSW 50 yrs in Recovery USAF Vet Atheist Dem fm NJ Ohio Mass Hawaii NY Fla #Resistance #BlueCrew #VoteBlue #ACLU #SPLC #BLM 🌈#LGBTQ 🌊🌊🌊",FALSE,"BudGothmog44",NA,"1229808332317351936",25,0,0,0,0,NA,78495,78158,560571,51,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"300","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417931362145763330",2021-07-21 19:35:55,"835290266814689280","en","everyone",FALSE,"1417931362145763330",NA,FALSE,"2017-02-25T00:48:13.000Z"," Des Moines, WA South Seattle","Corrine Anderson-Ket","https://pbs.twimg.com/profile_images/1591121612916797440/NDtRbSww_normal.jpg","Political and news junkie, Retired School Social Worker, Proud Mother and Grandmother",FALSE,"KetCorrine",NA,NA,25,0,0,0,0,NA,2389,5007,252351,5,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"301","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417946048362913793",2021-07-21 20:34:16,"1203485067906932736","en","everyone",FALSE,"1417946048362913793",NA,FALSE,"2019-12-08T01:23:12.000Z","South Florida, USA *SOFLA","Old Sarge Pap ☮️🕊","https://pbs.twimg.com/profile_images/1607113020639186946/sjIKMRiy_normal.jpg","Proud American Democrat & Veteran, thankful for the efforts of many to restore our nation | TruBlue | DemVoice1 | Z24 | DEMCAST| ProudBlue |💥🚫Lists/DMs💥",FALSE,"oldsargepap",NA,"1581342555878281217",25,0,0,0,0,NA,15230,16752,14492,21,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"302","RT @thurgoodhamer: Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron Dea…","1417958311815794707",2021-07-21 21:23:00,"813854488280924160","en","everyone",FALSE,"1417958311815794707",NA,FALSE,"2016-12-27T21:10:05.000Z","Alabama, USA","Reporting-live-from-the-Kremlin🇺🇸","https://pbs.twimg.com/profile_images/1622881032105086977/GXchq45i_normal.jpg","American Descendant of Slavery🇺🇸Mutale Nkonde sold my Twitter profile pic, my face to the Ford& MacArthur Foundations for grant money. #FactsAreNotAttacks",FALSE,"wishbumpycoulda",NA,"1418021370890436608",2,0,0,0,0,NA,9740,3452,73563,41,"Red tide is TERRIBLE in the Tampa Bay area once again. It's not confirmed, but I'm guessing that the SEWAGE that Ron DeathSantis allowed to be pumped from Piney Point into our bay has something to do with this long-lasting bloom. Don't bring your tourist dollars here. https://t.co/SLvUudji5t"
"303","@thurgoodhamer Wow thanks for the heads up","1417618740078948358",2021-07-21 21:23:30,"813854488280924160","en","everyone",FALSE,"1417958435338039304","1177384695467847680",FALSE,"2016-12-27T21:10:05.000Z","Alabama, USA","Reporting-live-from-the-Kremlin🇺🇸","https://pbs.twimg.com/profile_images/1622881032105086977/GXchq45i_normal.jpg","American Descendant of Slavery🇺🇸Mutale Nkonde sold my Twitter profile pic, my face to the Ford& MacArthur Foundations for grant money. #FactsAreNotAttacks",FALSE,"wishbumpycoulda",NA,"1418021370890436608",0,0,1,0,0,NA,9742,3452,73562,41,NA
"304","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417972973558960129",2021-07-21 22:21:16,"1256088677375258625","en","everyone",FALSE,"1417972973558960129",NA,FALSE,"2020-05-01T05:11:11.000Z",NA,"Immortal Batman","https://pbs.twimg.com/profile_images/1621522381780193284/VPIeuGKk_normal.jpg","“The~””R~”@= Resistance Cabal United. #DemVoice1, #wtpBLUE, Hurricane Batman.",FALSE,"DavidMK187",NA,"1557769104441819136",25,0,0,0,0,NA,2932,4320,166375,6,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"305","@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?. ","1417964616882302977",2021-07-21 22:40:33,"27375420","en","everyone",FALSE,"1417977829413855232","15444711",FALSE,"2009-03-29T03:55:22.000Z","Las Vegas/Florida, USA","Jimmy Vegas","https://pbs.twimg.com/profile_images/531958963336531968/q4gopq4z_normal.jpeg","Vegas. Florida. Horse Racing. Table Games. Jesus when I 🙏. 🇺🇸 🇧🇷 🇨🇴",FALSE,"jimmyvegas337",NA,NA,0,0,0,0,0,NA,1145,2373,60365,8,"@FloridaGOP @ChristinaPushaw @FlaDems @GovRonDeSantis I wonder why Mayor Kreisman does not discuss the raw sewage water he dumps into Tampa Bay? Could that contribute to the red tide off St. Pete beaches?"
"306","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1417979694167859207",2021-07-21 22:47:58,"419238022","en","everyone",FALSE,"1417979694167859207",NA,FALSE,"2011-11-23T03:48:25.000Z",NA,"Melissa Longanecker 💔","https://pbs.twimg.com/profile_images/1295430075958153219/1ULKH-Td_normal.jpg","💙#Resister 🔥#Persister ☮️ #GunReform 🗳#VotingRights 🌎 #ClimateAction 🖤🤎#BLM ♀️#WomensRights 🌈#LGBQT🗳#DemCastFL 🗳 #wtpBLUE 🗳 #DemVoice1🗳 #ONEV1",FALSE,"Tildys",NA,"1403718936265478144",25,0,0,0,0,NA,7968,8226,117793,21,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"307","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1418014656505974785",2021-07-22 01:06:54,"2903133183","en","everyone",FALSE,"1418014656505974785",NA,FALSE,"2014-12-03T01:56:32.000Z",NA,"The time is now! Democracy is at stake 💔 🌊","https://pbs.twimg.com/profile_images/544993363951628289/czp9_GEt_normal.jpeg","Floridian, USAF Veteran, Son of a WWII POW, Vote Blue in 2022. wtpBLUE  DemCastFL Resist Resistance. Opinions are my own.",FALSE,"TimeIsNow2020",NA,"1500984721001652224",25,0,0,0,0,NA,11836,12484,97961,21,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"308","@DemsKeys @TimeIsNow2020 #TampaBay #Sarasota &amp; rest of #Florida should rid themselves of @GovRonDeSantis who cares so very little about the people &amp; lives of #Florida residents.

He’s focused on his #Political future, not on #COVID19 or curbing #Corporations from #Pollution.

#Tampa #Bradenton #RedTide","1417866029544390667",2021-07-22 01:15:17,"1154952166815281157","en","everyone",FALSE,"1418016769281769473","1161269334188183553",FALSE,"2019-07-27T03:10:29.000Z","Pennsylvania, USA","Starbright489 #VotingRightsFoundational","https://pbs.twimg.com/profile_images/1254656343107088385/hAULf7RX_normal.jpg","#OnePersonOneVote #STOPWhiteTerrorism: PA constituent, BFA painting/educ, illustrator, sailor. *Time for majority rule* #ElectionReform. RT not endorsement",FALSE,"Starbright489",NA,"1563680695922434048",2,0,1,0,0,NA,228,3369,41898,1,NA
"309","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1418031626739720193",2021-07-22 02:14:20,"25299335","en","everyone",FALSE,"1418031626739720193",NA,FALSE,"2009-03-19T14:05:25.000Z","Parkland, FL","Heather ~ Parkland Mom","https://pbs.twimg.com/profile_images/1397548727565434880/rGXtBQ9g_normal.jpg","#MSDStrong
#BlackLivesMatter 
❤️🧡💛💚💙💜 
#DemcastFL  
Goals:
#RubioOut
#FlipFloridaBlue
#ElectWomen
#BanAssaultWeapons 🦅💔",FALSE,"Kiwiheather",NA,"964362894606389250",25,0,0,0,0,NA,7935,6378,14821,12,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"310","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1418095118439964679",2021-07-22 06:26:37,"3511420753","en","everyone",FALSE,"1418095118439964679",NA,FALSE,"2015-09-10T03:53:39.000Z","beautiful NorCal","Pinky says vote blue #Resist☮️","https://pbs.twimg.com/profile_images/1272417056214810624/UW2cCoqt_normal.jpg","Punk rock lesbo mom. Guitar, songwriter, producer. Lover of US constitution, make a better world. #49ers
Proud to #RESIST since 1980. #VoteBlue 
No DMs  #Z24",FALSE,"pfefer_r",NA,"1541309157722099712",25,0,0,0,0,NA,7796,8582,92153,6,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"311","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis,…","1418099259786862592",2021-07-22 06:43:05,"315310596","en","everyone",FALSE,"1418099259786862592",NA,FALSE,"2011-06-11T17:10:16.000Z","Delray Beach, FLORIDA ","Marilyn Egan","https://pbs.twimg.com/profile_images/871735992423768064/CYg2OR6I_normal.jpg","Environmental & political activist",FALSE,"MarilynEgan1",NA,"1234140382209957889",25,0,0,0,0,NA,4376,4804,75543,3,"Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y"
"312","@NikkiFriedFL @Kriseman @Janet4Pinellas @VoteJustice @ReneFlowers19 . https   www tampabay com news environment water kriseman scoffs at fosters claim that sewage dumps hurt tampa bay 2309632","1418253698250194952",2021-07-22 17:45:17,"1857157704","qme","everyone",FALSE,"1418265910469595141","1061009601355829255",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,0,0,0,NA,221,305,20925,1,"@NikkiFriedFL @Kriseman @Janet4Pinellas @VoteJustice @ReneFlowers19 https://t.co/7I517TZwmn"
"313","@NikkiFriedFL @Kriseman @Janet4Pinellas @VoteJustice @ReneFlowers19 Such brave leadership - let’s pretend that dumping 200Million gallons of raw sewage has ZERO affect on Tampa Bay.    You’re a bunch of clowns. ","1418253698250194952",2021-07-22 17:46:49,"1857157704","en","everyone",FALSE,"1418266294307131400","1857157704",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,0,0,0,0,NA,221,305,20925,1,"@NikkiFriedFL @Kriseman @Janet4Pinellas @VoteJustice @ReneFlowers19 Such brave leadership - let’s pretend that dumping 200Million gallons of raw sewage has ZERO affect on Tampa Bay.    You’re a bunch of clowns"
"314","@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains..... ","1418353978946080768",2021-07-22 23:39:38,"1857157704","en","everyone",FALSE,"1418355084174430215","31667539",FALSE,"2013-09-12T11:58:10.000Z","Tampa, FL","Ranger Rick","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.",FALSE,"TampaFLPolitico",NA,NA,0,1,4,0,0,NA,221,305,20925,1,"@ChristinaPushaw @MartiniShark Piney Point didn’t help the situation.   And neither did the fact that City of Tampa and St Pete dump raw sewage into the Bay whenever it rains...."
"315"," Florida is seeing the result of Rick Scott and De Santia policies that permit companies and residential communities to dump sewage and chemicals #VoteBlueIn22. https   www cbsnews com news red tide toxic algae tampa bay florida","1420016199056908295",2021-07-27 13:40:19,"40531406","en","everyone",FALSE,"1420016199056908295",NA,FALSE,"2009-05-16T20:02:52.000Z","United States","Debi Ehrlich","https://pbs.twimg.com/profile_images/820688953263214593/bJEhU_-6_normal.jpg","UAW Granddaughter, Daughter of a Scientist & Teacher. First & Third generation immigrant. Democrat By Birth. Supporting right to choose",FALSE,"nightbird39",NA,NA,0,0,0,0,0,NA,212,736,20357,2,"https://t.co/uM4SbDnfQ2 Florida is seeing the result of Rick Scott and De Santia policies that permit companies and residential communities to dump sewage and chemicals #VoteBlueIn22"
"316","Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse because of sewage and companies that leave waste like Piney Point in Tampa and the government just pumps it into the bay. . https   twitter com KeepUpBicycling status 1420541643896279043 photo 1","1420541643896279043",2021-07-29 00:28:14,"21106124","en","everyone",FALSE,"1420541643896279043",NA,FALSE,"2009-02-17T17:03:38.000Z","Florida, Texas and beyond...","KC Jones","https://pbs.twimg.com/profile_images/1414525655/shapeimage_3_normal.jpg","FREE events calendar http://t.co/rZhAXlqSIe  LCI Bicycle safety & travel guides. TV Show and newspaper articles: Keeping UP with KC Jones http://t.co/LECWmVp6pz",FALSE,"KeepUpBicycling","http://t.co/fUcmRM4US9",NA,2,0,1,0,0,NA,797,1206,658,17,"Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse because of sewage and companies that leave waste like Piney Point in Tampa and the government just pumps it into the bay. https://t.co/LTwpdD15Rx"
"317","RT @KeepUpBicycling: Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse b…","1420543131372638216",2021-07-29 00:34:09,"624039687","en","everyone",FALSE,"1420543131372638216",NA,FALSE,"2012-07-01T18:06:46.000Z","Tampa, FL","Tampa Live","https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg","Enjoy the Tampa news.",FALSE,"Tampa_Live",NA,"1545062679089397760",2,0,0,0,0,NA,7344,404,44007,189,"Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse because of sewage and companies that leave waste like Piney Point in Tampa and the government just pumps it into the bay. https://t.co/LTwpdD15Rx"
"318","Is that why the state is dumping sewage into Tampa Bay and killing A LOT
of the fish and manatees? . https   twitter com Kathleen4SWFL status 1421813266959978499","1421832847040581634",2021-08-01 13:59:01,"184400629","en","everyone",FALSE,"1421832847040581634",NA,FALSE,"2010-08-29T13:16:28.000Z","Massachusetts, USA","TMZ","https://pbs.twimg.com/profile_images/1168321691690426368/o8BUdivJ_normal.jpg","‘’And in the end,the love you take,is equal to,the love you make ‘’❤️",FALSE,"Pismom",NA,"1468993217744019456",0,0,0,0,0,NA,938,2196,131316,10,"Is that why the state is dumping sewage into Tampa Bay and killing A LOT
of the fish and manatees? https://t.co/eVraJf4nqE"
"319","RT @KeepUpBicycling: Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse b…","1422291032000061444",2021-08-02 20:19:41,"1397884398809255936","en","everyone",FALSE,"1422291032000061444",NA,FALSE,"2021-05-27T11:56:47.000Z",NA,"Stunned","https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg","Detecting the corruption abducting Florida...no dm please..",FALSE,"Stunned95005444",NA,"1429461640932728836",2,0,0,0,0,NA,1380,4875,48033,3,"Say goodbye to grouper dinners! And please don’t move to Florida and contribute to the pollution.  Red tide is worse because of sewage and companies that leave waste like Piney Point in Tampa and the government just pumps it into the bay. https://t.co/LTwpdD15Rx"
"320","@joncoopertweets I would hope you are right, but I bet they'll be a parade of flags and golf carts in the Villages for him come election time, while red tide/blue-green algae invade the water &amp; kill manatees &amp; sea turtles, toxins from Piney Point are dumped into Tampa Bay &amp; sewage spills abound.. ","1422399355470991360",2021-08-03 14:58:32,"244913504","en","everyone",FALSE,"1422572599268323334","27493883",FALSE,"2011-01-30T12:30:48.000Z","Upstate NY","Jan Robinson","https://pbs.twimg.com/profile_images/1430631753237123074/uraZw7Lf_normal.jpg","Retired College Professor & Ex-Corporate Controller/VP/Accountant 25+ yrs",FALSE,"TIRivermutt",NA,NA,0,0,2,0,0,NA,15,356,1036,1,"@joncoopertweets I would hope you are right, but I bet they'll be a parade of flags and golf carts in the Villages for him come election time, while red tide/blue-green algae invade the water &amp; kill manatees &amp; sea turtles, toxins from Piney Point are dumped into Tampa Bay &amp; sewage spills abound."
"321","Movie about tons of raw sewage that was spilled into Tampa Bay by City of St. Pete in 2018.  This is what happens: developers, hoards of people. Not responsible growth control.  Pure evil and greed.

Watch “St Pete Unfiltered” on #Vimeo . https   vimeo com 333223417","1424741077060366343",2021-08-09 14:35:17,"3309350937","en","everyone",FALSE,"1424741077060366343",NA,FALSE,"2015-06-05T15:42:59.000Z","Florida, USA","Sandy #BoycottFlorida #WearAMask😷 I'm Staying","https://pbs.twimg.com/profile_images/1477977221931413512/m6ZcWMGv_normal.jpg","Perma-gardener; organic gardener; tree hugger, apparently a hippie 
#PERSIST 
#BoycottFlorida #VoteBlue
*NO DMs*****NO LISTS!***
List/DM=Block!",FALSE,"lifeisgoodform","https://t.co/8iymzkrE4k","1447168863800528897",0,0,0,0,0,NA,2318,4920,165222,5,"Movie about tons of raw sewage that was spilled into Tampa Bay by City of St. Pete in 2018.  This is what happens: developers, hoards of people. Not responsible growth control.  Pure evil and greed.

Watch “St Pete Unfiltered” on #Vimeo https://t.co/kB37ItGQGj"
"322","@WaterWarriorOne @MarkRuffalo @JayHalfon @jlpratt4 @ernie_pouttu @Frances_Fisher @joshgad @channingtatum @zoesaldana @gurubetty Water Quality is job one. Without fresh pure water there is no life. As a teen  my marine bio class and I gathered samples of water from Tampa Bay. The lab found human fecal material in the water dumped by the sewage treatment plant. We had to shower at the beach shower after.. ","1122962401228468224",2021-08-09 23:19:31,"23229719","en","everyone",FALSE,"1424873003322679298","2836941396",FALSE,"2009-03-07T20:16:37.000Z","FarRight Cave","Tru Justice","https://pbs.twimg.com/profile_images/823266371878457344/i3LAduNU_normal.jpg","Radically Right fighting for preservation of the Constitution,the foes of the American Way of Life and restoring the Republic with like minded leadership.",FALSE,"FarRightGirl","https://t.co/4yASIxY1Ov","1147146863109464064",0,0,2,0,0,NA,3712,4898,187511,102,"@WaterWarriorOne @MarkRuffalo @JayHalfon @jlpratt4 @ernie_pouttu @Frances_Fisher @joshgad @channingtatum @zoesaldana @gurubetty Water Quality is job one. Without fresh pure water there is no life. As a teen  my marine bio class and I gathered samples of water from Tampa Bay. The lab found human fecal material in the water dumped by the sewage treatment plant. We had to shower at the beach shower after."
