"","text","lang","possibly_sensitive","author_id","reply_settings","created_at.x","conversation_id","id","in_reply_to_user_id","profile_image_url","verified","location","url","protected","username","description","created_at.y","name","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"103","BH-20190626-68486-USA - Biological Hazard - USA - North-America  - A type of blue-green algae has popped up in Old Tampa Bay, bringing with it unsightly water and a foul smell. ""I can't breathe. It's bad if you have asthma or any kind of breathing or resp…. https   rsoe edis org alertmap database","en",FALSE,"358087483","everyone",2019-06-26 03:43:31,"1143726458306748416","1143726458306748416",NA,"https://pbs.twimg.com/profile_images/558733253620690944/ThaP7L90_normal.jpeg",FALSE,"Global","https://t.co/M6fmepAXm5",FALSE,"Alert_Monitor","A collection of alerts for events that could impact business. (This account aggregates multiple sources and is NOT associated with any response agency.)","2011-08-19T10:48:54.000Z","Global Alert Monitor",NA,0,0,0,0,0,906,891,52242,29,NA,"BH-20190626-68486-USA - Biological Hazard - USA - North-America https://t.co/UFm1liLkkt - A type of blue-green algae has popped up in Old Tampa Bay, bringing with it unsightly water and a foul smell. ""I can't breathe. It's bad if you have asthma or any kind of breathing or resp…"
"104","US Safety Harbor, #Florida - Blue-green #algae appears in Old #Tampa Bay, unsightly #water and foul smell: “I can’t breathe. It’s bad if you have #asthma or any kind of breathing or respiratory problems” said resident. #oceans #pollution #Toxic2019 #Toxioc2018 #health #algaebloom . https   twitter com QueegRides status 1143921994930511872","en",FALSE,"171828737","everyone",2019-06-26 16:47:10,"1143923667941941248","1143923667941941248",NA,"https://pbs.twimg.com/profile_images/1104762582/Earthpic_normal.png",FALSE,NA,NA,FALSE,"EnviroEdgeNews","#Environment #news from world views, this is @EnviroEdgeNews. #Earth is not a dump, it's a gift to be regarded as such for all #Earthlings. #ClimateChange","2010-07-28T07:48:04.000Z","EnviroEdgeNews","694582498370678785",0,0,0,0,0,5112,5447,62789,434,NA,"US Safety Harbor, #Florida - Blue-green #algae appears in Old #Tampa Bay, unsightly #water and foul smell: “I can’t breathe. It’s bad if you have #asthma or any kind of breathing or respiratory problems” said resident. #oceans #pollution #Toxic2019 #Toxioc2018 #health #algaebloom https://t.co/TE9PGf3uPl"
"105","News at noon: Hulk Hogan's son. A tragic crash. Murder-for-hire. The latest on Tampa Bay's strangest saga; five things to know about blue-green algae; and more . https   www tampabay com news news at noon hulk hogans son a tragic crash murder for hire the latest on tampa bays strangest saga five things to know about blue green algae and more 20190709","en",FALSE,"14304462","everyone",2019-07-09 16:14:06,"1148626388284370944","1148626388284370944",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"St. Petersburg, Florida","https://t.co/cGIDc1tNIf",FALSE,"TB_Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","2008-04-04T17:14:50.000Z","Tampa Bay Times","1593648689536413696",0,0,0,0,0,319671,5488,267508,3121,NA,"News at noon: Hulk Hogan's son. A tragic crash. Murder-for-hire. The latest on Tampa Bay's strangest saga; five things to know about blue-green algae; and more https://t.co/zzCfiSV015"
"106","Beaches are #closing all over the place because of #blue-greenalgae #beachesclosed . https   995qyk com 2019 07 09 uh blue green algae blooms are heading to tampa bay and its bad","en",FALSE,"67059158","everyone",2019-07-09 16:20:00,"1148627873902673921","1148627873902673921",NA,"https://pbs.twimg.com/profile_images/1518104198218403840/jGek5XF3_normal.jpg",FALSE,"Tampa, FL","https://t.co/RXQGKuyFRY",FALSE,"995QYK","99.5 QYK - Tampa Bay's New Country Hits! Listen online at https://t.co/1kroEYDXPN, on your phone with the FREE 99.5 QYK App or on your smart speaker!","2009-08-19T17:20:19.000Z","99.5 QYK",NA,1,0,1,0,0,16018,11178,66498,251,NA,"Beaches are #closing all over the place because of #blue-greenalgae #beachesclosed https://t.co/20jFVWTnzQ"
"107","Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? . https   www baynews9 com fl tampa news 2019 07 09 beach closures because of bloom  not likely  eoc says","en",FALSE,"17308428","everyone",2019-07-09 22:10:19,"1148716034762903552","1148716034762903552",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,"Tampa Bay area","http://t.co/j3OZJEwDmE",FALSE,"BN9","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.","2008-11-11T12:03:53.000Z","Spectrum Bay News 9",NA,9,3,2,0,0,384393,446,145259,1754,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"108","RT @BN9: Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials…","en",FALSE,"785980140039835649","everyone",2019-07-09 22:11:18,"1148716281618714624","1148716281618714624",NA,"https://pbs.twimg.com/profile_images/1139549942555521024/wOQUbx0w_normal.jpg",FALSE,"Tampa Bay area of Florida",NA,FALSE,"SuzanneNPR","Masters Degree in nursing, teaches nursing and senior care, also a certified Reiki healer. Author of two published books, poems and essays. World traveler.","2016-10-11T23:07:23.000Z","Suzanne Abbott",NA,9,0,0,0,0,203,298,164,4,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"109","RT @BN9: Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials…","en",FALSE,"523931286","everyone",2019-07-09 22:14:20,"1148717047091802113","1148717047091802113",NA,"https://pbs.twimg.com/profile_images/1238993323903385600/Us_vak3v_normal.jpg",FALSE,"Clearwater, FL","https://t.co/B4IEMU8NLa",FALSE,"PunchFromMySofa","sometimes I write more than tweet’s worth about boxing 🥊","2012-03-14T02:34:07.000Z","M. Garcia II (Punching From My Sofa)","1246131872792543232",9,0,0,0,0,1109,1008,143132,66,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"110","@BN9 As long as the red tide stays away, so far so good..

https://t.co/VNQG13G6PA","en",FALSE,"39854730","everyone",2019-07-09 22:15:09,"1148716034762903552","1148717250859417601","17308428","https://pbs.twimg.com/profile_images/210700786/BJN-1_normal.jpg",FALSE,"Largo, FL","https://t.co/oWKH7ciDOe",FALSE,"bjnno1","I am #1","2009-05-13T22:26:09.000Z","B.J. Nash","1096131414842621952",0,0,0,0,0,1387,2458,59417,10,NA,NA
"111","RT @BN9: Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials…","en",FALSE,"4885712171","everyone",2019-07-09 22:15:38,"1148717373974831110","1148717373974831110",NA,"https://pbs.twimg.com/profile_images/696434573836734464/cn9qKNpC_normal.jpg",FALSE,"Clearwater, FL","https://t.co/eVP08HgYJH",FALSE,"TampaBayEA","FIU Grad. Was there on opening day. Five Grandkids. Spent 60 years in Miami. Helping owner/operators with their tax problems for more than 30 years","2016-02-07T20:17:55.000Z","Daniel Farmer",NA,9,0,0,0,0,445,653,25356,12,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"112","RT @BN9: Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials…","en",FALSE,"126358979","everyone",2019-07-09 22:25:32,"1148719864032440320","1148719864032440320",NA,"https://pbs.twimg.com/profile_images/1223818949277757440/VlV1KzKp_normal.jpg",FALSE,"Manatee County, Florida","http://t.co/N3YLy9xSNt",FALSE,"RealOldHouswife","I'm a joker, I'm a smoker, I'm a midnight toker. When I'm not smokin', tokin' & jokin' I sit on my lanai all dolled up in a mumu as I tweet. Blocked by Trump","2010-03-25T16:19:48.000Z","ROH","1210060192710320128",9,0,0,0,0,3788,2245,174888,131,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"113","RT @995QYK: Beaches are #closing all over the place because of #blue-greenalgae #beachesclosed https://t.co/20jFVWTnzQ","en",FALSE,"26109453","everyone",2019-07-09 22:50:52,"1148726238036582400","1148726238036582400",NA,"https://pbs.twimg.com/profile_images/1487218832259301378/WELSfpIm_normal.jpg",FALSE,"New Port Richey, Florida","https://t.co/ufcNFIvk59",FALSE,"TheCraftedKitty","🏳️‍🌈 Crazy Cat Lady","2009-03-23T22:39:16.000Z","Autumn","1127458998255607808",1,0,0,0,0,824,309,52560,84,NA,"Beaches are #closing all over the place because of #blue-greenalgae #beachesclosed https://t.co/20jFVWTnzQ"
"114","@BN9 🙄","und",FALSE,"1715692256","everyone",2019-07-09 23:02:33,"1148716034762903552","1148729178545643522","17308428","https://pbs.twimg.com/profile_images/1181291690578939904/Xjad_2OE_normal.jpg",FALSE,"North Redington Beach, FL",NA,FALSE,"bobsamp","Relax, it'll be ok","2013-08-31T13:23:07.000Z","bob sampson",NA,0,0,0,0,0,122,371,1088,1,NA,NA
"115","@BN9 si dramatic..😐","tl",FALSE,"52247125","everyone",2019-07-10 00:18:27,"1148716034762903552","1148748278659465216","17308428","https://pbs.twimg.com/profile_images/1296014955255300096/XXI2n_Vi_normal.jpg",FALSE,"Barranquilla, Colombia",NA,FALSE,"elparanoiko","Sueños frustrados de cantante frustrado..... Juniorista por siempre, por los siglos de los siglos ... papá de J.D Vidal Vidal 👶🏻❤️","2009-06-30T00:41:18.000Z","Eduardo Vidal Zapata","1034794975635140610",0,0,0,0,0,206,161,37298,7,"23fb6560dbddf9f9",NA
"116","RT @BN9: Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials…","en",FALSE,"578516563","everyone",2019-07-10 11:29:08,"1148917064280805377","1148917064280805377",NA,"https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,NA,NA,FALSE,"gporter812","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","2012-05-13T00:32:41.000Z","gary","1598475194154340353",9,0,0,0,0,438,413,53381,3,NA,"Blue green algae blooms have been reported in Tampa Bay waters and up and down the coastline. But what would it take for officials to make the call to shut down beaches? https://t.co/lSeiiGmpHw"
"117","Blue-green algae making its way around Tampa Bay area again  . https   www wfla com dont miss blue green algae. https   twitter com WFLA status 1149743941035659266 photo 1","en",FALSE,"23820899","everyone",2019-07-12 18:14:51,"1149743941035659266","1149743941035659266",NA,"https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg",TRUE,"Tampa, FL","https://t.co/qPxwyiszHG",FALSE,"WFLA","WFLA News Channel 8 is a news leader in Tampa Bay.","2009-03-11T20:14:10.000Z","WFLA NEWS",NA,5,0,3,0,0,207035,2287,234662,1723,NA,"Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2"
"118","RT @WFLA: Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2","en",FALSE,"2208888608","everyone",2019-07-12 18:19:53,"1149745209397432321","1149745209397432321",NA,"https://pbs.twimg.com/profile_images/549477928493264896/UCgbD7LW_normal.jpeg",FALSE,NA,NA,FALSE,"milaniolivera","","2013-11-22T12:27:14.000Z","olivera kovacevic",NA,5,0,0,0,0,1550,2738,424303,272,NA,"Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2"
"119","RT @WFLA: Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2","en",FALSE,"1146580871383834624","everyone",2019-07-12 18:48:24,"1149752385394434048","1149752385394434048",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,NA,NA,FALSE,"Southernstorm6","Trump girl all the way!
I love the outdoors and fishing.
Stop the violence.Choose to be a good person,think for yourself not what people pressure you to believe","2019-07-04T00:45:56.000Z","Southernstorm Lady",NA,5,0,0,0,0,126,174,12465,0,NA,"Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2"
"120","RT @WFLA: Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2","en",FALSE,"75118422","everyone",2019-07-12 19:01:39,"1149755717550772226","1149755717550772226",NA,"https://pbs.twimg.com/profile_images/1476638343781883915/9gC_NsdO_normal.jpg",FALSE,"USA",NA,FALSE,"SandhraLee","Fiber Artist, Flower Child","2009-09-17T21:20:59.000Z","Sandhra Lee",NA,5,0,0,0,0,890,4663,360379,46,NA,"Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2"
"121","Blue-green algae making its way around Tampa Bay again . https   www wfla com dont miss blue green algae","en",FALSE,"848626988839522305","everyone",2019-07-12 19:47:54,"1149767357793034240","1149767357793034240",NA,"https://pbs.twimg.com/profile_images/848628616124616705/WmIslT7z_normal.jpg",FALSE,"Spring Hill Florida",NA,FALSE,"slawson_rick","","2017-04-02T20:03:35.000Z","Rick0 Slawson",NA,0,0,0,0,0,3,44,7323,0,NA,"Blue-green algae making its way around Tampa Bay again https://t.co/xUGxJmiTOW"
"122","RT @WFLA: Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2","en",TRUE,"325708782","everyone",2019-07-12 23:50:32,"1149828420844564480","1149828420844564480",NA,"https://pbs.twimg.com/profile_images/637699201690923008/ltX0Ed1i_normal.jpg",FALSE,"🌴🐊🦠",NA,FALSE,"DrGFla","","2011-06-28T18:55:25.000Z","Lynn Gaskins, M.D.☮️","762709139072090112",5,0,0,0,0,747,546,47087,6,NA,"Blue-green algae making its way around Tampa Bay area again https://t.co/uxkSJBJa63 https://t.co/t9jN6Mq5B2"
"123","The dumping of cyanobacteria — also known as blue-green algae, the same kind that has rocked Tampa Bay and parts of the Gulf of Mexico — can have terrible effects on those ecosystems and, in turn, harm local industries. . http   www miaminewtimes com news congressman gets army corps to admit to dumping toxic algae water into florida waterways 11217111","en",FALSE,"109672946","everyone",2019-07-13 21:59:13,"1150162793561239554","1150162793561239554",NA,"https://pbs.twimg.com/profile_images/3467809571/2a36100580f9b92b513b653979b7e3c0_normal.jpeg",FALSE,"Florida",NA,FALSE,"Suwanavi","Spiritual, Progressive, Environmentalist.","2010-01-29T21:41:38.000Z","Lori McCraney",NA,0,0,0,0,0,58,293,5625,4,NA,"The dumping of cyanobacteria — also known as blue-green algae, the same kind that has rocked Tampa Bay and parts of the Gulf of Mexico — can have terrible effects on those ecosystems and, in turn, harm local industries. https://t.co/4ryherbb0B"
"124","Blue-green algae making its way around Tampa Bay again . https   www wfla com dont miss blue green algae","en",FALSE,"34426544","everyone",2019-07-15 23:44:38,"1150914098915397632","1150914098915397632",NA,"https://pbs.twimg.com/profile_images/1620638119350484992/Aj0ozOm1_normal.jpg",FALSE,"Tampa, FL","https://t.co/1gSxkLPwFX",FALSE,"AstridBidanec","12 years as Ind. BODi Wellness Coach. Committed to the fight against obesity & lies. Cycling enthusiast. Huge fan of Jelenew cycling gear ❤.","2009-04-22T22:38:20.000Z","Astrid Bidanec 🇺🇸🚴‍♀️","1607155777248104449",0,0,0,0,0,1770,4062,63739,76,NA,"Blue-green algae making its way around Tampa Bay again https://t.co/IyNdiPzHit"
"125","Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine. ","en",FALSE,"1535031667","everyone",2019-08-10 14:59:58,"1160204146055794689","1160204146055794689",NA,"https://pbs.twimg.com/profile_images/1353551482629591041/bKX7_LDE_normal.jpg",FALSE,"Florida, USA","https://t.co/oz1KMyLdlh",FALSE,"TheNewBarker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","2013-06-20T21:06:03.000Z","The New Barker",NA,1,1,1,0,0,2193,3446,32442,127,NA,"Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine"
"126","The Florida Department of Environmental Protection has been monitoring a #toxic bloom in Lake Okeechobee. Samples of water in the area tested ""three times too toxic to touch."" Toxic algae is also turning up in Manatee County's Robinson Preserve, the #Manatee River and canals.","en",FALSE,"1535031667","everyone",2019-08-10 14:59:59,"1160204146055794689","1160204148010291200","1535031667","https://pbs.twimg.com/profile_images/1353551482629591041/bKX7_LDE_normal.jpg",FALSE,"Florida, USA","https://t.co/oz1KMyLdlh",FALSE,"TheNewBarker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","2013-06-20T21:06:03.000Z","The New Barker",NA,1,0,1,0,0,2193,3446,32442,127,NA,NA
