"","text","lang","author_id","possibly_sensitive","in_reply_to_user_id","id","conversation_id","reply_settings","created_at.x","username","created_at.y","protected","description","verified","location","profile_image_url","name","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count"
"131","DeSantis: No plan to declare state of emergency for red tide https://t.co/XK6UxIYtfu","en","35778781",FALSE,NA,"1417242263957168130","1417242263957168130","everyone",2021-07-19 21:57:41,"RickParzych","2009-04-27T16:03:56.000Z",FALSE,"Intelligent Beachbum-Where the Surf Meets the Turf-(Retired from Insurance Business)",FALSE,"Clearwater Beach,Florida","https://pbs.twimg.com/profile_images/475789505329631232/xMcosoN0_normal.jpeg","RickParzych",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,661,2036,4350,7
"132","@YankeesRings_27 @PapaVazGaming Yeah! We were literally saying we hoped it wouldn’t effect your trip 🤦🏻‍♀️","en","1367491427475861505",FALSE,"3219661950","1417242969619537923","1417195553327288323","everyone",2021-07-19 22:00:29,"its_boo_tot","2021-03-04T15:05:46.000Z",FALSE,"USMC Veteran, Coach, Baseball Lover, She/Her",FALSE,NA,"https://pbs.twimg.com/profile_images/1473654222814121984/Jm_Bi8kx_normal.jpg","jackie boutot",NA,"https://t.co/bvkEbGhuAh",NA,0,0,2,0,0,225,635,2562,2
"133","@YankeesRings_27 @boutotTTV I went in the ocean and it was splendid https://t.co/DxwhXkOOPR","en","140580132",FALSE,"3219661950","1417325312925372416","1417195553327288323","everyone",2021-07-20 03:27:41,"PapaVazz","2010-05-05T21:51:56.000Z",FALSE,"Baseball junkie, UNC Charlotte alum, former Atlanta Braves minor leaguer, Twitch Streamer OG Network aka PapaVaz  Business inquiries at papavaz@yahoo.com",FALSE,"Charlotte, NC","https://pbs.twimg.com/profile_images/1581754434656370688/dU0Q-njQ_normal.jpg","PapaVaz",NA,"https://t.co/W00t8DDe3y","700eeb799fa55a4b",0,0,4,0,0,1352,167,14520,13
"134","Region Pinellas Biologists Closely Monitoring Dolphins As Red Tide Bloom Persists ☝ 😐 
 https://t.co/YH1hAUvgUa","en","1347935690332495877",FALSE,NA,"1417926248781787139","1417926248781787139","everyone",2021-07-21 19:15:36,"heapevents","2021-01-09T15:58:46.000Z",FALSE,"just heap of US events",FALSE,NA,"https://pbs.twimg.com/profile_images/1347936111243497474/bHvyzpdf_normal.jpg","heapevents.info",NA,"https://t.co/WogSnRIQ8f","700eeb799fa55a4b",0,0,0,0,0,17,25,31669,1
"135","Good morning from Lolie Grace!
Hoping to get out for a kayak paddle this morning and not to get turned around by red tide. After that, I have a little time for #amwriting before my day job. Wishing my #5amwritersclub  friends a productive morning ✍️📚 https://t.co/0dgRXlcsoi","en","915202580883615744",FALSE,NA,"1418134863350321155","1418134863350321155","everyone",2021-07-22 09:04:33,"KipAuthor","2017-10-03T13:11:13.000Z",FALSE,"Author of Wendall's Lullaby & Delphys Rising and the space opera Saga of the Cerulean Universe. Paddler. Mountain biker. Runner. Ocean-lover. Cat dad. Hooband.",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1572381145278414849/hw49gKRE_normal.jpg","Kip Koelsch Author","1158851246612238339","https://t.co/SvlLnD8r7B","608a091166e5ddb0",0,2,19,0,0,6326,6942,31832,85
"136","@KipAuthor Ah Lolie Grace, you are such a sweet kitty! :-)  💕","en","739566820336799744",FALSE,"915202580883615744","1418142120632799232","1418134863350321155","everyone",2021-07-22 09:33:24,"KhristinaChess","2016-06-05T21:17:25.000Z",FALSE,"Award-winning author of 8 YA novels. I am a 3 a.m. writer in the #5amwritersclub and a serious Diet Dew addict.",FALSE,"www.khristinachess.com","https://pbs.twimg.com/profile_images/791783154117910528/z30Xkx7C_normal.jpg","Khristina Chess","1587727852325294082","https://t.co/ODJEYjs9Ac",NA,0,0,1,0,0,5236,4885,8491,73
"137","@KipAuthor Good morning Kip and Lolie Grace!","en","1124697740733296642",FALSE,"915202580883615744","1418150668737654787","1418134863350321155","everyone",2021-07-22 10:07:22,"loomis_melody","2019-05-04T15:30:12.000Z",FALSE,"Romance Author. My storm chaser story THRILL OF THE CHASE out now! Kind of like TWISTER, only with more 🔥😍🌪 #5amwritersclub #amwritingromance",FALSE,"North Carolina, USA","https://pbs.twimg.com/profile_images/1303825786047262721/Wz90vaTP_normal.jpg","Melody Loomis","1573248275653840896","https://t.co/QzwKvxECmp",NA,0,0,1,0,0,1676,1089,8627,23
"138","@redsgirlterry Red tide has been horrible this week, first time we’ve been on the beach in front of our hotel without dead fish everywhere…and it happens on our last night. 🤷🏻‍♂️","en","21766841",FALSE,"2455706576","1419098783384838146","1419097393841250307","everyone",2021-07-25 00:54:50,"JasonD2k14","2009-02-24T16:13:51.000Z",FALSE,"Cincinnati Bengals - Cincinnati Reds - The Ohio State University Xbox - JasonD2k7 #WhoDey #LetsGoRedlegs #LetsGoBucks",FALSE,"Ohio","https://pbs.twimg.com/profile_images/1583634030234320897/hcoRxAlA_normal.jpg","Jason Dickess",NA,NA,"07ea8d4bc3d8ec34",0,1,0,0,0,1789,4330,76881,33
"139","@jeffvandermeer No joke with all the red tide in SW Florida ,exasperated by piney point.This shouldn't be happening .Tax payers bailing out Corporations .destroying the coastal habitat.along with destroying other economies .Fishing ,restaurants&amp; hotels on the beach.","en","804193158330544128",FALSE,"14414706","1419765974891474947","1419687451237437441","everyone",2021-07-26 21:06:01,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"140","That’s not a filter the water was really green 😂😂. Like, yassssss red tide yasssssssss https://t.co/jDMT5k9V3z","en","348267617",FALSE,NA,"1419779090387816451","1419779090387816451","everyone",2021-07-26 21:58:08,"IssaB0ss","2011-08-04T04:23:35.000Z",FALSE,"Made in 🇵🇷🇩🇴                             SnapChat: iongiveaphuck Instagram: Iamaqu33n",FALSE,"United States","https://pbs.twimg.com/profile_images/1575116471398809600/P26TXhvF_normal.jpg","Jenn","1571303811276324864",NA,"700eeb799fa55a4b",0,3,50,1,0,13619,5809,43558,20
"141","@IssaB0ss Stop peeing in the water","en","39133712",FALSE,"348267617","1419783064067223553","1419779090387816451","everyone",2021-07-26 22:13:55,"Jbo321612","2009-05-10T23:22:53.000Z",FALSE,"@orlandomagic | @ravens #ravensflock",FALSE,"Minneapolis, MN","https://pbs.twimg.com/profile_images/1587168165636743170/bIYgqyOR_normal.jpg","J-Bo Browne",NA,NA,NA,0,1,0,0,0,1904,1918,74414,11
"142","@Jbo321612 Who else is gon sweeten it up","en","348267617",FALSE,"39133712","1419783314404151304","1419779090387816451","everyone",2021-07-26 22:14:55,"IssaB0ss","2011-08-04T04:23:35.000Z",FALSE,"Made in 🇵🇷🇩🇴                             SnapChat: iongiveaphuck Instagram: Iamaqu33n",FALSE,"United States","https://pbs.twimg.com/profile_images/1575116471398809600/P26TXhvF_normal.jpg","Jenn","1571303811276324864",NA,NA,0,1,0,0,0,13621,5810,43561,20
"143","@IssaB0ss Lmao stop it","en","39133712",FALSE,"348267617","1419783567127846914","1419779090387816451","everyone",2021-07-26 22:15:55,"Jbo321612","2009-05-10T23:22:53.000Z",FALSE,"@orlandomagic | @ravens #ravensflock",FALSE,"Minneapolis, MN","https://pbs.twimg.com/profile_images/1587168165636743170/bIYgqyOR_normal.jpg","J-Bo Browne",NA,NA,NA,0,0,0,0,0,1904,1918,74414,11
"144","@GinaGoesOutside Hey if nothing goes wrong its a good day .Red tide has damped some of my excursions with my dog recently on the SW https://t.co/r2iX8yu77k highlight of the day My first Pfizer vac shot today.","en","804193158330544128",FALSE,"720322341725683713","1420502317393121281","1420465660300304386","everyone",2021-07-28 21:51:58,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,1,1,0,0,84,272,17407,1
"145","Walking on North Clearwater Brach this morning - scene was too sad for a photo too many dead fish and other creatures -Red Tide casualties -air quality isn’t great -beach day will be looking out the slider","en","1927507592",FALSE,NA,"1421464984261902341","1421464984261902341","everyone",2021-07-31 13:37:16,"Sutton_ImpactU","2013-10-02T16:56:00.000Z",FALSE,"Director Emeritus USF Vinik Grad Program, NBA TMBO alum, author, consultant, & Loyal follower of OK State athletics & Pittsburgh teams",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/422526902667321344/yul56lEJ_normal.jpeg","Bill Sutton","1575525079467036672",NA,"07d9eebe1b888005",0,0,1,0,0,5998,3185,14406,79
"146","Red tide took away our tarpon season, but not all of our redfish… suck it piney point 🎣
#redfish #pollution #floridafishing #tampabay #florida 
📸 @jimmienitrez @ Clearwater Beach https://t.co/dHAzCU6Q52","en","38379619",FALSE,NA,"1421622278819880963","1421622278819880963","everyone",2021-08-01 00:02:18,"FrankViola3","2009-05-07T05:47:00.000Z",FALSE,"• Captain|Photographer • Former Professional Baseball Player •",TRUE,NA,"https://pbs.twimg.com/profile_images/1360758364519731200/rQWXNOrD_normal.jpg","Frank Viola III","557600851628683267","https://t.co/Iz3BqhiStf","700eeb799fa55a4b",2,0,3,0,0,4439,190,6309,46
"147","@WesLeyDoutCold They might have been trying to get out. #RedTide https://t.co/GetH8D322S","en","18653805",FALSE,"1865417551","1421879079633137668","1421809507223707654","everyone",2021-08-01 17:02:44,"micheleari","2009-01-06T00:37:53.000Z",FALSE,"Great grand daughter of the tailor to last Russian Czar. New Music w/John Ashton The Psychedelic Furs. Peripatetic. Press/Radio presspufferfish@gmail.com",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1550194061025443841/eF7QMEt2_normal.jpg","Michele Ari 🎶","1615031374376849408","https://t.co/oZQE4F8Bht","700eeb799fa55a4b",0,0,0,0,0,1174,1188,14208,25
"148","@NycPlover @TheBirdist @jeffvandermeer @AnchorAngi @natashaldaly @jenchung @mcharlesworth7 @katehinds @GatewayNPS @patagonia @sowylie The birds in SW Florida getting sick and dying. Due to red tide.( piney point) compiled is a nightmare .","en","804193158330544128",FALSE,"1374721093634830336","1421909609451753479","1421867854656311297","everyone",2021-08-01 19:04:03,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"149","#Doh! #PaintingTheOffice overcast grey w/ flirt alert red accent walls on the #WestSide like the #RedTide. @ Largo, Florida https://t.co/lWp0L1m4yC","en","2370783679",FALSE,NA,"1422343772294221827","1422343772294221827","everyone",2021-08-02 23:49:15,"DavidSummerly","2014-03-03T18:21:00.000Z",FALSE,"#Love #Freedom #Happiness #Equality #Truth 💪🏽",FALSE,"Naples, FL","https://pbs.twimg.com/profile_images/1466420436246405121/Chca3rrD_normal.jpg","David B Summerly",NA,"https://t.co/ZhIPcYPX44","e54569d90c7032c0",0,0,0,0,0,148,638,4316,2
"150","Looks like red tide from pinellas county.... lol https://t.co/vfVs6ElHcd","en","3283313167",FALSE,NA,"1422480826042920960","1422480826042920960","everyone",2021-08-03 08:53:52,"pumpjak","2015-07-18T10:57:47.000Z",FALSE,"Born an OKIE  die a FLO-OKIE",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1400517777765584902/ojKnEO1u_normal.jpg","jackson",NA,NA,"e54569d90c7032c0",1,1,1,0,0,325,1899,4197,1
"151","@pumpjak 🤘","und","1368636532492484610",FALSE,"3283313167","1422509868183916546","1422480826042920960","everyone",2021-08-03 10:49:16,"stitchxjones","2021-03-07T18:56:08.000Z",FALSE,"Dad, Veteran, Benefactor, Philanthropist, Investor, Mentor, Coach, Photographer, Boston Whaler, #LFGM",FALSE,"Depends on the season","https://pbs.twimg.com/profile_images/1587761421781188609/UOagAAiU_normal.jpg","Jones 🤘🏻😝","1500500556909092866",NA,NA,0,0,0,0,0,43,99,787,0
"152","So Caeser Desantis ( Caligula)what now? https://t.co/N8MCJUi9A0","en","804193158330544128",FALSE,NA,"1422909457957277706","1422909457957277706","everyone",2021-08-04 13:17:05,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"153","⚠️(Red Tide)⚠️ Avoid contact with sea foam in red tide impacted areas

➡️ Foam traps brevetoxins released from k. brevis. Sea foam is more toxic than surrounding water

➡️ Contact with foam can lead to skin irritation

➡️ Ingestion by pets/birds, can result in neurological issues https://t.co/SDHxa18Neh","en","1452715530",FALSE,NA,"1423096175469768707","1423096175469768707","everyone",2021-08-05 01:39:02,"weatherbryan","2013-05-23T23:11:40.000Z",FALSE,"Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg","Bryan Bennett",NA,NA,"07ea8d4bc3d8ec34",5,3,6,1,0,3455,695,16979,150
"154","@weatherbryan And please — keep your dogs away from this !","en","1072638936672014341",FALSE,"1452715530","1423096477749026820","1423096175469768707","everyone",2021-08-05 01:40:14,"CathyNotToday","2018-12-11T23:47:05.000Z",FALSE,"ohh Boston you’re my home,blue dot Fl:keep ur rosaries off my ovaries:F/B @annaforFlorida,@glennkirschner2, @irwinredlenerMD @jennycohn1, @RepRiggleman, 🚫lists",FALSE,"Ass in SRQ Florida;Heart in MA","https://pbs.twimg.com/profile_images/1080162644429078528/Vz7J_JSy_normal.jpg","Cathy","1314645214406074368",NA,NA,0,0,1,0,0,7412,3834,91448,26
"155","been back in clearwater this week to skate and enjoy the beach but there’s red tide and it’s rained everyday 🤦🏽‍♂️","en","1303181552",FALSE,NA,"1423162091058442241","1423162091058442241","everyone",2021-08-05 06:00:58,"NickHakeem","2013-03-26T09:22:06.000Z",FALSE,"",FALSE,"Chattanooga, TN","https://pbs.twimg.com/profile_images/1612941109017059328/Pp4PR53o_normal.jpg","nick",NA,NA,"608a091166e5ddb0",0,0,0,0,0,649,448,13382,6
"156","@VoteBlueNow @tonyposnanski I know. Even in the face of red tide, I still think it is the best place in Florida.","en","36968822",FALSE,"1259902139704520706","1423260318415867907","1422865892308815872","everyone",2021-08-05 12:31:17,"KNOLLSIE","2009-05-01T15:40:05.000Z",FALSE,"Realtor / Paralegal-Unapologetic Liberal w/ Conservative leanings. Respectful debate WILL save our Democracy. Saving USA one tweet at a time 🤗🇺🇸 #TeamJoe",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/831215129408729088/IaWyaLHy_normal.jpg","DONNA MCKENNA",NA,NA,"26b27cadf61e2e58",0,0,0,0,0,204,516,10439,2
"157","@weatherbryan That doesn't sound good","en","871427216218800128",FALSE,"1452715530","1423473411896926212","1423096175469768707","everyone",2021-08-06 02:38:02,"Debbied80240947","2017-06-04T18:03:33.000Z",FALSE,"dream jobs:archeologist, photographer, paleontologist, astronomer. real job:funeral industry",FALSE,"United States","https://pbs.twimg.com/profile_images/1580588651594932225/CFyf3jCG_normal.jpg","Debbie dunn",NA,NA,NA,0,0,0,0,0,135,191,6829,1
"158","@weatherbryan So it releases Neurotoxins....","en","871427216218800128",FALSE,"1452715530","1423473693250842625","1423096175469768707","everyone",2021-08-06 02:39:09,"Debbied80240947","2017-06-04T18:03:33.000Z",FALSE,"dream jobs:archeologist, photographer, paleontologist, astronomer. real job:funeral industry",FALSE,"United States","https://pbs.twimg.com/profile_images/1580588651594932225/CFyf3jCG_normal.jpg","Debbie dunn",NA,NA,NA,0,0,0,0,0,135,191,6829,1
"159","Long time no “sea” but the #redtide made it awful. This beach is typically white sand and postcard ready. 😔 https://t.co/J4f3R1jnOx","en","66733579",FALSE,NA,"1423658589001076739","1423658589001076739","everyone",2021-08-06 14:53:52,"AngelaMDiLoreto","2009-08-18T17:02:03.000Z",FALSE,"Travels often with my husband  & 2 rescue 🐶 Writes: @fitinadventure. YouTube: FittinginAdventure Podcast: Historic Footnotes. Former marketer & law changer.",FALSE,"🧭 FL based, mostly #RVLife ","https://pbs.twimg.com/profile_images/1405870038331109382/CrCkkAto_normal.jpg","Angela M DiLoreto","1617662620940787713","https://t.co/xByfKhHY8f","c5a8a3c8523b835e",0,0,5,0,0,20556,14366,56706,264
"160","Just finished a beach walk - red tide is still active and the dead fish are much larger than last week - for the most part the public part of the beach is clean but the private area is very depressing","en","1927507592",FALSE,NA,"1424001123426488321","1424001123426488321","everyone",2021-08-07 13:34:59,"Sutton_ImpactU","2013-10-02T16:56:00.000Z",FALSE,"Director Emeritus USF Vinik Grad Program, NBA TMBO alum, author, consultant, & Loyal follower of OK State athletics & Pittsburgh teams",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/422526902667321344/yul56lEJ_normal.jpeg","Bill Sutton","1575525079467036672",NA,"700eeb799fa55a4b",0,0,0,0,0,5998,3185,14406,79
"161","@sheltondesigner Come on down to Florida!We have red tide ,dead fish on the beach 's a redneck Trump supporters like Gov De santis.  The abusive  cult of Scientology and if that doesn't kill you Covid .will.","en","804193158330544128",FALSE,"1163566855","1425043377985409025","1424873251763757076","everyone",2021-08-10 10:36:31,"torchured2","2016-12-01T05:19:24.000Z",FALSE,"No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg","spwog","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,272,17407,1
"162","Good to see fish making a comeback as red tide seems to be leaving northern Pinellas county. #wadefishing #redfish #inshorefishing @ Tarpon Springs, Florida https://t.co/E8aX5rF22N","en","372311956",FALSE,NA,"1427665081173741568","1427665081173741568","everyone",2021-08-17 16:14:14,"waderdave","2011-09-12T14:59:08.000Z",FALSE,"Over 40 years of experience wading Florida's flats, beaches and bays.  Guiding and teaching wade fisherman where, when and how to catch fish since 2001.",FALSE,"Tarpon Springs, FL","https://pbs.twimg.com/profile_images/1539888320/Twitter_Photo_normal.jpg","David Ulgenalp",NA,"https://t.co/Q2eOhkrRZs","4ad609c5e10fc033",0,0,0,0,0,38,25,367,0
"163","I’m working on the beach and this red tide is making me feel like I have the vid shits scary","en","2984113162",FALSE,NA,"1433617452726956037","1433617452726956037","everyone",2021-09-03 02:26:50,"ohokalice","2015-01-18T13:39:06.000Z",FALSE,"| #BLACKLIVESMATTER | Model | Piercer | Ceo of @jewelsbythegram on insta | A mogul in the making",FALSE,"BROWARD","https://pbs.twimg.com/profile_images/1596583911500484610/i1opM6fp_normal.jpg","December’s very own","1360717415328415750",NA,"700eeb799fa55a4b",0,0,0,0,0,2237,1712,47968,8
"164","Finally, after a Red Tide/Dead Fish summer, back on the beach! Happy Fall, Y'all! @ Indian Rocks Beach, Florida https://t.co/qyTfOebvRO","en","1634183510",FALSE,NA,"1441041763725037575","1441041763725037575","everyone",2021-09-23 14:08:24,"Histocrats","2013-07-31T00:42:15.000Z",FALSE,"Experienced #Educators & #History Enthusiasts who share the joys of experiencing history & ways to bring that joy to your life as well as the classroom.",FALSE,NA,"https://pbs.twimg.com/profile_images/1102055217552678913/TgM1KJHD_normal.png","#Histocrats",NA,"https://t.co/GG9jPN4nyC","07ea8d4bc3d8ec34",0,0,0,0,0,11845,6772,26143,263
"165","we deserved an afternoon without homework, red tide, and rain. so relaxed. https://t.co/SfqpSxbBXQ","en","800570658929262592",FALSE,NA,"1441119124566855683","1441119124566855683","everyone",2021-09-23 19:15:48,"chrislongview","2016-11-21T05:24:53.000Z",FALSE,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris","1283579763215532038",NA,"07d9db2871c83001",10,25,186,3,0,25984,2412,430931,89
"166","@chrislongview water baby!","en","1060450915",FALSE,"800570658929262592","1441119724012666880","1441119124566855683","everyone",2021-09-23 19:18:11,"Hopey_70","2013-01-04T13:18:40.000Z",FALSE,"Black GenXer

Obama #44 | Hillary | Pelosi | John Lewis | MVP | Biden #46
🇨🇲🇳🇬🇲🇱🇺🇸",FALSE,NA,"https://pbs.twimg.com/profile_images/1604158463495610369/JPFjUDIS_normal.jpg","Hopey_70","1543598921506865152",NA,NA,1,0,4,0,0,3578,1018,157542,20
"167","@chrislongview go Shelby go!","en","328040224",FALSE,"800570658929262592","1441119825535766528","1441119124566855683","everyone",2021-09-23 19:18:35,"prime_bee","2011-07-02T16:31:37.000Z",FALSE,"round brown woman. demon. countess. xxxennial #ModernaMafia. politics. football. filth. $primebee Venmo: greenbaybabe30",FALSE,"Over yonder","https://pbs.twimg.com/profile_images/1474226118161051649/1lN4s4XS_normal.jpg","Noxeema 🍍Jackson","844040125495558145",NA,NA,0,0,1,0,0,5464,6005,766931,70
"168","@chrislongview She even carries her leash in the water! LOL! So cute :)","en","4877697136",FALSE,"800570658929262592","1441120163869257733","1441119124566855683","everyone",2021-09-23 19:19:56,"leyna1008_laura","2016-02-05T11:17:25.000Z",FALSE,"Mother, wife to an amazing husband, supporter of all human rights, works in the behavioral health field, proud resister",FALSE,"Sarasota, FL","https://pbs.twimg.com/profile_images/1541558722052427776/xCiP0ccT_normal.jpg","Laura Mac 🌊🌊🏳️‍🌈🇺🇦",NA,NA,NA,1,0,4,0,0,1742,4894,2666,1
"169","@chrislongview Shelby you’re the bestest good girl 🥰","en","1266347139002580993",FALSE,"800570658929262592","1441120430882918400","1441119124566855683","everyone",2021-09-23 19:21:00,"Tasslefizney","2020-05-29T12:34:31.000Z",FALSE,"knitting, dogs, cats, baking she/her 🌲🏔🌧🧶 https://t.co/5Px7SqIyMT",FALSE,NA,"https://pbs.twimg.com/profile_images/1266350869093597185/FQFwtMpJ_normal.jpg","Villanelle’s Pink Dress","1621353575678103553",NA,NA,1,0,5,0,0,488,1211,34903,2
"170","@chrislongview Welcome to my hood!!","en","27252562",FALSE,"800570658929262592","1441122173813329925","1441119124566855683","everyone",2021-09-23 19:27:55,"vickiroush","2009-03-28T16:00:40.000Z",FALSE,"Goddess of tragedy. All views expressed are mine alone and do not represent any organization.
10/10 RoomRater. Mastodon:  @VickiRoush@universeodon.com",FALSE,"Mile Marker Zero","https://pbs.twimg.com/profile_images/1439941388037152772/AG5cMbF__normal.jpg","Vicki Roush","1480938267155615749","https://t.co/IQmz88gTLB",NA,0,0,3,0,0,1178,2565,38757,49
"171","@chrislongview Her such a good girl she got doggy beach pretty much to herself-n-daddy!","en","1269993347835461632",FALSE,"800570658929262592","1441124268071260170","1441119124566855683","everyone",2021-09-23 19:36:14,"SteveMa41461682","2020-06-08T14:04:14.000Z",FALSE,"Detroit raised, 3 cats and their protection terrier. BLM.  No cults allowed but here we are.  Music is my motivator. I support all the trans friends and family!",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1277731600642519040/yeHKL-4g_normal.jpg","Steve Marshall - 🇺🇸🇳🇴🇨🇦🏳️‍🌈🏴‍☠️🇧🇫","1304457899272478720",NA,NA,1,0,1,0,0,578,1243,3345,0
"172","@chrislongview I grew up going there, thank you for bringing up some lovely memories! Plus Shelby 🥰","en","827048754666684416",FALSE,"800570658929262592","1441125796865888256","1441119124566855683","everyone",2021-09-23 19:42:19,"KentGlorydog1","2017-02-02T06:59:23.000Z",FALSE,"she/her 🌈 ally Retweeter because I'm so damn angry, I'm speechless. US expat living in the UK #theluckyfew #BLM #NCFC #yearsandyears",FALSE,NA,"https://pbs.twimg.com/profile_images/1560640172286365696/rUoNLnGH_normal.jpg","Candi VOTE Maust 🇺🇦",NA,NA,NA,1,1,4,0,0,1942,4968,96261,1
"173","@chrislongview It looks like that's her favorite swimming hole. Such pure joy in her.","en","790347452",FALSE,"800570658929262592","1441125943699914755","1441119124566855683","everyone",2021-09-23 19:42:54,"FoxxpawsJill","2012-08-29T23:18:16.000Z",FALSE,"I've done incredible things, met incredible people, but gave up trying to fix stupid and bad manners. 



Every good wish..RBG",FALSE,"SC","https://pbs.twimg.com/profile_images/1308204119379841024/2csZo4cg_normal.jpg","Jill -🇺🇲🇸🇪🐳",NA,NA,NA,1,0,1,0,0,923,1338,88344,2
"174","@chrislongview When she gets out to you, do you hold her so she can rest?  Doggie paddle takes a lot outta you.  🤷‍♂️😎","en","22733212",FALSE,"800570658929262592","1441127617814351879","1441119124566855683","everyone",2021-09-23 19:49:33,"daydrmr","2009-03-04T04:27:16.000Z",FALSE,"I respond to about .5% of DMs and I nearly always respond days if not weeks later.",FALSE,"Arlington, VA","https://pbs.twimg.com/profile_images/1577492323579068416/aFhrbuyb_normal.jpg","T-Brand","1584635287828942849",NA,NA,1,1,2,0,0,729,1211,11582,2
"175","@chrislongview SHEELLLLBBYYYYYYYY","en","1236309932598636544",FALSE,"800570658929262592","1441127982500704265","1441119124566855683","everyone",2021-09-23 19:51:00,"Grania64156311","2020-03-07T15:17:27.000Z",FALSE,"Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp",FALSE,"Arizona, USA","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝","1574867581391048705",NA,NA,1,0,3,0,0,2399,2756,92047,17
"176","@chrislongview Honestly, you and Shelby make Florida living look very good!","en","134942808",FALSE,"800570658929262592","1441129925168279553","1441119124566855683","everyone",2021-09-23 19:58:43,"KimH1313","2010-04-19T22:31:30.000Z",FALSE,"Women’s rights are human rights, and you will pry my daughters’ rights from my cold, dead hands. Proud mom/Democrat 🇺🇸💙🌈",FALSE,NA,"https://pbs.twimg.com/profile_images/1546723275098787840/h-rHDY-X_normal.jpg","THEE CA/VA 💙🇺🇸💙","1307110487155453961",NA,NA,1,0,3,0,0,3503,4907,106067,0
"177","@chrislongview 😍","und","776049318796996608",FALSE,"800570658929262592","1441130375367954437","1441119124566855683","everyone",2021-09-23 20:00:31,"zeebap2","2016-09-14T13:25:50.000Z",FALSE,"Find me on Post zeebap2",FALSE,NA,"https://pbs.twimg.com/profile_images/1580594496303005708/f-PUqUUA_normal.jpg","THEE Pfully Pfizer Vaxxed; Still Masking","1048482791870984192",NA,NA,0,0,1,0,0,12052,10400,321374,26
