"","text","conversation_id","author_id","possibly_sensitive","in_reply_to_user_id","lang","reply_settings","id","created_at.x","username","verified","url","created_at.y","description","name","protected","location","profile_image_url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id"
"304","@chrislongview I second this message!

Why anyone comes here now","1424860401246916609","826311271070920704",FALSE,"800570658929262592","en","everyone","1424861013833359363",2021-08-09 22:31:52,"Mjcrjdrvrsoonrf",FALSE,NA,"2017-01-31T06:08:53.000Z","AF brat,from Rome,NY;AF Vet,Germany lived there 13 yrs;Alum U of Oklahoma,Boomer!Alum Wichita St U,WuShox!ex airline pilot, #VetsResistSquadron","Michael Jackson☮️ #Fight4US #GoodTrouble",FALSE,"Space Coast, United States","https://pbs.twimg.com/profile_images/1545778590574329861/Bz_Q12yp_normal.jpg",NA,1,0,1,0,0,6706,7353,417072,23,"1620266063077453824"
"305","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference.","1424860401246916609","800570658929262592",FALSE,"1410112280","en","everyone","1424861166069764104",2021-08-09 22:32:29,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",NA,1,2,6,0,0,25988,2412,431137,89,"1283579763215532038"
"306","@chrislongview And THIS! https://t.co/bSBPi7TxCT","1424860401246916609","1193287659344584709",FALSE,"800570658929262592","en","everyone","1424861356612796418",2021-08-09 22:33:14,"gutsywoman19",FALSE,NA,"2019-11-09T22:02:17.000Z","#votelikeblackwomen 
 #SheWon #KHive #handmarkedpaperballots #ProtectBlackWomen #ForThePeople  #strongertogether #stillwithher Mother, artist, teacher.","THEE GutsyWoman19🇺🇦🐝 #WeHaveHerBack",FALSE,NA,"https://pbs.twimg.com/profile_images/1461823559383269383/XsAUUvRn_normal.jpg",NA,5,3,3,0,0,2150,4368,160640,5,NA
"307","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!","1424860401246916609","3398770055",FALSE,"800570658929262592","en","everyone","1424861939537170437",2021-08-09 22:35:33,"Paiyslee",FALSE,NA,"2015-08-01T14:25:11.000Z","Paiyslee on Spoutible🐳 Politics, Golf. Giants fan. Biden/Harris 2024  Dog nurse. Storm lover.
   ⚽️ Wrexham always.⚽️","Paiyslee",FALSE,"FL","https://pbs.twimg.com/profile_images/1605361153697251328/7iKVPfhg_normal.jpg",NA,1,0,6,0,0,9260,7699,128770,39,"1618002637630345216"
"308","@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online.","1424860401246916609","1410112280",FALSE,"800570658929262592","en","everyone","1424862896169836550",2021-08-09 22:39:21,"burnnikiburn",FALSE,NA,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service",FALSE,NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,0,1,3,0,0,237,1057,20353,2,NA
"309","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate.","1424860401246916609","4191273554",FALSE,"800570658929262592","en","everyone","1424863028059770881",2021-08-09 22:39:53,"DeborahCompass",FALSE,NA,"2015-11-10T14:46:12.000Z","Worked hard for my PhD in Linguistics from Michigan. Retired international educator, now enthusiastic Dem volunteer working to turn Florida blue. #KHive. 💛🐝","Dr. Deb Pierce",FALSE,NA,"https://pbs.twimg.com/profile_images/1361684940321132545/hSAs2hD7_normal.jpg",NA,0,0,0,0,0,920,854,26658,18,"1587793831176437760"
"310","@chrislongview I keep sending him COVID updates for FL on the regular.","1424860401246916609","1410112280",FALSE,"1410112280","en","everyone","1424863204866461699",2021-08-09 22:40:35,"burnnikiburn",FALSE,NA,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service",FALSE,NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,0,1,2,0,0,237,1057,20353,2,NA
"311","@chrislongview There's a child in the ICU 45 miles north of Albany NY.","1424860401246916609","1235375633024286722",FALSE,"800570658929262592","en","everyone","1424863554331623424",2021-08-09 22:41:58,"MarthaFullerV1",FALSE,"https://t.co/lTvBsX4k1D","2020-03-05T01:24:56.000Z","#StillWithHer
 #ListentoBlackWomen #JoyfulWarrior 

Insta: women_remember
https://t.co/Z1OyMYSSsv","💛WomenRemember",FALSE,"Capital Region, NYS","https://pbs.twimg.com/profile_images/1354421901712646144/B0NDf2Hw_normal.jpg",NA,0,0,0,0,0,887,1652,57241,3,"1309141044806717440"
"312","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either.","1424860401246916609","243341632",FALSE,"800570658929262592","en","everyone","1424863574275629067",2021-08-09 22:42:03,"WuWeiFAB2021",FALSE,NA,"2011-01-26T20:59:08.000Z","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓","WuWei2022",FALSE,NA,"https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",NA,1,0,3,0,0,704,1861,25143,1,"1542133638208299009"
"313","@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏","1424860401246916609","1122674748218073088",FALSE,"800570658929262592","en","everyone","1424863684011102221",2021-08-09 22:42:29,"DebbieH4Joe",FALSE,NA,"2019-04-29T01:31:33.000Z","Grandma babysitter. Retired. Proudly #TeamPete supporting Biden/Harris 💙. 💉💉💉💉💉Tell the GOP Matthew 25:40 shows  Jesus was a lefty. “What so ever you do…”","DebbieLynn H",FALSE,NA,"https://pbs.twimg.com/profile_images/1392932996525723650/clrZryti_normal.jpg",NA,1,1,4,0,0,1204,2094,25455,0,NA
"314","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000.","1424860401246916609","1137568723",FALSE,"1193287659344584709","en","everyone","1424863770975813644",2021-08-09 22:42:50,"MadisonKittay",FALSE,"https://t.co/Ua0L8BFe7C","2013-01-31T18:11:02.000Z","#BidenHarris #JoyfulWarrior #TeamPelosi Okinawan-American Democrat. Terrifying creature.

Snitch tag = Automatic Block","Kim Wexler's Ponytail",FALSE,NA,"https://pbs.twimg.com/profile_images/1293578343640686599/zbZRR8D1_normal.jpg",NA,2,0,9,0,0,8842,4325,95813,42,"1621347084401098753"
"315","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all.","1424860401246916609","1300233952905572353",FALSE,"800570658929262592","en","everyone","1424864038081769477",2021-08-09 22:43:54,"eagle2_fl",FALSE,NA,"2020-08-31T00:49:53.000Z","Protector of our National bird. Despise Rubio, trump, anyone in the Gang of Putin. Will block stupid and bots. No DM's. I have a potty mouth.","E-7",FALSE,"Florida","https://pbs.twimg.com/profile_images/1300234785131040772/KOr_2gqT_normal.jpg",NA,0,0,1,0,0,863,1360,12413,0,"1536314807741186048"
"316","@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress","1424860401246916609","1410112280",FALSE,"1410112280","en","everyone","1424864365640130564",2021-08-09 22:45:12,"burnnikiburn",FALSE,NA,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service",FALSE,NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,0,1,0,0,0,237,1057,20353,2,NA
"317","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates.","1424860401246916609","243341632",FALSE,"1122674748218073088","en","everyone","1424865016231219201",2021-08-09 22:47:47,"WuWeiFAB2021",FALSE,NA,"2011-01-26T20:59:08.000Z","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓","WuWei2022",FALSE,NA,"https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",NA,0,0,1,0,0,704,1861,25143,1,"1542133638208299009"
"318","@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for.","1424860401246916609","3181708211",FALSE,"800570658929262592","en","everyone","1424869946706833414",2021-08-09 23:07:22,"WesternILDem",FALSE,NA,"2015-04-19T03:45:28.000Z","A blue dot in a big, dumb, red sea                       
#BidenHarris2020 #BlackLivesMatter #ProtectBlackWomen 
💛","The Media Prefers Chaos Over Calm",FALSE,"Macomb, IL","https://pbs.twimg.com/profile_images/1377882622894825472/erOI5BQe_normal.jpg",NA,1,0,4,0,0,147,471,5030,1,NA
"319","@chrislongview Crazy people are still coming to Disney 😱😱😱","1424860401246916609","985593979042516992",FALSE,"800570658929262592","en","everyone","1424870186964955138",2021-08-09 23:08:20,"hattiemdurant",FALSE,NA,"2018-04-15T19:01:30.000Z","","Hattie DuRant",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,0,0,2,0,0,168,213,24720,4,NA
"320","@chrislongview FUCK! His college has lifted all remaining restrictions as of today. Are you fucking kidding me? They’ve had a steady increase of positive cases since mid July.","1424860401246916609","1410112280",FALSE,"1410112280","en","everyone","1424871034923196419",2021-08-09 23:11:42,"burnnikiburn",FALSE,NA,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service",FALSE,NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,0,1,1,0,0,237,1057,20353,2,NA
"321","@burnnikiburn which school?","1424860401246916609","800570658929262592",FALSE,"1410112280","en","everyone","1424871695496753152",2021-08-09 23:14:19,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,25988,2412,431137,89,"1283579763215532038"
"322","@chrislongview @burnnikiburn Universities in Michigan are mandating masks and vaccines.","1424860401246916609","3611743093",FALSE,"800570658929262592","en","everyone","1424872178017869831",2021-08-09 23:16:14,"Liz_Drotar",FALSE,NA,"2015-09-19T03:15:37.000Z","Working Mom. Wife. Michigan State Alum. Ardent supporter of public education. #StillWithHer #khive #joebiden","Liz_D",FALSE,"Michigan, USA","https://pbs.twimg.com/profile_images/1186896369048522755/bu6LTnqw_normal.jpg",NA,0,0,0,0,0,439,1044,7058,1,NA
"323","@chrislongview They’re likely MAGATs. No offenses but Florida has been on my no go list for years. And now even more so.","1424860401246916609","378147040",FALSE,"800570658929262592","en","everyone","1424872564162240515",2021-08-09 23:17:46,"lula_reh",FALSE,NA,"2011-09-22T18:29:21.000Z","I like animals more than most people. 🐶🐱","Lula 🗳🌊💙",FALSE,"Minnesota, USA","https://pbs.twimg.com/profile_images/1425866500150333445/w4Xy8LOn_normal.jpg",NA,0,0,0,0,0,4300,4821,363939,8,"1604140149071261697"
"324","@chrislongview @fgcu 

I’m fucking gutted.","1424860401246916609","1410112280",FALSE,"800570658929262592","en","everyone","1424873264304775168",2021-08-09 23:20:33,"burnnikiburn",FALSE,NA,"2013-05-07T12:14:50.000Z","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service",FALSE,NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",NA,0,0,0,0,0,237,1057,20353,2,NA
"325","@gutsywoman19 @chrislongview Florida - always winning right RON @GovRonDeSantis -","1424860401246916609","540407117",FALSE,"1193287659344584709","en","everyone","1424878462918135817",2021-08-09 23:41:13,"KrisRuffo",FALSE,NA,"2012-03-30T00:59:46.000Z","25 Yr Successful Head College WBB Coach. Advocate for Equality. Blue 🌊. *Start Up Hoop Consulting Biz* High School Athletic Director","Kris Ruffo",FALSE,"Palm Beach, FL","https://pbs.twimg.com/profile_images/1301703223057813506/Qn3BVqEX_normal.jpg",NA,0,0,0,0,0,959,1152,4700,3,"1283360025289859080"
"326","@chrislongview Flew into Orlando last night after 2 weeks in DC, it's a trip I've made several times in the last month to see new grandbaby. Flights have been packed, airport packed. I'm looking at all these families and thinking, WTF are you doing this?","1424860401246916609","755429099531894784",FALSE,"800570658929262592","en","everyone","1424880317471547397",2021-08-09 23:48:35,"mawc1067",FALSE,NA,"2016-07-19T15:48:27.000Z","Liberal in Red Florida.","MCar Biden/Harris are doing a great job. 💙💛🌻",FALSE,NA,"https://pbs.twimg.com/profile_images/1503402690092621825/ydyNxa5t_normal.jpg",NA,1,0,6,0,0,308,809,7468,0,NA
"327","@chrislongview Agree totally","1424860401246916609","18881047",FALSE,"800570658929262592","en","everyone","1424881693777879045",2021-08-09 23:54:03,"cek422",FALSE,NA,"2009-01-11T21:50:08.000Z","Pro choice. Gun safety. Gay Marriage. Black Lives Matter. Pennsylvania Democrat, Resister, #voteblue #resistance #BidenHarris #BLM #connectblue 🌈","C.E.K - Charles ☮️",FALSE,"Pennsylvania, USA","https://pbs.twimg.com/profile_images/1555033101314785280/AD-IIGJV_normal.jpg",NA,0,0,1,0,0,11304,11758,89701,27,"1576407189904031745"
"328","@chrislongview I had two coworkers who just went to Miami (then onto Orlando for one, and the Dominican Republic for the other) for vacation.

Let’s just say that I’m glad I work remotely, and that my kids are going to different school districts.","1424860401246916609","14630261",FALSE,"800570658929262592","en","everyone","1424885130426941440",2021-08-10 00:07:42,"mpersandy",FALSE,"https://t.co/nlXycnxy4E","2008-05-02T19:55:04.000Z","Deadpan tweets. Salukis. Cats. Theater/Dance Dad. bash addict. #BidenHarris2024. Mr. @HoneybadgerLA. It’s still pronounced “Jif.” Likely not your huckleberry.","*Andy gestures in a nuanced manner* 🇺🇦🌻",FALSE,"Honeybadger’s Drift","https://pbs.twimg.com/profile_images/1478866278429327360/cYeW-9Nj_normal.jpg",NA,0,0,2,0,0,3100,1400,160191,142,"1591516721567117312"
"329","@chrislongview Take care of you, please!","1424860401246916609","1949482182",FALSE,"800570658929262592","en","everyone","1424885488649912320",2021-08-10 00:09:08,"GammaReigh",FALSE,NA,"2013-10-09T15:33:14.000Z","aka Lil WiperBlade|All Up in Your Mind|
#VeryAsian #SlavicBrat |Raised in the South back in the North| #ScleroMama #IgotASS
💛🐝","Ambiguous Brown Emotional Support Canadian",FALSE,"BTR|TBAY","https://pbs.twimg.com/profile_images/1611140959445581825/WqnVuKLk_normal.jpg",NA,0,0,3,0,0,4724,1685,97387,13,"1498134515822346247"
"330","@chrislongview ....this Floridian left 🙄🧐","1424860401246916609","15225356",FALSE,"800570658929262592","en","everyone","1424888381167841283",2021-08-10 00:20:37,"virtualgina",FALSE,"https://t.co/EKQ18mHsqu","2008-06-24T23:34:19.000Z","Island Gal.Grammy. Light skinned & BLACK AF .Boomer.HBCUProud.Obama/HRC/Biden/HarrisDem.Cuss a lot.#ThatIsAll means done wit it.Typos happen 🤷🏾‍♀️","💛🐝THEE ZERO PHUCKS LEFT TO GIVE 🇧🇸🇺🇸",FALSE,NA,"https://pbs.twimg.com/profile_images/1478561718670401539/PYY7pMPg_normal.jpg",NA,0,0,0,0,0,3272,4957,37504,93,NA
"331","@chrislongview Snowbirders who live there part time? I live near a base so I see out of state license plates all the time that also have base pass stickers or toll road passes.","1424860401246916609","96727657",FALSE,"800570658929262592","en","everyone","1424888759351349264",2021-08-10 00:22:08,"EricaCooper",FALSE,NA,"2009-12-14T09:11:11.000Z","She/her/hers #Khive supporter. #BidensFanBase","I sometimes miss the context clues.",FALSE,NA,"https://pbs.twimg.com/profile_images/1621209645108047872/v4oAA-cH_normal.png",NA,0,0,0,0,0,520,1014,33039,0,NA
"332","@chrislongview We’re not seeing red tide yet up in the Panhandle but am hearing that tourists are helping overwhelm our local resources for covid testing and treatment. Time for the tourists to go home! Sadly they’ll likely take covid with them to spread some more.","1424860401246916609","822867895168466944",FALSE,"800570658929262592","en","everyone","1424890204373110790",2021-08-10 00:27:52,"goldenheart1995",FALSE,NA,"2017-01-21T18:06:09.000Z","Humanitarian, Nonprofits, Government & Politics, mom to 5 rescue cats and 2 rescue dogs, wife to veteran/retired firefighter","Dawn",FALSE,"Northwest Florida","https://pbs.twimg.com/profile_images/1514659167759446016/wND3MYoD_normal.jpg",NA,0,0,0,0,0,4592,4694,28141,2,NA
"333","@VeraMBergen @crampell He’s against mandates except the ones he issues. That’s called being an apprentice dictator.  We’ve got Covid-19 and Red Tide here in Florida. How’s that going to help the tourism industry? Thanks Red Tide Ron!","1424833956558561283","162055786",FALSE,"437838346","en","everyone","1424904153558618117",2021-08-10 01:23:18,"dream_mechanic",FALSE,"https://t.co/2jc3zZSVtF","2010-07-02T14:13:54.000Z","I don't respond to MAGA bots, Trump toadies, conspiracy nuts, insults etc.  Consider yourself blocked if that's your game.","Tom Fillion",FALSE,"Tampa, Florida","https://pbs.twimg.com/profile_images/1708634744/Eagle_normal","dc62519fda13b4ec",0,0,0,0,0,100,93,7440,1,"918763635199094785"
"334","@chrislongview @mpersandy And the mosquitoes. Giant fucking, Dengue carrying mosquitoes.","1424860401246916609","34761747",FALSE,"800570658929262592","en","everyone","1424904929764806670",2021-08-10 01:26:23,"stevekimura",FALSE,"https://t.co/Ud4vfkGCRU","2009-04-23T22:59:15.000Z","Today: TV writer of commercials. Tomorrow: TV writer of TV.","Steve Kimura 🍥🇺🇦",FALSE,"Left Coast, USA","https://pbs.twimg.com/profile_images/1449593324436815875/7EGFOCO7_normal.jpg",NA,0,0,2,0,0,3623,2308,105176,259,"1596334247438340096"
"335","@gutsywoman19 @chrislongview Georgia and North Carolina look terrible.","1424860401246916609","169882699",FALSE,"1193287659344584709","en","everyone","1424910463175909378",2021-08-10 01:48:22,"tiredofit10",FALSE,NA,"2010-07-23T11:54:09.000Z","VCU Graduate Biology , Former IT Professional #blacklivesmatter #justicefor2016","I Stan for Voting Rights and Humanity🦋tiredofit10",FALSE,NA,"https://pbs.twimg.com/profile_images/1269410930292654080/9HgfZdFp_normal.jpg",NA,0,0,1,0,0,3940,4226,78800,12,NA
"336","@chrislongview We were there for July getting long awaited windows, any home repair seems to take longer. The weather was awful! Too hot for beach with thunderstorms every afternoon. How can the crowded amusement parks be fun? Couldn’t get home fast enough.","1424860401246916609","93065510",FALSE,"800570658929262592","en","everyone","1425052446125133825",2021-08-10 11:12:34,"Jennymcbr",FALSE,NA,"2009-11-27T22:51:17.000Z","Hobbyist photographer, Healthy cooking/lifestyle, reader New Englander living in the south & will continue to support voters rights and Blue wave.","Jenny Mcb",FALSE,"Tennessee, USA","https://pbs.twimg.com/profile_images/1592558136442888192/oGR_X-rm_normal.jpg",NA,0,0,0,0,0,305,1455,15076,0,NA
"337","@chrislongview That’s on the west coast, dear.","1424860401246916609","999323144803487749",FALSE,"800570658929262592","en","everyone","1425078956751998980",2021-08-10 12:57:54,"Sigmundine2",FALSE,NA,"2018-05-23T16:16:19.000Z","Here for the politics #VotingRights You can always find me under Sigmundine across most platforms.","THEE Sigmundine",FALSE,"New York, United States","https://pbs.twimg.com/profile_images/1604959132926169088/Tb9MfeMr_normal.jpg",NA,0,0,0,0,0,8308,1725,83110,14,"1021042344857165826"
"338","@chrislongview When COVID spiked here last year, my company, which relies out out-of-state clients, had to lay off multiple people, and the rest of us took HUGE pay cuts. We’re starting to see same the hesitation again to come here. GOP policies are destroying lives and our businesses.","1424860401246916609","884832709830361088",FALSE,"800570658929262592","en","everyone","1425104816523694089",2021-08-10 14:40:40,"VickiStanbury",FALSE,NA,"2017-07-11T17:52:12.000Z","Floridian by way of New York, Colorado, Vermont, and Michigan.  Dog mom. Avid reader.  Always hopeful and mostly happy.","Vicki Stanbury",FALSE,"Boynton Beach, FL","https://pbs.twimg.com/profile_images/945872986665517061/RP43UxbV_normal.jpg",NA,5,0,8,0,0,703,2363,62097,2,NA
"339","@chrislongview I dunno who is doing that. Was planning to visit friends in Orlando this fall and also play a bit in fort Lauderdale. Well, Desantis screwed that up. And this may even put the return of one of the biggest tech conferences we put on to Orlando in jeopardy next year.","1424860401246916609","1967015269",FALSE,"800570658929262592","en","everyone","1425115821341245442",2021-08-10 15:24:23,"PhilInFlux",FALSE,NA,"2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud",FALSE,"California, USA","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,1,1,5,0,0,171,35,3035,1,"1088119672141111296"
"340","@PhilInFlux 1. i would go to FLL to see you.
2. he's ruining everything.","1424860401246916609","800570658929262592",FALSE,"1967015269","en","everyone","1425116010315722761",2021-08-10 15:25:08,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,0,0,0,25988,2412,431137,89,"1283579763215532038"
"341","@chrislongview I couldn't believe how many cars from WI, MI and OH I saw coming down I-75 last week.  That heat map of new cases is going to get black in the Midwest in 1-3 week's time.","1424860401246916609","435281513",FALSE,"800570658929262592","en","everyone","1425116653608710144",2021-08-10 15:27:42,"TribbleOrlFl",FALSE,NA,"2011-12-12T21:49:34.000Z","","Tribble 🌊🥀",FALSE,NA,"https://pbs.twimg.com/profile_images/2452669157/JyKN19tF_normal",NA,0,0,0,0,0,135,421,7437,0,NA
"342","@chrislongview The problem with FLL right now it's there's no point. EVERYTHING I come to FLL to do, other than tennis is something in close proximity to people breathing heavy.","1424860401246916609","1967015269",FALSE,"800570658929262592","en","everyone","1425117425767358465",2021-08-10 15:30:46,"PhilInFlux",FALSE,NA,"2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud",FALSE,"California, USA","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,0,1,1,0,0,171,35,3035,1,"1088119672141111296"
"343","@PhilInFlux that's why i said id visit","1424860401246916609","800570658929262592",FALSE,"1967015269","en","everyone","1425119170262446081",2021-08-10 15:37:42,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,1,1,0,0,25988,2412,431137,89,"1283579763215532038"
"344","@chrislongview Yeah. I went to Michigan for a few days from Florida and felt a little guilty. But it was for a wedding of one of my college friends that might be the best dude I know. The wedding was outside the reception was in an open repurposed barn. As far as I know we only have","1424860401246916609","1214550968974614528",FALSE,"800570658929262592","en","everyone","1425119904437522441",2021-08-10 15:40:37,"Accountin_Crows",FALSE,NA,"2020-01-07T14:15:16.000Z","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.","AccountingCrows",FALSE,"Florida","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",NA,0,1,2,0,0,95,417,3239,0,NA
"345","@chrislongview One vaccine holdout that we are working on.  It was crazy how packed the airports and planes were.  I feel that I've done the responsible thing in getting vaccinated and there are certain things I am unwilling to miss because others won't do the same. It sucks.","1424860401246916609","1214550968974614528",FALSE,"1214550968974614528","en","everyone","1425120692048125972",2021-08-10 15:43:45,"Accountin_Crows",FALSE,NA,"2020-01-07T14:15:16.000Z","Giant nerd. I try to be open and supportive to anybody that isn't an asshole. If I mess that up, please let me know.","AccountingCrows",FALSE,"Florida","https://pbs.twimg.com/profile_images/1214629268984139777/luIIxIft_normal.jpg",NA,0,0,1,0,0,95,417,3239,0,NA
"346","@chrislongview @lillympizza I’m seeing the same thing too. Yesterday someone dropped off a lady that lives in my complex. And the person had a Maryland license plate. Perhaps he moved here I don’t know. If not they need to stay away.","1424860401246916609","957644069966172161",FALSE,"800570658929262592","en","everyone","1425130608909590534",2021-08-10 16:23:09,"msleen1970",FALSE,NA,"2018-01-28T15:58:33.000Z","I'm Haitian American, I have one daughter, and I'm a grandmother to a lovely granddaughter. I'm an unapologetic Hillary supporter and a #NeverBernie.","Nana_53",FALSE,"Alabama, USA","https://pbs.twimg.com/profile_images/1459735582398160902/xq7eQpq6_normal.jpg",NA,1,0,5,0,0,10561,1964,52275,26,NA
"347","@chrislongview @yesica I visited in the late nineties, I'm never going back to that swamp ass state, no thanks","1424860401246916609","3227267930",FALSE,"800570658929262592","en","everyone","1425141564221759490",2021-08-10 17:06:41,"Pinche_Pi",FALSE,NA,"2015-05-26T15:24:02.000Z","Fuck off🖕 @elonmusk 🖕","@pinchepi@masto.ai",FALSE,"California, US, Earth","https://pbs.twimg.com/profile_images/1589663238697779202/9qXSZN3F_normal.jpg",NA,0,0,1,0,0,18190,1698,117819,84,"1585394145027235840"
"348","@chrislongview https://t.co/RCcqhkLecb","1424860401246916609","1967015269",FALSE,"800570658929262592","qme","everyone","1425178495278219267",2021-08-10 19:33:26,"PhilInFlux",FALSE,NA,"2013-10-17T14:47:14.000Z","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud",FALSE,"California, USA","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",NA,0,0,0,0,0,171,35,3035,1,"1088119672141111296"
"349","@MelissaRabb1 once the red tide is gone we'll go back","1426264333697396736","800570658929262592",FALSE,"595642137","en","everyone","1426268953760907274",2021-08-13 19:46:32,"chrislongview",FALSE,NA,"2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","dc62519fda13b4ec",0,0,2,0,0,25984,2412,430931,89,"1283579763215532038"
"350","Did a little beach hiking this morning. Noticed #redtide alert in the surf. #HIVE https://t.co/LW52JTMpbK","1427650577924861953","1366142400582852612",FALSE,NA,"en","everyone","1427650577924861953",2021-08-17 15:16:36,"ape_hive",FALSE,"https://t.co/ylVXU2VyDX","2021-02-28T21:45:19.000Z","🟣$AMC + $GME🟣  ULTRA-MAGA

8.01bro","Tonyof113♦️",FALSE,"Tampa","https://pbs.twimg.com/profile_images/1542742690122579968/kfXJI_ZF_normal.jpg","dc62519fda13b4ec",1,0,0,0,0,4317,4980,19546,3,"1548366690748051457"
