"","text","lang","author_id","possibly_sensitive","id","conversation_id","reply_settings","created_at.x","in_reply_to_user_id","username","created_at.y","protected","description","verified","location","profile_image_url","name","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links"
"219","What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

. https   weather com news news 2021 04 03 leak at florida phosphate plant tampa bay manatee county piney point","en","880417607865815040",FALSE,"1378691689267789829","1378691689267789829","everyone",2021-04-04 12:51:28,NA,"bttr_as1","2017-06-29T13:28:09.000Z",FALSE,"FKA, AGirlHasNoPresident. Neuroscience NP, PhD, Army SF Vet wife. #MyBodyMyChoice. #BLM. #GunSafetyNow. 💙💛💚❤️🧡",FALSE,NA,"https://pbs.twimg.com/profile_images/1597420206309122052/o6vG_35H_normal.jpg","AGirlHasNoFakeNames☮️",NA,NA,4,0,9,1,0,10051,10011,65504,18,NA,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn"
"220","RT @bttr_as1: What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand…","en","385113402",FALSE,"1378709623427887109","1378709623427887109","everyone",2021-04-04 14:02:44,NA,"LeonLSutton","2011-10-04T22:11:31.000Z",FALSE,"A very concerned citizen. I use twitter to research, read & evaluate. I tweet to share my limited knowledge in case it can be of help to someone else! Thanks",FALSE,NA,"https://pbs.twimg.com/profile_images/1031311628283723776/rL8b6zej_normal.jpg","Leon L. Sutton",NA,NA,4,0,0,0,0,1291,1253,191119,10,NA,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn"
"221","RT @bttr_as1: What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand…","en","2638336449",FALSE,"1378729395578355715","1378729395578355715","everyone",2021-04-04 15:21:18,NA,"AriesFTM1976","2014-06-24T18:31:53.000Z",FALSE,"VOTE BLUE IN 22!! Resister💧💦💦💦💦💦 Never Trumper!!Blue Dot in a Red State Black Lives Matter! LGBTQ ally Fascism fighter! Women’s rights are human rights!!!",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1075918365330419712/ZO2iWsJN_normal.jpg","IsaBluebelle💦💦💦💦💦💦💙💙",NA,NA,4,0,0,0,0,2074,4767,64015,1,NA,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn"
"222","RT @bttr_as1: What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand…","en","31080281",FALSE,"1378729721677090821","1378729721677090821","everyone",2021-04-04 15:22:35,NA,"3LL3r01","2009-04-14T07:38:22.000Z",FALSE,"Artist | Mixed Media | Graphic & Digital | Sustainable Art",FALSE,NA,"https://pbs.twimg.com/profile_images/1501995010161618946/HCh8EZyt_normal.jpg","E L L E R O I","https://t.co/NHEJolGsLU",NA,4,0,0,0,0,384,643,6517,0,NA,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn"
"223","RT @bttr_as1: What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand…","en","746167370939531264",FALSE,"1378800502486528003","1378800502486528003","everyone",2021-04-04 20:03:51,NA,"fewhrsafterthis","2016-06-24T02:25:39.000Z",FALSE,"Common sense is not so common -Voltaire ~ If you are a member of DO SOMETHING Twitter the thing to do now is leave my TL. AVI pic is a man, I’m not. RIPLynnV😢",FALSE,"Brooklyn, NY","https://pbs.twimg.com/profile_images/1293793941058392065/LOpsNXP6_normal.jpg","A Few Hours After This 🐀",NA,"1261825037956456453",4,0,0,0,0,1197,1407,117372,13,NA,"What a metaphor for the human waste that is @GovRonDeSantis and the entire @GOP.

Creating and spewing  sewage is their brand.

BTW, an infrastructure plan would fix this. But they’re not interested.

https://t.co/tdpXSenMJn"
"224","@MyQ105 All of them are highly affected stay out of the water stay away from the beach you can take all the politicians for dumping the raw sewage in the Manatee County spill in the water. ","en","510755849",FALSE,"1421247912332431367","1421221814299238402","everyone",2021-07-30 23:14:42,"83828822","TallGuy_007","2012-03-01T19:52:36.000Z",FALSE,"2 meters X 137 Kg love music out door's (youtube channel) . https://t.co/XZGoTsuZGH $surferjo :cash app",FALSE,"Earth","https://pbs.twimg.com/profile_images/484370902147424257/W6mUy5si_normal.jpeg","spike","https://t.co/16SXnstngR","1599199168807186432",0,0,0,0,0,566,520,80995,63,"c5a8a3c8523b835e","@MyQ105 All of them are highly affected stay out of the water stay away from the beach you can take all the politicians for dumping the raw sewage in the Manatee County spill in the water"
"225","Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River . https   www bradenton com news local article255765506 html","en","19344401",FALSE,"1460231407549259779","1460231407549259779","everyone",2021-11-15 13:01:12,NA,"bradentonherald","2009-01-22T16:00:14.000Z",FALSE,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",TRUE,"Bradenton, Florida","https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg","Bradenton Herald","https://t.co/KwY6u39gya",NA,1,0,1,0,0,44588,1505,140219,544,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/7zhFRa84eo"
"226","RT @bradentonherald: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/7zhFRa84eo","en","394878948",FALSE,"1460232976550318080","1460232976550318080","everyone",2021-11-15 13:07:26,NA,"tompkinscondie","2011-10-20T19:32:36.000Z",FALSE,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.",TRUE,"Bradenton, Florida","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins","https://t.co/XG5wZPllJ4",NA,1,0,0,0,0,2347,2806,9736,60,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/7zhFRa84eo"
"227",".@SCWaterkeeper &amp; other environmentalist groups say they will sue city of Bradenton over repeated sewage leaks into Manatee River, Sarasota Bay &amp; other local waters . https   www suncoastwaterkeeper org stopping_bradenton_sewage_spills","en","349049976",FALSE,"1460236317275656194","1460236317275656194","everyone",2021-11-15 13:20:42,NA,"MRMasferrer","2011-08-05T13:16:34.000Z",FALSE,"",TRUE,"Bradenton, Fla.","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",NA,NA,0,1,2,0,0,3163,1917,76762,119,NA,".@SCWaterkeeper &amp; other environmentalist groups say they will sue city of Bradenton over repeated sewage leaks into Manatee River, Sarasota Bay &amp; other local waters https://t.co/CkigV224H4"
"228","""These repeat spills have repercussions that affect all of Tampa Bay."" said Megan Eakins, Board Chair of Tampa Bay Waterkeeper.  ""We hope to be a part of the solution in finding ways to mitigate unnecessary nutrient loads and reduce pollution flowing into our waterways.""","en","349049976",FALSE,"1460236321725767684","1460236317275656194","everyone",2021-11-15 13:20:43,"349049976","MRMasferrer","2011-08-05T13:16:34.000Z",FALSE,"",TRUE,"Bradenton, Fla.","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",NA,NA,0,0,2,0,0,3163,1917,76771,119,NA,NA
"229","“Bradenton’s sewage spills pose a serious public health risk in exposing members of the public to sewage-borne pathogens and various toxic pollutants,” said Annie Beaman of Our Children’s Earth.","en","349049976",FALSE,"1460236320400461824","1460236317275656194","everyone",2021-11-15 13:20:43,"349049976","MRMasferrer","2011-08-05T13:16:34.000Z",FALSE,"",TRUE,"Bradenton, Fla.","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",NA,NA,0,1,2,0,0,3163,1917,76771,119,NA,NA
"230","@bradentonherald : Based on Bradenton’s own reports, at least 30 million gallons of raw sewage have been spilled into the Manatee River since July 2017.
. https   www bradenton com news local article255765506 html","en","2786005869",FALSE,"1460242125531095054","1460242125531095054","everyone",2021-11-15 13:43:47,"19344401","DemocratManatee","2014-09-26T18:14:27.000Z",FALSE,"The Official Twitter page of the Manatee County Democratic Party. #DemocratsDeliver #VotingIsYourSuperpower #MakeADifference!",FALSE,"435 Cortez Road West, Bradenton, FL 34207","https://pbs.twimg.com/profile_images/1209443083294609410/uSHZWmMB_normal.jpg","Manatee County Dems","https://t.co/526SIEhfh2","1616111600670326797",0,0,0,0,0,1947,1010,11671,30,NA,"@bradentonherald : Based on Bradenton’s own reports, at least 30 million gallons of raw sewage have been spilled into the Manatee River since July 2017.
https://t.co/D0oI11O1s9"
"231","Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River -  #GoogleAlerts. https   www bradenton com news local article255765506 html","en","534263140",FALSE,"1460276082125516806","1460276082125516806","everyone",2021-11-15 15:58:43,NA,"FloridaIssues","2012-03-23T12:49:26.000Z",FALSE,"",FALSE,NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg","Florida Issues",NA,NA,1,0,1,0,0,1024,11,135873,38,NA,"Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River - https://t.co/h5dgsqATDr #GoogleAlerts"
"232","RT @FloridaIssues: Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River - https://t.co/h5dgsqATDr #GoogleAlerts","en","17340590",FALSE,"1460281056821751816","1460281056821751816","everyone",2021-11-15 16:18:29,NA,"cindyscott54","2008-11-12T15:00:49.000Z",FALSE,"Retired RACER & folk singer, LGBT, USN vet, Liberal, ex-film critic,  wife-Mom-Granny, Golden Retrievers, Border Reiver Scot descendant, weather & space geek.",FALSE,"Clermont, FL","https://pbs.twimg.com/profile_images/1496950123259170822/irpah-GS_normal.jpg","Cindy Scott 🏳️‍🌈🇺🇲🏴󠁧󠁢󠁳󠁣󠁴󠁿🦮⚓🎸🏎🎥","https://t.co/evbIqUoWmQ","1019751005934817281",1,0,0,0,0,4030,4917,193291,195,NA,"Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River - https://t.co/h5dgsqATDr #GoogleAlerts"
"233","Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River  It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver. https   www bradenton com news local article255765506 html","en","60949196",FALSE,"1460359225683726345","1460359225683726345","everyone",2021-11-15 21:29:06,NA,"Councilman_Byrd","2009-07-28T16:29:39.000Z",FALSE,"Former Councilman City of Bradenton (5 Terms) - U of Miami, Morehouse and Eckerd College - U of Phoenix MPA - FAMU College of Law J.D. #Resist #BLM #FBR #DrCole",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/1535735645322330117/c5vrV-dv_normal.jpg","Harold E. Byrd, Jr.",NA,NA,2,0,5,0,0,2763,3105,11243,12,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver"
"234","Suncoast Waterkeeper and other environmental groups plan to sew the city of Bradenton for a history of sewage spills in the Manatee River. . https   patch com florida bradenton bradenton sewage spills targeted impending lawsuit","en","163490388",FALSE,"1460392725832949763","1460392725832949763","everyone",2021-11-15 23:42:13,NA,"BradentonPatch","2010-07-06T15:11:36.000Z",FALSE,"Local news, alerts, events and more. We're your source for all things Bradenton.",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/1042051379659825152/nOlfgZNq_normal.jpg","Bradenton Patch","https://t.co/DKAhcr7pzx",NA,0,0,0,0,0,1019,1219,7729,38,NA,"Suncoast Waterkeeper and other environmental groups plan to sew the city of Bradenton for a history of sewage spills in the Manatee River. https://t.co/58GaCbF9U3"
"235","Waterkeepers doing their jobs along Gulf coast. Progress made, but more accountability needed. Bradenton could face lawsuit over sewage spills . https   www wfla com news local news manatee county bradenton could face lawsuit over sewage spills","en","1432452900584841221",FALSE,"1460972426536402949","1460972426536402949","everyone",2021-11-17 14:05:44,NA,"CombatRedTide","2021-08-30T21:19:39.000Z",FALSE,"Just a citizen trying to beat the system and combat red tide: save precious natural resources from development and agriculture.",FALSE,"Cape Coral, FL","https://pbs.twimg.com/profile_images/1443328269097611269/rVtP4Vxt_normal.jpg","CombatRedTide",NA,NA,0,0,0,0,0,18,122,439,0,NA,"Waterkeepers doing their jobs along Gulf coast. Progress made, but more accountability needed. Bradenton could face lawsuit over sewage spills https://t.co/809Dcccec6"
"236","RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what a…","en","14464980",FALSE,"1461153695199109125","1461153695199109125","everyone",2021-11-18 02:06:02,NA,"DelaneyKirk","2008-04-21T18:11:53.000Z",FALSE,"Professor Emeritus. Studying Italian & Spanish. Mah Jongg player. Ailurophile. Watercolorist. Married with 2 Ragdoll cats. Learning to play the piano.",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1611460144809779224/mwEe77oO_normal.jpg","DrDelaneyKirk 🐾",NA,"1623056573474930688",2,0,0,0,0,11045,10582,63391,149,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver"
"237","RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what a…","en","2786005869",FALSE,"1461390159816105988","1461390159816105988","everyone",2021-11-18 17:45:40,NA,"DemocratManatee","2014-09-26T18:14:27.000Z",FALSE,"The Official Twitter page of the Manatee County Democratic Party. #DemocratsDeliver #VotingIsYourSuperpower #MakeADifference!",FALSE,"435 Cortez Road West, Bradenton, FL 34207","https://pbs.twimg.com/profile_images/1209443083294609410/uSHZWmMB_normal.jpg","Manatee County Dems","https://t.co/526SIEhfh2","1616111600670326797",2,0,0,0,0,1947,1010,11671,30,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver"
"238","Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","6942422",FALSE,"1465700916749688840","1465700916749688840","everyone",2021-11-30 15:15:04,NA,"HeraldTribune","2007-06-19T21:13:46.000Z",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota Herald-Tribune","https://t.co/W5oFw0FxIi",NA,3,0,4,1,0,61772,836,119006,923,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq"
"239","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq","en","1400149065065811974",FALSE,"1465702049882906625","1465702049882906625","everyone",2021-11-30 15:19:34,NA,"MariaYa95351033","2021-06-02T17:55:40.000Z",FALSE,"Married to the best man ever, mother and grandmother.  God is good.  All DM's will be ignored.",FALSE,"🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","https://pbs.twimg.com/profile_images/1592399861390909441/AXZtquvR_normal.jpg","Thalossophile",NA,NA,3,0,0,0,0,550,761,23402,0,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq"
"240","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq","en","445107982",FALSE,"1465704120317190151","1465704120317190151","everyone",2021-11-30 15:27:48,NA,"JoshSalman","2011-12-24T01:17:16.000Z",FALSE,"watchdog editor @heraldtribune | always repping @MiamiDolphins @MiamiHeat @fsufootball",TRUE,NA,"https://pbs.twimg.com/profile_images/1578163038355881984/bdST10Lr_normal.jpg","Josh Salman","https://t.co/QbiSCA2u1F",NA,3,0,0,0,0,2865,977,17913,104,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq"
"241","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq","en","1462879144761380868",FALSE,"1465704291956518922","1465704291956518922","everyone",2021-11-30 15:28:29,NA,"_brettnapier","2021-11-22T20:22:51.000Z",FALSE,"Sarasota County Disaster Recovery | UCF Graduate Student | Emergency Management",FALSE,NA,"https://pbs.twimg.com/profile_images/1605784536427675649/q1LKX5lA_normal.jpg","Brett A. Napier","https://t.co/V1PGckbj4C",NA,3,0,0,0,0,18,91,23,0,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq"
"242","“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002","en","6942422",FALSE,"1465742675852804096","1465742675852804096","everyone",2021-11-30 18:01:00,NA,"HeraldTribune","2007-06-19T21:13:46.000Z",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"Sarasota, Florida","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota Herald-Tribune","https://t.co/W5oFw0FxIi",NA,4,1,3,0,0,61772,836,119006,923,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o"
"243","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastruc…","en","60949196",FALSE,"1465743301915594762","1465743301915594762","everyone",2021-11-30 18:03:30,NA,"Councilman_Byrd","2009-07-28T16:29:39.000Z",FALSE,"Former Councilman City of Bradenton (5 Terms) - U of Miami, Morehouse and Eckerd College - U of Phoenix MPA - FAMU College of Law J.D. #Resist #BLM #FBR #DrCole",FALSE,"Bradenton, FL","https://pbs.twimg.com/profile_images/1535735645322330117/c5vrV-dv_normal.jpg","Harold E. Byrd, Jr.",NA,NA,4,0,0,0,0,2763,3105,11243,12,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o"
"244","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastruc…","en","445107982",FALSE,"1465744415977361419","1465744415977361419","everyone",2021-11-30 18:07:55,NA,"JoshSalman","2011-12-24T01:17:16.000Z",FALSE,"watchdog editor @heraldtribune | always repping @MiamiDolphins @MiamiHeat @fsufootball",TRUE,NA,"https://pbs.twimg.com/profile_images/1578163038355881984/bdST10Lr_normal.jpg","Josh Salman","https://t.co/QbiSCA2u1F",NA,4,0,0,0,0,2865,977,17913,104,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o"
"245","Environmental groups plan to file lawsuit sewage in Manatee River - Sarasota Herald-Tribune -  #GoogleAlerts. https   cm heraldtribune com offers reg","en","534263140",FALSE,"1465750737791725575","1465750737791725575","everyone",2021-11-30 18:33:02,NA,"FloridaIssues","2012-03-23T12:49:26.000Z",FALSE,"",FALSE,NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg","Florida Issues",NA,NA,0,0,0,0,0,1024,11,135873,38,NA,"Environmental groups plan to file lawsuit sewage in Manatee River - Sarasota Herald-Tribune - https://t.co/oDuELWEdC1 #GoogleAlerts"
"246","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastruc…","en","397469365",FALSE,"1465794178579902474","1465794178579902474","everyone",2021-11-30 21:25:39,NA,"vinmannix","2011-10-24T18:46:18.000Z",FALSE,"After nearly 50 years in journalism in Florida, this ol' Lakeland Muskie is retired, but keeping his hand in writing.",FALSE,"Bradenton, Fl.","https://pbs.twimg.com/profile_images/3472814492/058bfe1a789dcaba6fb4a29f0a23c18b_normal.jpeg","Vin Mannix","https://t.co/eU06rUFn2m","1595127949342433280",4,0,0,0,0,2000,1002,41337,20,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o"
"247","@HeraldTribune @vinmannix Sounds like the GOP voting against the infrastructure bill was a bad thing.","en","1437943361558691841",FALSE,"1465796276239360011","1465742675852804096","everyone",2021-11-30 21:34:00,"6942422","Grim_Chieftain","2021-09-15T00:56:40.000Z",FALSE,"Patriot!

Treating the MAGA TRAITORS like those who claimed to be ""sound on the goose"" since 1854.

Historical FACTS don't care about dipshit MAGA feelings.",FALSE,"Bleeding Kansas to Sarasota","https://pbs.twimg.com/profile_images/1437945515325501440/5j4Hg-H1_normal.jpg","James H. Lane",NA,"1439413711375151109",0,0,0,0,0,213,523,6678,0,NA,NA
"248","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastruc…","en","349049976",FALSE,"1465816980431249417","1465816980431249417","everyone",2021-11-30 22:56:16,NA,"MRMasferrer","2011-08-05T13:16:34.000Z",FALSE,"",TRUE,"Bradenton, Fla.","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",NA,NA,4,0,0,0,0,3163,1917,76762,119,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o"
"249","@ByronDonalds You literally have shit pouring into the streets in FL but yet you vote against infrastructure and peddle more fear.  No solutions Donalds - zero accomplished in congress.  . https   www google com amp s amp heraldtribune com amp 8793626002","en","1022533598249984000",FALSE,"1465842162805919748","1465830601857064961","everyone",2021-12-01 00:36:20,"96015533","Tilted_Toast","2018-07-26T17:26:22.000Z",FALSE,"Pink’s not well and back at the hotel.",FALSE,NA,"https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg","Tilted Toast",NA,"1346445413440761857",0,0,1,0,0,36,149,4880,1,NA,"@ByronDonalds You literally have shit pouring into the streets in FL but yet you vote against infrastructure and peddle more fear.  No solutions Donalds - zero accomplished in congress.  https://t.co/UzcD16OfYV"
"250","@BitcoinBilla @ByronDonalds This guy loves shit.  So what does that say about Donalds. . https   www google com amp s amp heraldtribune com amp 8793626002","en","1022533598249984000",FALSE,"1465842475789164550","1465830601857064961","everyone",2021-12-01 00:37:34,"887186520934944768","Tilted_Toast","2018-07-26T17:26:22.000Z",FALSE,"Pink’s not well and back at the hotel.",FALSE,NA,"https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg","Tilted Toast",NA,"1346445413440761857",0,0,0,0,0,36,149,4880,1,NA,"@BitcoinBilla @ByronDonalds This guy loves shit.  So what does that say about Donalds. https://t.co/UzcD16OfYV"
"251","Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1","en","20243",FALSE,"1466023470458880006","1466023470458880006","everyone",2021-12-01 12:36:47,NA,"crowdedfalafel","2006-11-24T12:16:55.000Z",FALSE,"I still don't know what I'm doing.",FALSE,"Florida ","https://pbs.twimg.com/profile_images/15102242/miro66_normal.jpg","tom","https://t.co/J2aUzD9BTg","457876326566068224",5,0,4,0,0,709,2958,19278,35,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
"252","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Sunco…","en","2826987948",FALSE,"1466023525798584321","1466023525798584321","everyone",2021-12-01 12:37:00,NA,"PublicGood2050","2014-09-22T22:11:57.000Z",FALSE,"Citizens for Sarasota County -- a new coalition to promote ethical, responsive government.",FALSE,"Sarasota County, FL","https://pbs.twimg.com/profile_images/514175961189715968/qi5IT74g_normal.png","Public Good","http://t.co/EfZPVlfgi9",NA,5,0,0,0,0,276,341,6787,12,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
"253","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Sunco…","en","14699205",FALSE,"1466023543859253255","1466023543859253255","everyone",2021-12-01 12:37:04,NA,"TwartVader","2008-05-08T11:49:17.000Z",FALSE,"",FALSE,NA,"https://pbs.twimg.com/profile_images/53912530/dv_normal.jpg","TwartVader",NA,NA,5,0,0,0,0,47,126,6648,3,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
"254","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Sunco…","en","109613995",FALSE,"1466023559952752651","1466023559952752651","everyone",2021-12-01 12:37:08,NA,"lakesarasota","2010-01-29T17:20:38.000Z",FALSE,"All things relating to the quality of life in Lake Sarasota, Fl.",FALSE,"Sarasota, FL","https://pbs.twimg.com/profile_images/495319540427784192/fSdnbOv1_normal.jpeg","Lake Sarasota","http://t.co/mf389Wtxan",NA,5,0,0,0,0,875,531,7209,23,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
"255","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Sunco…","en","938757225266507776",FALSE,"1466023577946402817","1466023577946402817","everyone",2021-12-01 12:37:13,NA,"FreshStarSrq","2017-12-07T13:08:58.000Z",FALSE,"Fresh Start Sarasota supports an open, community-based plan to enhance the inherent value of the Celery Fields bird sanctuary, integrating public land uses.",FALSE,NA,"https://pbs.twimg.com/profile_images/938758749434478592/-GrE-QKE_normal.jpg","Fresh Start Sarasota",NA,NA,5,0,0,0,0,105,84,2903,2,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7"
