"","text","id","in_reply_to_user_id","possibly_sensitive","created_at.x","conversation_id","reply_settings","author_id","lang","verified","created_at.y","name","username","profile_image_url","protected","description","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"38","A 14-year-long oil spill in the Gulf of Mexico could become one of the worst in US history – Tampa Bay Times . http   bingpedia com 2018 10 a 14 year long oil spill in the gulf of mexico could become one of the worst in us history tampa bay times","1054362174297198593",NA,FALSE,2018-10-22 13:21:46,"1054362174297198593","everyone","390457914","en",FALSE,"2011-10-14T00:51:07.000Z","oddepia","newstermer","https://pbs.twimg.com/profile_images/1304038262525382656/4XLarf18_normal.jpg",FALSE,"Alnia",NA,NA,"https://t.co/WQlbNnaM52",NA,0,0,0,0,0,595,2163,370695,13,"A 14-year-long oil spill in the Gulf of Mexico could become one of the worst in US history – Tampa Bay Times https://t.co/hsqrW0tPls"
"39","@andytaylor6 @mikegriffinFL @CollinSherwin There is an oil leak about 250 miles west of Tampa Bay.. ","1058803213799952385","170194095",FALSE,2018-11-03 19:28:52,"1058792947695661062","everyone","811601894","en",FALSE,"2012-09-08T20:00:20.000Z","Anddrikk Frazier","Anddrikk","https://pbs.twimg.com/profile_images/1561321077414010881/S-hoGtlF_normal.jpg",FALSE,"USF Bull for life! 1 Queen, 4 Divas, a Prince and a Dream. CMC bred #813 resident. My passion is my drive. #RaysUp","Somewhere on God’s Earth",NA,NA,NA,0,0,3,0,0,1050,1207,18705,11,"@andytaylor6 @mikegriffinFL @CollinSherwin There is an oil leak about 250 miles west of Tampa Bay."
"40","ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom dove into the numbers to see what went wrong.  #Oilers #NHL. https   oilersnation com 2018 11 07 lightning 5 oilers 2 post game oil spills burnt out","1060305967622033414",NA,FALSE,2018-11-07 23:00:16,"1060305967622033414","everyone","18085017","en",FALSE,"2008-12-12T20:28:44.000Z","Oilersnation.com, Oily Since ‘07","OilersNation","https://pbs.twimg.com/profile_images/1453030428030345220/y2WnDTBl_normal.jpg",FALSE,"The Nation is a fan account with no direct affiliation to the Edmonton Oilers, Oilers, OEG , NHL, or NHLPA 🎙: @ONRadioPodcast & @NationRealLife $PMKR","Edmonton","1597704731757101058","https://t.co/qwvKh9yzOS",NA,0,0,0,0,0,57309,2027,122678,501,"ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom dove into the numbers to see what went wrong. https://t.co/z3rniB1l4n #Oilers #NHL"
"41","ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom  dove into the numbers to see what went wrong.  #Oilers #YEG. https   oilersnation com 2018 11 07 lightning 5 oilers 2 post game oil spills burnt out","1060381479761518594",NA,FALSE,2018-11-08 04:00:20,"1060381479761518594","everyone","18085017","en",FALSE,"2008-12-12T20:28:44.000Z","Oilersnation.com, Oily Since ‘07","OilersNation","https://pbs.twimg.com/profile_images/1453030428030345220/y2WnDTBl_normal.jpg",FALSE,"The Nation is a fan account with no direct affiliation to the Edmonton Oilers, Oilers, OEG , NHL, or NHLPA 🎙: @ONRadioPodcast & @NationRealLife $PMKR","Edmonton","1597704731757101058","https://t.co/qwvKh9yzOS",NA,0,0,3,0,0,57309,2027,122678,501,"ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom  dove into the numbers to see what went wrong. https://t.co/z3rniB1l4n #Oilers #YEG"
"42","Houston Company Affected by Deepwater Horizon Oil Spill Seeks $2M From Florida Firm: Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement for damages from… . https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","1072591791570997248",NA,FALSE,2018-12-11 20:39:45,"1072591791570997248","everyone","2749307113","en",FALSE,"2014-08-20T15:01:17.000Z","Jena Leibowitz","Jena_ALM","https://pbs.twimg.com/profile_images/502109853695741952/IK76defh_normal.jpeg",FALSE,"Account Executive @ ALM, amateur cook, admitted bookworm","New York, NY",NA,"http://t.co/XBHtlewRqy",NA,0,0,1,0,0,369,375,42541,31,"Houston Company Affected by Deepwater Horizon Oil Spill Seeks $2M From Florida Firm: Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement for damages from… https://t.co/cqg6Lo5iOT"
"43","#Houston Company Affected by #BP Deepwater Horizon #Oil Spill Seeks $2M From Florida Firm - Ocean Harvest Wholesale Inc. alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement... . https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","1072667892779491329",NA,FALSE,2018-12-12 01:42:09,"1072667892779491329","everyone","30710984","en",FALSE,"2009-04-12T20:05:42.000Z","Queeg Rides Again","QueegRides","https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,"The Mighty Queeg has polished his balls and is ready for battle.","Mississippi River, LA",NA,NA,NA,0,0,0,0,0,1972,3165,58436,211,"#Houston Company Affected by #BP Deepwater Horizon #Oil Spill Seeks $2M From Florida Firm - Ocean Harvest Wholesale Inc. alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement... https://t.co/KdJgQBMIyE"
"44","Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8M settlement for damages from the oil spill.  #malpractice. https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","1072914073262669824",NA,FALSE,2018-12-12 18:00:23,"1072914073262669824","everyone","18979075","en",FALSE,"2009-01-14T15:10:36.000Z","Texas Lawyer","TexasLawyer","https://pbs.twimg.com/profile_images/1506330911071219724/4xt-CHRm_normal.jpg",FALSE,"The leading source for legal news in Texas. Texas Lawyer is an @ALMGlobal_ publication.","Texas",NA,"https://t.co/gWKp1kIVP5",NA,0,0,0,0,0,11321,594,20391,305,"Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8M settlement for damages from the oil spill. https://t.co/kiJa0Q29rh #malpractice"
"45","Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . https   twitter com hihi0806 status 1079362755352817665 photo 1","1079362755352817665",NA,TRUE,2018-12-30 13:05:09,"1079362755352817665","everyone","95188073","en",FALSE,"2009-12-07T12:05:12.000Z","Hiro","hihi0806","https://pbs.twimg.com/profile_images/1462561873971527680/hJfeSHJa_normal.jpg",FALSE,"Hi!! ☕️Good to see you!! 🍵Please be sure to enjoy the art.(🌏To Twitter friends around the world🌎) 🐾🙀No DM! 😾 🌏✌️I wish the world eternal peace🌈","  #東京 日本 #Tokyo Japan 🇯🇵","768594293468442624",NA,NA,4,0,7,0,0,116245,116086,123573,554,"Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM"
"46","RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portr…","1079363436130136069",NA,FALSE,2018-12-30 13:07:51,"1079363436130136069","everyone","1053787947902758918","en",FALSE,"2018-10-20T23:20:00.000Z","Chung Sun Park","ChungSunPark4","https://pbs.twimg.com/profile_images/1230876758292885505/9-4GIAA-_normal.jpg",FALSE,"attempt me!!!","Man from nowhere",NA,NA,NA,4,0,0,0,0,6,9,173,0,"Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM"
"47","RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portr…","1079462270374215681",NA,FALSE,2018-12-30 19:40:35,"1079462270374215681","everyone","842498792","en",FALSE,"2012-09-23T22:20:25.000Z","Lucila Quanti","LucilaQuanti","https://pbs.twimg.com/profile_images/424595488793300993/NyShPWe4_normal.jpeg",FALSE,"Me gusta la gente con sentido del humor, alegre, optimista, con empuje y coraje.   * Pics from internet * UF=UF, Block=Block, RT ↔️",NA,"1366755762521931777",NA,NA,4,0,0,0,0,1915,944,113588,91,"Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM"
"48","#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm . https   twitter com RECOVER_GOMRI status 1091033505184825345 photo 1","1091033505184825345",NA,FALSE,2019-01-31 18:00:32,"1091033505184825345","everyone","3318095402","en",FALSE,"2015-08-17T21:26:45.000Z","RECOVER Consortium","RECOVER_GOMRI","https://pbs.twimg.com/profile_images/644599983065329664/cZM7w1oA_normal.png",FALSE,"A research team dedicated to further the understanding of oil induced effects on fish and the potential for recovery","Miami, FL",NA,"https://t.co/xrLJmInb1Y",NA,4,0,12,0,0,272,183,1152,9,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm"
"49","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will retur…","1091086111324192769",NA,FALSE,2019-01-31 21:29:34,"1091086111324192769","everyone","863052926469722112","en",FALSE,"2017-05-12T15:27:07.000Z","UNT College of Science","UNTScience","https://pbs.twimg.com/profile_images/1291087164386803714/Z-9IwZrn_normal.jpg",FALSE,"Discovery begins here. Become a scientific leader in Biology, Chemistry, Physics, or Mathematics at the University of North Texas.","Denton, TX",NA,"https://t.co/kmdEHDW7XU",NA,4,0,0,0,0,1134,609,1953,9,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm"
"50","#1970年のToday
Tampa Bay:
The dirty dilemma of oil spills.
※3/6/1970,LIFE
#LIFE #70s
#TampaBay . https   twitter com menghu_nankuru status 1091620012379406336 photo 1","1091620012379406336","206500331",FALSE,2019-02-02 08:51:06,"1091618135352893440","everyone","206500331","en",FALSE,"2010-10-23T02:48:42.000Z","Tarama Taruhei","menghu_nankuru","https://pbs.twimg.com/profile_images/1586233280/image_normal.jpg",FALSE,"We have the right to resist. Okinawa,Movies,Books,Simple Life,SOEKS-01M (July’11~) #YesRyukyus #沖縄70年前 #1945年の沖縄 #沖縄戦を語り継ぐ #2022年の沖縄 #メルトダウンを忘れない (3/21/22)","vagabond てーげー・寝そべり・躺平主义 ","1606454146886144000",NA,NA,0,1,0,0,0,1853,4435,111485,59,"#1970年のToday
Tampa Bay:
The dirty dilemma of oil spills.
※3/6/1970,LIFE
#LIFE #70s
#TampaBay https://t.co/MphZtpvwSg"
"51","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will retur…","1092451055122739200",NA,FALSE,2019-02-04 15:53:22,"1092451055122739200","everyone","3030402067","en",FALSE,"2015-02-19T15:06:53.000Z","UTMSI","UTMSI","https://pbs.twimg.com/profile_images/568430917455056896/L5aPjxoX_normal.png",FALSE,"UTMSI is a department of the University of Texas and is dedicated to research, education, and outreach of marine and coastal environments.","Port Aransas, Texas",NA,"http://t.co/UVKkkhWCA2",NA,4,0,0,0,0,998,93,859,20,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm"
"52","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will retur…","1092478661666709506",NA,FALSE,2019-02-04 17:43:04,"1092478661666709506","everyone","3528271819","en",FALSE,"2015-09-11T15:55:19.000Z","UNT Robotics","UNTRobotics","https://pbs.twimg.com/profile_images/1122983853964947456/UWod6LWV_normal.jpg",FALSE,"We learn about and build robots! Join our Discord! Weekly meetings Wednesday 7pm at Discovery Park","Texas, USA",NA,"https://t.co/hU2wYS6xcj",NA,4,0,0,0,0,169,153,252,5,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm"
"53","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will retur…","1092507712838135810",NA,FALSE,2019-02-04 19:38:31,"1092507712838135810","everyone","742780043416326145","en",FALSE,"2016-06-14T18:05:37.000Z","Alexis Khursigara","AJKhursigara","https://pbs.twimg.com/profile_images/938605736459845632/lsyOtITg_normal.jpg",FALSE,"University of North Texas. Interested in behavior and physiology. Loves anything fish, shark, and ray related. She/Her. BLM",NA,NA,NA,NA,4,0,0,0,0,556,1092,197,3,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm"
"54","Tampa Bay Rays: 2/5

▪️Ok, what is going on here? Did a poor manatee get caught in the Gulf of Mexico oil spill and mutate into this?
▪️Someone dye his hair, it looks too political.

PS: All manatees should be called Hugh. Just sayin'.. ","1098536571324776448","4224475757",FALSE,2019-02-21 10:55:03,"1098534504707301376","everyone","4224475757","en",FALSE,"2015-11-19T07:05:47.000Z","Anna","lasersilma","https://pbs.twimg.com/profile_images/1060390158799982592/27S5GlE8_normal.jpg",FALSE,"Finland's leading baseball-themed crossword specialist. Possibly.",NA,NA,NA,NA,0,0,0,0,0,73,121,2094,5,"Tampa Bay Rays: 2/5

▪️Ok, what is going on here? Did a poor manatee get caught in the Gulf of Mexico oil spill and mutate into this?
▪️Someone dye his hair, it looks too political.

PS: All manatees should be called Hugh. Just sayin'."
"55","Tampa News Ship leaks tons of oil near Solomon Islands in Pacific Ocean - NBC News  . https   www nbcnews com news world environmental disaster unfolding pacific grounded ship leaks tons oil near n978011. https   twitter com Tampa_NC status 1101431533561212928 photo 1","1101431533561212928",NA,FALSE,2019-03-01 10:38:35,"1101431533561212928","everyone","213895894","en",FALSE,"2010-11-10T01:45:00.000Z","Tampa NewsChannel","Tampa_NC","https://pbs.twimg.com/profile_images/664565240718225408/R8vvlI4y_normal.jpg",FALSE,"Updated Tampa news,sports,
weather,entertainment,politics
and business information.","Tampa, FL",NA,"http://t.co/D4cEUWUxVe",NA,0,0,0,0,0,382,42,47588,17,"Tampa News Ship leaks tons of oil near Solomon Islands in Pacific Ocean - NBC News https://t.co/HQV4mYIuDK https://t.co/DQvZtbQRV3"
