"","text","created_at.x","author_id","id","lang","possibly_sensitive","reply_settings","conversation_id","created_at.y","name","description","profile_image_url","verified","username","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","location","pinned_tweet_id","url","text_with_display_links","geo_place_id"
"118","@TB_Times Something doesn't smell right",2021-08-24 21:15:33,"2955994821","1430277624279019520","en",FALSE,"everyone","1430272255691476992","2015-01-02T04:02:12.000Z","Mario Malpica","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"MalpicaIII",FALSE,0,0,0,0,0,4,83,2423,0,"14304462",NA,NA,NA,NA,NA
"119","@TB_Times More evidence of how badly infrastructure improvements are needed, especially in coastal environments.",2021-08-24 21:20:30,"467907971","1430278868070539264","en",FALSE,"everyone","1430272255691476992","2012-01-18T23:54:21.000Z","Flux 🌈","PRIMITIVE FEMINIST 💚🤍💜

#GunViolenceIsMaleViolence

Don't be a sexist racist

#SexMatters

Porn hurts humans

#DefundTobacco","https://pbs.twimg.com/profile_images/1571175606502526977/NMssKyFZ_normal.jpg",FALSE,"Gone2Ceed",FALSE,0,0,1,0,0,331,1300,34096,4,"14304462","On the right side of herstory","1612264898255355906",NA,NA,NA
"120","Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 21:41:21,"15518828","1430284115102912518","en",FALSE,"everyone","1430284115102912518","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,"SharonKWn",FALSE,0,0,2,0,0,2889,1296,15432,84,NA,"St. Petersburg, Fla.",NA,"https://t.co/nqGE2gcEFd","Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz https://t.co/HDaC09s9Qj",NA
"121","@TB_Times Dear god close down all these fukin companys that are poluting our waters,",2021-08-24 21:44:35,"926115417831231490","1430284932039987202","en",FALSE,"everyone","1430130902974222337","2017-11-02T15:54:56.000Z","William Bethel","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"WilliamBethel14",FALSE,0,0,0,0,0,14,46,43,0,"14304462",NA,NA,NA,NA,NA
"122","@TB_Times This proves how much we needed that vote from House Dems today to get the infrastructure plan rolling! Republicans like Bilirakis and DeSantis are destroying everything we love about Florida. I hope this doesn’t create another Red Tide when we’re not even out of this one yet…",2021-08-24 22:02:53,"1093263310236123144","1430289535095738370","en",FALSE,"everyone","1430272255691476992","2019-02-06T21:40:59.000Z","barely a spec 🏳️‍🌈","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg",FALSE,"barely_a_spec",FALSE,0,0,0,0,0,700,970,91134,5,"14304462",NA,"1594770329456582656",NA,NA,NA
"123","RT @TB_Times: The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach…",2021-08-24 22:59:04,"1158675868820152321","1430303672962068481","en",FALSE,"everyone","1430303672962068481","2019-08-06T09:47:09.000Z","SaladBar","I block assholes & stupid people.","https://pbs.twimg.com/profile_images/1158938563641323520/aSw0RhmL_normal.jpg",FALSE,"LettuceCrisper",FALSE,1,0,0,0,0,453,502,22712,0,NA,NA,NA,NA,"The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
https://t.co/wvkQelKZ2V",NA
"124","What in the actual fuck. First red tide since June due to waste water/radioactive chemicals dumping into  the bay. Now this shit. Tons and tons of dead sea life has washed up all summer. I havent even gone to the water out of fear of sickness. 
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-24 23:00:07,"1258160720010764290","1430303937291292676","en",FALSE,"everyone","1430303937291292676","2020-05-06T22:24:37.000Z","meowmers","Pittsburgh born n raised. Widow. Mother. Survivor of the drug war. Occupational Therapist. South West FL. Gardener. Lover of art and music.","https://pbs.twimg.com/profile_images/1563126334687256576/sd7Jw3dg_normal.jpg",FALSE,"headi420",FALSE,0,0,2,0,0,2454,2145,15932,12,NA,"🌎 ",NA,NA,"What in the actual fuck. First red tide since June due to waste water/radioactive chemicals dumping into  the bay. Now this shit. Tons and tons of dead sea life has washed up all summer. I havent even gone to the water out of fear of sickness. 
https://t.co/EsoTVlW4cI",NA
"125","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-25 00:26:00,"14304462","1430325552976642064","en",FALSE,"everyone","1430325552976642064","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times",FALSE,4,4,9,4,0,319670,5488,267508,3121,NA,"St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",NA
"126","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 00:26:55,"1607949020","1430325781813682176","en",FALSE,"everyone","1430325781813682176","2013-07-20T10:14:50.000Z","freemoney","","https://pbs.twimg.com/profile_images/378800000160382498/b44a85d75a27696a557bc89d5a44e296_normal.jpeg",FALSE,"FREEMONEYNEWS",FALSE,4,0,0,0,0,361,5006,10748,9,NA,NA,NA,NA,"The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",NA
"127","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 00:32:21,"28146175","1430327149928534020","en",FALSE,"everyone","1430327149928534020","2009-04-01T17:12:44.000Z","Bunny","","https://pbs.twimg.com/profile_images/457612831018721280/DF9-Dklr_normal.jpeg",FALSE,"amarkari",FALSE,4,0,0,0,0,16,446,4530,1,NA,"Tampa, FL",NA,NA,"The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",NA
"128","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 00:38:14,"589575291","1430328631000276998","en",FALSE,"everyone","1430328631000276998","2012-05-24T23:03:34.000Z","Tiphaine Monroe","Leland Fellow. Tulane MPH. RPCV Botswana. Interested in global health, human rights, & international politics. Views expressed are my own. She/her","https://pbs.twimg.com/profile_images/464493135167373312/YfcxZFzB_normal.jpeg",FALSE,"TiphaineMonroe",FALSE,4,0,0,0,0,73,882,5830,0,NA,"Florida, USA",NA,NA,"The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",NA
"129","@TB_Times We MUST normalize hiring qualified people! How do you miss a pipe that leaks 75,000 gallons???",2021-08-25 00:56:13,"1093263310236123144","1430333156163477510","en",FALSE,"everyone","1430325552976642064","2019-02-06T21:40:59.000Z","barely a spec 🏳️‍🌈","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg",FALSE,"barely_a_spec",FALSE,0,0,1,0,0,700,970,91134,5,"14304462",NA,"1594770329456582656",NA,NA,NA
"130","@TB_Times Shlt run state",2021-08-25 01:02:01,"970837254217326594","1430334615802220545","en",FALSE,"everyone","1430325552976642064","2018-03-06T01:43:33.000Z","Marty","Provide Ukraine with longer range weapons.","https://pbs.twimg.com/profile_images/1547020617534382084/2MFixmUY_normal.jpg",FALSE,"MartyOTW",FALSE,0,0,0,0,0,198,1028,9056,0,"14304462",NA,"1348820822987825153",NA,NA,NA
"131","@TB_Times What is the mayor loves dumping sewage in the waters.   Wasn’t aware?    For the cost of your salary ???? They should fire him and hired “not aware!” Oh forgot the mayor only fires people who know what they are doing.",2021-08-25 01:36:48,"483398591","1430343368329072640","en",FALSE,"everyone","1430325552976642064","2012-02-04T23:58:44.000Z","Daddy","","https://pbs.twimg.com/profile_images/1356691978612842507/VE9793X7_normal.jpg",FALSE,"FloridaSpoiler",FALSE,0,0,0,0,0,12,53,4053,0,"14304462","Sarasota ",NA,NA,NA,NA
"132","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 03:05:42,"327668707","1430365740834689028","en",FALSE,"everyone","1430365740834689028","2011-07-01T23:18:56.000Z","Wynter ☮️🗽⚖️🏳‍🌈😷💉🌊🧶🌻","Over-Educated, Humanist Mother, Science & Facts Matter. Climate Change is Real. LGBTQIA Supporter  #LGBTQIA  #BlackLivesMatter #RESIST #MeToo #PlannedParenthood","https://pbs.twimg.com/profile_images/1307334166502158337/1SaDOUxH_normal.jpg",FALSE,"k_wynter",FALSE,4,0,0,0,0,578,1289,22456,4,NA,NA,NA,NA,"The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",NA
"133","What the f is going on? . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-25 04:46:39,"1350324853052743681","1430391147411775489","en",FALSE,"everyone","1430391147411775489","2021-01-16T06:11:59.000Z","do it for good or dont do it","Florida born in raised","https://pbs.twimg.com/profile_images/1362270946518839296/xpUMTeo0_normal.jpg",FALSE,"alwalker222",FALSE,0,1,0,0,0,518,753,20617,3,NA,NA,"1373824897349255168",NA,"What the f is going on? https://t.co/Yus3Nxx5YG",NA
"134","@alwalker222 40+ years of neglected infrastructure is starting to fail.",2021-08-25 05:04:29,"69588952","1430395633383452674","en",FALSE,"everyone","1430391147411775489","2009-08-28T13:35:48.000Z","🇺🇸🇯🇵The Opinionated Nurse💉❤️‍🩹👩🏻‍⚕️","Degrees: English Education and  Registered Nursing with Case Management specialty. Staunch Civil Rights advocate in education and healthcare. TX grown, FL home.","https://pbs.twimg.com/profile_images/1571300913867808768/ebMtW9eX_normal.jpg",FALSE,"CrystalTheMaker",FALSE,0,1,1,0,0,887,775,14232,5,"1350324853052743681","Florida, USA",NA,NA,NA,NA
"135","@CrystalTheMaker Facts",2021-08-25 05:16:43,"1350324853052743681","1430398714741510148","en",FALSE,"everyone","1430391147411775489","2021-01-16T06:11:59.000Z","do it for good or dont do it","Florida born in raised","https://pbs.twimg.com/profile_images/1362270946518839296/xpUMTeo0_normal.jpg",FALSE,"alwalker222",FALSE,0,0,1,0,0,518,753,20617,3,"69588952",NA,"1373824897349255168",NA,NA,NA
"136","74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay -  #GoogleAlerts. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-25 11:41:02,"534263140","1430495430253715457","en",FALSE,"everyone","1430495430253715457","2012-03-23T12:49:26.000Z","Florida Issues","","https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues",FALSE,2,1,1,1,0,1024,11,135873,38,NA,NA,NA,NA,"74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",NA
"137","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-25 13:44:02,"14304462","1430526382178713605","en",FALSE,"everyone","1430526382178713605","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times",FALSE,3,4,5,1,0,319670,5488,267508,3121,NA,"St. Petersburg, Florida","1593648689536413696","https://t.co/cGIDc1tNIf","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",NA
"138","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 13:53:49,"2414913756","1430528844679852037","en",FALSE,"everyone","1430528844679852037","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4",FALSE,3,0,0,0,0,14256,13683,1102946,336,NA,"Florida","1222268511134896129",NA,"The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",NA
"139","@TB_Times First Red Tide, now this?",2021-08-25 13:55:25,"1393289812451463174","1430529249698582535","en",FALSE,"everyone","1430526382178713605","2021-05-14T19:39:24.000Z","david j","Marketing. Technology. Politics.","https://pbs.twimg.com/profile_images/1462909076246044676/l8kLJK0j_normal.jpg",FALSE,"DvdMJhnsn",FALSE,0,0,1,0,0,5,51,109,1,"14304462","Florida, USA",NA,NA,NA,NA
"140","@TB_Times The City doesn’t even know where the 💩 pipes are….    🤡",2021-08-25 13:58:32,"1857157704","1430530033794310146","en",FALSE,"everyone","1430526382178713605","2013-09-12T11:58:10.000Z","Ranger Rick","Clean Air, Clean Water, Pro-Public Education, Medicare-for-all. Realist over Theory, Local over Feds.","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",FALSE,"TampaFLPolitico",FALSE,0,0,0,0,0,221,304,20927,1,"14304462","Tampa, FL",NA,NA,NA,NA
"141","RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",2021-08-25 13:59:31,"2414913756","1430530279022673923","en",FALSE,"everyone","1430530279022673923","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4",FALSE,2,0,0,0,0,14256,13683,1102946,336,NA,"Florida","1222268511134896129",NA,"74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",NA
"142","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke…",2021-08-25 14:15:15,"1011113850","1430534239557140491","en",FALSE,"everyone","1430534239557140491","2012-12-14T13:13:20.000Z","DJ Loyd","Photojournalist covering sports, news & current events. Still independent, still self-funded, still own all my copyrights. Please add me to your media list.","https://pbs.twimg.com/profile_images/1486542278697136128/H1Jj1cPi_normal.jpg",FALSE,"yourstoryinpix",FALSE,3,0,0,0,0,174,726,21926,4,NA,"Pensacola Beach, Florida","1491153723707772928","https://t.co/rlxBSv3nwX","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",NA
"143","@TB_Times https://t.co/Lekz6s1Fdf",2021-08-25 14:24:33,"934509469131788291","1430536579265740805","qme",FALSE,"everyone","1430526382178713605","2017-11-25T19:49:54.000Z","Random Default","Just pretend we're talking until the cops leave","https://pbs.twimg.com/profile_images/1502452703158493186/4RhIu315_normal.jpg",FALSE,"ImRandomDefault",FALSE,0,0,0,0,0,336,399,8091,3,"14304462","Tampa Bay","1529241406098886656",NA,NA,NA
"144","@TB_Times Hey here’s a thought…….@Kriseman rather than spending taxpayer dollars on ridiculous things such as the pier and gay pride parades, perhaps those dollars could be better spent on infrastructure so that shit isn’t spilling into the bay.",2021-08-25 14:45:53,"1032278051973935104","1430541947542908930","en",FALSE,"everyone","1430526382178713605","2018-08-22T14:47:21.000Z","Mayhem1965","Conservative, greyhound dad, THE Buckeyes, Trump supporter, MAGA. When you sit in the middle of the road, you get hit from both directions. BLM are terrorists.","https://pbs.twimg.com/profile_images/1268588255064227840/4FhEpqKK_normal.jpg",FALSE,"BrianMayhem1965",FALSE,0,0,0,0,0,604,877,7395,1,"14304462","Clearwater, FL",NA,NA,NA,NA
"145","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay",2021-08-25 15:40:06,"62575859","1430555593677365252","en",FALSE,"everyone","1430555593677365252","2009-08-03T17:55:56.000Z","Craig Pittman","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.","https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg",FALSE,"craigtimes",FALSE,12,6,18,1,0,20627,2285,180256,859,NA,"St. Petersburg FL","1437092398249689093","https://t.co/Y1kqEYKFCg","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"146","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 15:44:19,"751811102175064065","1430556654177751044","en",FALSE,"everyone","1430556654177751044","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,"calusawater",FALSE,12,0,0,0,0,2251,4966,44629,71,NA,"Florida, USA","1583643632804188160",NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"147","@craigtimes @gabestern326 Can any agencies mandate old sewer pipe replacement?",2021-08-25 15:45:04,"751811102175064065","1430556841625411587","en",FALSE,"everyone","1430555593677365252","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater","https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,"calusawater",FALSE,0,0,1,0,0,2251,4967,44629,71,"62575859","Florida, USA","1583643632804188160",NA,NA,NA
"148","@craigtimes @gabestern326 Maximize ROI, minimize TCO. Exploitation of resources to the point of depletion. We'll sit in our gated communities and pretend the problem does not exist... its the GOP way. Greed is not sustainable. https://t.co/2laV3B4sj8",2021-08-25 15:48:07,"190322628","1430557612169482240","en",FALSE,"everyone","1430555593677365252","2010-09-13T17:19:08.000Z","Şҽñσɾ ĐƗV€βỮΜ 😷 #MαʂƙUρBυƚƚҽɾƈυρ 😷","Retired USN ⚓️ who would rather be #cycling, #kayaking or #scubadiving.

We must do better with equality, education, and the environment. 🚫 DMs","https://pbs.twimg.com/profile_images/1615870250586603521/Og9-1ZCg_normal.jpg",FALSE,"D1veBum",FALSE,0,0,0,0,0,2068,2890,29019,2,"62575859","Swamps south of Cowford FL.","1438105455478427657",NA,NA,NA
"149","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 16:10:23,"533722673","1430563213091999746","en",FALSE,"everyone","1430563213091999746","2012-03-23T01:20:10.000Z","Margo","","https://pbs.twimg.com/profile_images/1184985099114340352/uOJCHUcF_normal.jpg",FALSE,"Maago153",FALSE,12,0,0,0,0,59,326,14480,0,NA,"Florida, USA",NA,NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"150","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 16:10:50,"2414913756","1430563326740865024","en",FALSE,"everyone","1430563326740865024","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4",FALSE,12,0,0,0,0,14256,13683,1102946,336,NA,"Florida","1222268511134896129",NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"151","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 16:28:25,"1093263310236123144","1430567750842388481","en",FALSE,"everyone","1430567750842388481","2019-02-06T21:40:59.000Z","barely a spec 🏳️‍🌈","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg",FALSE,"barely_a_spec",FALSE,12,0,0,0,0,701,970,91108,5,NA,NA,"1594770329456582656",NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"152","@craigtimes We aren’t even out of this Red Tide yet…",2021-08-25 16:29:11,"1093263310236123144","1430567945017647109","en",FALSE,"everyone","1430555593677365252","2019-02-06T21:40:59.000Z","barely a spec 🏳️‍🌈","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg",FALSE,"barely_a_spec",FALSE,0,0,0,0,0,700,970,91134,5,"62575859",NA,"1594770329456582656",NA,NA,NA
"153","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 18:02:04,"444805944","1430591320301752323","en",FALSE,"everyone","1430591320301752323","2011-12-23T17:22:28.000Z","AstroManatee","Wake Forest, LSU, and UGA alum. Tweets are my own. RTs are NOT (necessarily) endorsements.","https://pbs.twimg.com/profile_images/1710143681/snooty_normal.jpg",FALSE,"AstroManatee",FALSE,12,0,0,0,0,213,831,15864,14,NA,"Hobe Sound, FL","852113583886524417",NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"154","@FloridaIssues @LeChatNoire4 Just what Florida needs  - more disease.",2021-08-25 18:08:03,"136655165","1430592824764928014","en",FALSE,"everyone","1430495430253715457","2010-04-24T14:47:32.000Z","(((inglamwetrust)))","If at first you don't succeed, zhuzh it up with lots of glitter!","https://pbs.twimg.com/profile_images/1588751635/glitter_cat_76602342_normal.gif",FALSE,"inglamwetrust",FALSE,0,0,0,0,0,2123,2324,434581,252,"534263140","left of centerstage","839828206165311488",NA,NA,NA
"155","@craigtimes @gabestern326 Blocks from my home.",2021-08-25 20:14:15,"1106212331682439168","1430624584928268297","en",FALSE,"everyone","1430555593677365252","2019-03-14T15:15:47.000Z","Resistance_Mom","Podcast on defending democracy for the next generation.","https://pbs.twimg.com/profile_images/1497337914891673600/Zs5e12nC_normal.jpg",FALSE,"mom_resistance",FALSE,0,0,0,0,0,465,1412,17350,2,"62575859",NA,NA,"https://t.co/De2O96PXxn",NA,NA
"156","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 21:15:31,"1044134051106488325","1430640002472501251","en",TRUE,"everyone","1430640002472501251","2018-09-24T07:58:51.000Z","Alexander Shiraz","Long time activist, Irish Setter lover and future Grandmere. Founder of Indivisible St Johns FL","https://pbs.twimg.com/profile_images/1553145472965132289/2edcJF_h_normal.jpg",FALSE,"AlexanderShiraz",FALSE,12,0,0,0,0,1988,4956,53153,8,NA,"St Augustine, FL",NA,NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"157","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-25 22:05:34,"252892602","1430652599917764609","en",FALSE,"everyone","1430652599917764609","2011-02-16T03:44:57.000Z","Badgermom","What's so funny about peace, love and understanding?","https://pbs.twimg.com/profile_images/1593498725523013633/BnaGX33g_normal.jpg",FALSE,"badgermom88",FALSE,12,0,0,0,0,1843,4094,61414,27,NA,"Planet Earth","1348682547321053185",NA,"One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
"158","RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",2021-08-25 22:38:22,"719284318716182529","1430660852852592641","en",FALSE,"everyone","1430660852852592641","2016-04-10T22:02:00.000Z","UHS Environmental","University High School's environmental science classes with Mr. Haught. A combo of environmental education & Titan pride.","https://pbs.twimg.com/profile_images/1277706103158116356/yI1VXZYY_normal.jpg",FALSE,"uhsenviro",FALSE,2,0,0,0,0,405,280,9999,2,NA,"Orange City, FL",NA,NA,"74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",NA
"159","RT @craigtimes: One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday mor…",2021-08-26 00:39:58,"41655179","1430691455400562690","en",FALSE,"everyone","1430691455400562690","2009-05-21T19:18:20.000Z","Fish & Wildlife FL","We seek to protect our outstanding animals and plants and the lands and waters they need to survive. We have raised and donated more than $60 million.","https://pbs.twimg.com/profile_images/1367237700210872320/MK6mAQnl_normal.jpg",FALSE,"wildlife_fl",FALSE,12,0,0,0,0,6109,905,10352,139,NA,"Florida",NA,"https://t.co/rzZuCK2zRg","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",NA
