"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","in_reply_to_user_id","created_at.y","name","username","location","description","protected","url","pinned_tweet_id","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"1855","""We monitor the bay, so we are more concerned with red tide karenia brevis but recently blue-green algae was spotted in the Manatee River and in Safety Harbor.""  . https   www cltampa com news a new report says harmful algae blooms are on the rise in florida and across the nation 12256299. https   twitter com HelpFloridaHeal status 1164512046345592833 photo 1","1164512046345592833","everyone",FALSE,2019-08-22 12:18:02,"en","1046953802245578753","1164512046345592833",NA,"2018-10-02T02:43:32.000Z","Help Florida Heal","HelpFloridaHeal","Boca Grande, FL","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"https://t.co/nrcNO8vykn","1304150592277929984","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,0,0,1,0,0,NA,147,346,1462,2,"""We monitor the bay, so we are more concerned with red tide karenia brevis but recently blue-green algae was spotted in the Manatee River and in Safety Harbor."" https://t.co/Ns13Z8Ld49 https://t.co/fDAKOkhRMd"
"1856","#RedTide back in the waters off Bradenton/Anna Maria Island/Sarasota

 . https   www bradenton com news local article235962877 html","1182042572757389313","everyone",FALSE,2019-10-09 21:18:05,"en","349049976","1182042572757389313",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,0,0,0,NA,3103,1910,76258,120,"#RedTide back in the waters off Bradenton/Anna Maria Island/Sarasota

 https://t.co/Ir0EC8aXz9"
"1857","@SenRickScott

Come for the low taxes. Don't let the annual recurrence of toxic red tide keep you away. Oh, and by the way, stay out of the water and stay off the beaches.

#RedTide back in the waters off Bradenton/Anna Maria Island/Sarasota

 . https   www bradenton com news local article235962877 html","1182325215524769792","everyone",FALSE,2019-10-10 16:01:12,"en","596524071","1182324766457389056","131546062","2012-06-01T13:02:30.000Z","UJ_roc","UJ_roc","In Cognito near Toledo","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1537411166049378304/FcRfHjXG_normal.jpg",FALSE,0,0,3,0,0,NA,131,493,21048,7,"@SenRickScott

Come for the low taxes. Don't let the annual recurrence of toxic red tide keep you away. Oh, and by the way, stay out of the water and stay off the beaches.

#RedTide back in the waters off Bradenton/Anna Maria Island/Sarasota

 https://t.co/IJpXgUmbqb"
"1858","RT @JasonAdamsWFTS: #RedTide | It's moving north. Red tide being reported all along #AnnaMariaIsland. Water has went from beautiful blue ye…","1188595069928005632","everyone",FALSE,2019-10-27 23:15:22,"en","1128329664320221184","1188595069928005632",NA,"2019-05-14T16:02:10.000Z","Ryan Lee Askew","ryan63868954",NA,"I love to make new friend’s (:",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1168946670131994633/gXlOcNzL_normal.jpg",FALSE,19,0,0,0,0,NA,8,206,1363,0,"#RedTide | It's moving north. Red tide being reported all along #AnnaMariaIsland. Water has went from beautiful blue yesterday to brown today. MOTE reporting it at Manatee Beach &amp; Coquina Beach. So sad. @abcactionnews #FLwx #TampaBay https://t.co/CQWO10BS5h"
"1859","Next stop for the #redtide bloom, Anna Maria Island? Let's hope not.

 . https   www bradenton com news local article236852433 html","1189888397306925056","everyone",FALSE,2019-10-31 12:54:35,"en","349049976","1189888397306925056",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,2,0,0,0,0,NA,3103,1910,76258,120,"Next stop for the #redtide bloom, Anna Maria Island? Let's hope not.

 https://t.co/iErlLyezHF"
"1860","RT @MRMasferrer: Next stop for the #redtide bloom, Anna Maria Island? Let's hope not.

 https://t.co/iErlLyezHF","1189904651916894208","everyone",FALSE,2019-10-31 13:59:11,"en","1697808410","1189904651916894208",NA,"2013-08-25T01:02:52.000Z","Ryan Callihan","RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",FALSE,"https://t.co/lvv5hrbF92",NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",TRUE,2,0,0,0,0,NA,1382,1185,6487,32,"Next stop for the #redtide bloom, Anna Maria Island? Let's hope not.

 https://t.co/iErlLyezHF"
"1861","#RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee County are in the clear. . https   www bradenton com news local article237169671 html","1193151421513916416","everyone",FALSE,2019-11-09 13:00:41,"en","349049976","1193151421513916416",NA,"2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,2,1,6,0,0,NA,3103,1910,76258,120,"#RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee County are in the clear. https://t.co/cekkK8IrFh"
"1862","You can support this kind of essential, local journalism by subscribing. Here's how: https://t.co/yXmAEbZTlX

#ReadLocal #SubscribeLocal","1193151423862771712","everyone",FALSE,2019-11-09 13:00:41,"en","349049976","1193151421513916416","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,1,0,0,NA,3118,1913,76405,119,NA
"1863","No newspaper in the region has covered #redtide like the @bradentonherald highlighting the extent of the problem, its effects on the environment &amp; tourism &amp; the search for solutions. #ReadLocal","1193151422843510784","everyone",FALSE,2019-11-09 13:00:41,"en","349049976","1193151421513916416","349049976","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,2,1,4,0,0,NA,3118,1913,76405,119,NA
"1864","RT @MRMasferrer: #RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee Count…","1193154280523358208","everyone",FALSE,2019-11-09 13:12:02,"en","873637773940359168","1193154280523358208",NA,"2017-06-10T20:27:31.000Z","ISEWSTONED🏳️‍🌈","MissuDJM","earth","No lists/DM please. GET YOUR SHOT! Happy place 🏖
 TURN OFF FOX CULT NEWS! and FUCK putin🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿🖕🏿 Climate change is real!!!",FALSE,NA,"1549837259838353409","https://pbs.twimg.com/profile_images/1345070700231446529/VfGiU67O_normal.jpg",FALSE,2,0,0,0,0,NA,1813,4907,266487,2,"#RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee County are in the clear. https://t.co/cekkK8IrFh"
"1865","RT @MRMasferrer: #RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee Count…","1193175447313485825","everyone",FALSE,2019-11-09 14:36:09,"en","1697808410","1193175447313485825",NA,"2013-08-25T01:02:52.000Z","Ryan Callihan","RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",FALSE,"https://t.co/lvv5hrbF92",NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",TRUE,2,0,0,0,0,NA,1382,1185,6487,32,"#RedTide is worsening in SW Florida, including Sarasota County, but for now, Anna Maria Island &amp; the rest of Manatee County are in the clear. https://t.co/cekkK8IrFh"
"1866","""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of the red-tide-causing Karenia brevis organism.""
Red tide bloom takes grip of Southwest Florida. Manatee County is still in the clear . https   www bradenton com news local article237169671 html","1194341459253547008","everyone",FALSE,2019-11-12 19:49:28,"en","625221746","1194341459253547008",NA,"2012-07-03T03:33:38.000Z","Florida Conservation Voters","FCVoters","Florida","We build political power to protect our environment, protect our democracy, and create a healthy and sustainable future for everyone | RT’s are not endorsements",FALSE,"https://t.co/VxqTLxVKc5","1608640034109890560","https://pbs.twimg.com/profile_images/1585294083089743878/DDoTnMQo_normal.jpg",FALSE,2,0,1,0,0,NA,6553,2563,11445,142,"""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of the red-tide-causing Karenia brevis organism.""
Red tide bloom takes grip of Southwest Florida. Manatee County is still in the clear https://t.co/uIKSfErvt8"
"1867","RT @FCVoters: ""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of t…","1194353566728609792","everyone",FALSE,2019-11-12 20:37:34,"en","310869334","1194353566728609792",NA,"2011-06-04T14:01:59.000Z","Dr. Janelle Christensen","JanelleAnthro","Florida, USA","Climate change is hurting vulnerable populations. Ask the anthropologists who work with them. Author of Eldercare, Health and Ecosyndemics.",FALSE,"https://t.co/kx4LdEpgoh",NA,"https://pbs.twimg.com/profile_images/686238496944713728/glxavr5H_normal.jpg",FALSE,2,0,0,0,0,NA,2959,4232,93909,107,"""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of the red-tide-causing Karenia brevis organism.""
Red tide bloom takes grip of Southwest Florida. Manatee County is still in the clear https://t.co/uIKSfErvt8"
"1868","RT @FCVoters: ""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of t…","1194523070511366144","everyone",FALSE,2019-11-13 07:51:07,"en","1130468067882831872","1194523070511366144",NA,"2019-05-20T13:39:25.000Z","Lee Democratic Environmental Caucus","LeeEnviron","Lee County, Florida; Collier County, Florida; Hendry County, Florida; Glades County, Florida","Lee Democratic Environmental Caucus of Florida (Lee DECF). Tracking environmental policy & how legislators  vote in #SWFL.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1130468289950261248/XXx0vCR1_normal.png",FALSE,2,0,0,0,0,NA,494,916,4547,9,"""Of nearly 40 samples taken in Sarasota County over the past seven days, seven of the samples showed high concentrations of the red-tide-causing Karenia brevis organism.""
Red tide bloom takes grip of Southwest Florida. Manatee County is still in the clear https://t.co/uIKSfErvt8"
"1869","Scientists find #redtide organism in #Manatee County - The organism responsible for red tide has made it to Manatee County. In Southwest Florida over the past week, K.... . https   www bizjournals com tampabay news 2019 11 17 scientists find red tide organism in manatee html","1196127741206302721","everyone",FALSE,2019-11-17 18:07:31,"en","30710984","1196127741206302721",NA,"2009-04-12T20:05:42.000Z","Queeg Rides Again","QueegRides","Mississippi River, LA","The Mighty Queeg has polished his balls and is ready for battle.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,1,0,0,0,0,NA,1972,3165,58436,211,"Scientists find #redtide organism in #Manatee County - The organism responsible for red tide has made it to Manatee County. In Southwest Florida over the past week, K.... https://t.co/OSSA8y34yz"
"1870","#Red tide in #Manatee County, #Florida ... 
| #redtide | #algae | #bloom | #microbes | #fish | #toxic | By @TBBJVeronica via @TBBJnewsroom

. https   www bizjournals com tampabay news 2019 11 17 scientists find red tide organism in manatee html","1196276849237733377","everyone",FALSE,2019-11-18 04:00:01,"en","1116803891293827074","1196276849237733377",NA,"2019-04-12T20:42:51.000Z","Microbes.info","MicrobesInfo","Earth","Tweeting and RT-ing microbiology news, articles and comments relevant to aspects on bacteria, fungi, viruses and other microbes / microorganisms. Microbes are 💪",FALSE,"https://t.co/CQorVngrBg",NA,"https://pbs.twimg.com/profile_images/1117225487623970816/kWh2DckZ_normal.png",FALSE,0,0,0,0,0,NA,1500,516,44134,15,"#Red tide in #Manatee County, #Florida ... 
| #redtide | #algae | #bloom | #microbes | #fish | #toxic | By @TBBJVeronica via @TBBJnewsroom

https://t.co/vO9RyGxXOa"
"1871","RT @RealCoastal: Scientists find #redtide organism in #Manatee County - The organism responsible for red tide has made it to Manatee County…","1196869083335135244","everyone",FALSE,2019-11-19 19:13:20,"en","1187687647231303681","1196869083335135244",NA,"2019-10-25T11:10:07.000Z","TrishaSpring123","TSpring123",NA,"Registered Nurse against Environmental Pollution
now Covid Nurse",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1301954060556394498/3JJi2QhC_normal.jpg",FALSE,1,0,0,0,0,NA,42,159,4270,0,"Scientists find #redtide organism in #Manatee County - The organism responsible for red tide has made it to Manatee County. In Southwest Florida over the past week, K.... https://t.co/OSSA8y34yz"
"1872","Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Collier County had a record amount of sea turtle deaths in October.. likely as the result of #redtide .

With any luck, the bloom won't expand anymore. . https   twitter com LynnWhiteford1 status 1198059238712627200","1198061745111289856","everyone",FALSE,2019-11-23 02:12:33,"en","1452715530","1198061745111289856",NA,"2013-05-23T23:11:40.000Z","Bryan Bennett","weatherbryan","Tampa, FL","Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg",FALSE,2,1,10,0,0,"5d231ed8656fcf5a",3463,692,16925,150,"Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Collier County had a record amount of sea turtle deaths in October.. likely as the result of #redtide .

With any luck, the bloom won't expand anymore. https://t.co/gfjwUDmrs4"
"1873","@weatherbryan I hate to hear of the sea turtle deaths 🥺 I was on the AMI turtle rescue team for a couple of years. Thanks for info Bryan.","1198062582445334528","everyone",FALSE,2019-11-23 02:15:53,"en","4897164460","1198061745111289856","1452715530","2016-02-11T06:54:25.000Z","Lynn Rosebrock","LynnWhiteford1","Toledo, OH","photographer, beach bum, weather geek",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1581459591845421056/83E_kRSE_normal.jpg",FALSE,0,1,0,0,0,"01833b183bff6006",92,441,1476,3,NA
"1874","@LynnWhiteford1 Me too... And it's mainly Kemp turtles .. which are very endangered. 🙁","1198068274522664960","everyone",FALSE,2019-11-23 02:38:30,"en","1452715530","1198061745111289856","4897164460","2013-05-23T23:11:40.000Z","Bryan Bennett","weatherbryan","Tampa, FL","Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg",FALSE,0,1,1,0,0,"5d231ed8656fcf5a",3466,691,16932,150,NA
"1875","@weatherbryan 😭","1198068389010460673","everyone",FALSE,2019-11-23 02:38:57,"und","4897164460","1198061745111289856","1452715530","2016-02-11T06:54:25.000Z","Lynn Rosebrock","LynnWhiteford1","Toledo, OH","photographer, beach bum, weather geek",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1581459591845421056/83E_kRSE_normal.jpg",FALSE,0,0,0,0,0,"01833b183bff6006",92,441,1476,3,NA
"1876","RT @weatherbryan: Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Co…","1198081777199468546","everyone",FALSE,2019-11-23 03:32:09,"en","31265425","1198081777199468546",NA,"2009-04-14T23:34:17.000Z","Trip Timber","TripTimber","Knoxville, TN","Wanderer. Amateur researcher. Gadabout. Music enthusiast. Currently studying Audio Production and Engineering. “A cavalcade of eccentricities” -JM",FALSE,NA,"1483240654532755456","https://pbs.twimg.com/profile_images/1512191687996629001/C7nj5rGM_normal.jpg",FALSE,2,0,0,0,0,NA,222,387,33312,1,"Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Collier County had a record amount of sea turtle deaths in October.. likely as the result of #redtide .

With any luck, the bloom won't expand anymore. https://t.co/gfjwUDmrs4"
"1877","RT @weatherbryan: Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Co…","1198087997754880001","everyone",FALSE,2019-11-23 03:56:52,"en","714685684037062656","1198087997754880001",NA,"2016-03-29T05:28:40.000Z","Claire Phillips","DocClaireP",NA,"I am a 100% scientist. Discovery and learning is part of life - 3 science degrees Marine Biologist - Lifetime Saint All views my own",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/777689054565527553/G8TMlONJ_normal.jpg",FALSE,2,0,0,0,0,NA,869,539,51815,33,"Gulf conditions are good in Pinellas and Manatee county areas.  Bad conditions as you get down near Sanibel &amp; Captiva. Collier County had a record amount of sea turtle deaths in October.. likely as the result of #redtide .

With any luck, the bloom won't expand anymore. https://t.co/gfjwUDmrs4"
"1878","Tampa Bay Florida free of #redtide, for now - In its weekly report, the #Florida Fish and Wildlife Conservation Commission said that Karenia brevis – which was recently detected in Pinellas, Sarasota and Manatee counties – was not found in last... . https   www wfla com mobile tampa bay free of red tide for now 2","1203320579320958976","everyone",FALSE,2019-12-07 14:29:17,"en","30710984","1203320579320958976",NA,"2009-04-12T20:05:42.000Z","Queeg Rides Again","QueegRides","Mississippi River, LA","The Mighty Queeg has polished his balls and is ready for battle.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,0,0,0,0,0,NA,1972,3165,58436,211,"Tampa Bay Florida free of #redtide, for now - In its weekly report, the #Florida Fish and Wildlife Conservation Commission said that Karenia brevis – which was recently detected in Pinellas, Sarasota and Manatee counties – was not found in last... https://t.co/TLoE1sNLsJ"
"1879","There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was very sick from #redtide. Experts say the toxin can cause seizures or incapacitate the mammals @BN9 . https   twitter com angie_angers status 1204863236673290240 video 1","1204863236673290240","everyone",FALSE,2019-12-11 20:39:15,"en","706265810","1204863236673290240",NA,"2012-07-20T02:40:00.000Z","Angie Angers","angie_angers","Bradenton, FL","Reporter at Bay News 9 in St. Pete. RI native and longtime Floridian. Story idea? Golf recs? DM/Email me at angela.angers@charter.com",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg",TRUE,2,0,10,0,0,NA,2941,1033,4152,67,"There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was very sick from #redtide. Experts say the toxin can cause seizures or incapacitate the mammals @BN9 https://t.co/euQ7FfuNMm"
"1880","RT @angie_angers: There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was…","1204863694389305345","everyone",FALSE,2019-12-11 20:41:04,"en","17308428","1204863694389305345",NA,"2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,2,0,0,0,0,NA,384435,443,144237,1747,"There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was very sick from #redtide. Experts say the toxin can cause seizures or incapacitate the mammals @BN9 https://t.co/euQ7FfuNMm"
"1881","RT @angie_angers: There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was…","1204867588305694723","everyone",FALSE,2019-12-11 20:56:33,"en","533722673","1204867588305694723",NA,"2012-03-23T01:20:10.000Z","Margo","Maago153","Florida, USA","",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1184985099114340352/uOJCHUcF_normal.jpg",FALSE,2,0,0,0,0,NA,60,331,14490,0,"There’s 2 new manatees at The Bishop rehabilitation habitat in Bradenton. Viva was rescued from Lee County, where she was very sick from #redtide. Experts say the toxin can cause seizures or incapacitate the mammals @BN9 https://t.co/euQ7FfuNMm"
"1882","Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ . https   twitter com angie_angers status 1204880045501759488 video 1","1204880045501759488","everyone",FALSE,2019-12-11 21:46:03,"en","706265810","1204880045501759488",NA,"2012-07-20T02:40:00.000Z","Angie Angers","angie_angers","Bradenton, FL","Reporter at Bay News 9 in St. Pete. RI native and longtime Floridian. Story idea? Golf recs? DM/Email me at angela.angers@charter.com",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg",TRUE,4,0,13,1,0,NA,2941,1033,4152,67,"Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ https://t.co/4Y9Uhmurqy"
"1883","RT @angie_angers: Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. T…","1204880105513852929","everyone",FALSE,2019-12-11 21:46:17,"en","17308428","1204880105513852929",NA,"2008-11-11T12:03:53.000Z","Spectrum Bay News 9","BN9","Tampa Bay area","Breaking news first in Tampa Bay. Continuous updates and in-depth coverage only @BN9, @BN9weather and @BN9Traffic can provide  |  News. Weather. Now.",FALSE,"http://t.co/j3OZJEwDmE",NA,"https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg",TRUE,4,0,0,0,0,NA,384435,443,144237,1747,"Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ https://t.co/4Y9Uhmurqy"
"1884","RT @angie_angers: Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. T…","1204888713853054976","everyone",FALSE,2019-12-11 22:20:29,"en","1938703328","1204888713853054976",NA,"2013-10-05T19:56:13.000Z","Bobby Bills","BobbyBillsTV","St Petersburg, FL","Tampa area",FALSE,NA,"1532115837020254208","https://pbs.twimg.com/profile_images/820682206754590721/92aa6mfi_normal.jpg",FALSE,4,0,0,0,0,NA,487,336,9408,15,"Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ https://t.co/4Y9Uhmurqy"
"1885","RT @angie_angers: Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. T…","1204920683123347456","everyone",FALSE,2019-12-12 00:27:31,"en","578516563","1204920683123347456",NA,"2012-05-13T00:32:41.000Z","gary","gporter812",NA,"Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.",FALSE,NA,"1598475194154340353","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",FALSE,4,0,0,0,0,NA,440,412,53384,3,"Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ https://t.co/4Y9Uhmurqy"
"1886","RT @angie_angers: Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. T…","1205044717009952768","everyone",FALSE,2019-12-12 08:40:23,"en","578841363","1205044717009952768",NA,"2012-05-13T08:02:33.000Z","M E L V I N","melvinvelezpr",NA,"COMO DIJO ROBERTO EL LOCO: ES UN PELIGRO ESTAR VIVO Y MUERTO NO SE PUEDE VIVIR… BOOM 💥 CHICKEN NUGGETS!!!",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1366582054411005956/FlWquR0n_normal.jpg",FALSE,4,0,0,0,0,NA,45,453,4282,1,"Over at The Bishop in Bradenton you can now visit 4 manatees in rehabilitation. Viva and Collie just arrived yesterday. They’re both from areas where #redtide is present and the toxin can make manatees ill or even kill them ⁦@BN9⁩ https://t.co/4Y9Uhmurqy"
"1887","#Redtide is bad news for #wildlife. One of its victims is recovering at #Bradenton aquarium - Red tide has been lingering in #Gulf of Mexico south of #Manatee County, with Lee County having borne the brunt of it thus... . https   www bradenton com news local article238265473 html","1205111863144583168","everyone",FALSE,2019-12-12 13:07:12,"en","30710984","1205111863144583168",NA,"2009-04-12T20:05:42.000Z","Queeg Rides Again","QueegRides","Mississippi River, LA","The Mighty Queeg has polished his balls and is ready for battle.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,0,0,0,0,0,NA,1972,3165,58436,211,"#Redtide is bad news for #wildlife. One of its victims is recovering at #Bradenton aquarium - Red tide has been lingering in #Gulf of Mexico south of #Manatee County, with Lee County having borne the brunt of it thus... https://t.co/LtZKviZJy7"
"1888","#Redtide is bad news for #wildlife. One of its victims is recovering at #Bradenton aquarium - Red tide has been lingering in #Gulf of Mexico south of #Manatee County, with Lee County having borne the brunt of it thus... . https   www bradenton com news local article238265473 html","1205111956883066880","everyone",FALSE,2019-12-12 13:07:35,"en","764651722757312512","1205111956883066880",NA,"2016-08-14T02:35:52.000Z","Justice for Cecil","CecilsJustice",NA,"A page dedicated to the memory of Cecil the lion who was killed in an illegal hunt in Zimbabwe.  We will give updates, and push for justice for all wildlife.",FALSE,"https://t.co/1cfVNgFokQ","1150571256527413248","https://pbs.twimg.com/profile_images/764653485321232384/0pO0oxxu_normal.jpg",FALSE,0,0,0,0,0,NA,2451,2491,18516,31,"#Redtide is bad news for #wildlife. One of its victims is recovering at #Bradenton aquarium - Red tide has been lingering in #Gulf of Mexico south of #Manatee County, with Lee County having borne the brunt of it thus... https://t.co/QbJcynCFFA"
"1889","Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

. https   www bradenton com news local article238265473 html","1205125379750596608","everyone",FALSE,2019-12-12 14:00:55,"en","1697808410","1205125379750596608",NA,"2013-08-25T01:02:52.000Z","Ryan Callihan","RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com",FALSE,"https://t.co/lvv5hrbF92",NA,"https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",TRUE,5,0,7,0,0,NA,1382,1185,6487,32,"Viva the manatee was showing signs of becoming ill from the Karenia brevis organism responsible for red tide, but she was rescued last month near Captiva Island and is recovering in downtown Bradenton with @BishopScienceFL. @urbanmark2014 has the story.

https://t.co/gdCu25KYAM"
"1890","#Redtide is bad news for #wildlife. One of its victims is recovering at Bradenton aquarium. #manatees  . https   www bradenton com news local article238265473 html","1205251852096409600","everyone",FALSE,2019-12-12 22:23:28,"en","403685458","1205251852096409600",NA,"2011-11-02T21:13:58.000Z","diana cowans","catslib",NA,"Ars longa, vita brevis, fatuus esse. Activist for all living things. Amateur historian and genealogist. She/her.",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1407095746726408200/SzwjkH3G_normal.jpg",FALSE,0,0,0,0,0,NA,522,1232,24975,34,"#Redtide is bad news for #wildlife. One of its victims is recovering at Bradenton aquarium. #manatees  https://t.co/WFeTOV1o3Z"
