"","text","id","reply_settings","possibly_sensitive","created_at.x","lang","author_id","conversation_id","created_at.y","name","username","location","description","protected","url","profile_image_url","verified","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","geo_place_id","text_with_display_links"
"74","😫🤬☠️

 #SundayThoughts

. https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1142820937810743297","everyone",FALSE,2019-06-23 15:45:18,"und","968032866","1142820937810743297","2012-11-24T13:38:23.000Z","SεяεИέАqцαмαяiηε","AQUAB23","NoWhere","il·lu·sion  \ i-ˈlü-zhən\-perception of something objectively existing in such a way as to cause misinterpretation of its actual nature.  Pronouns What/HUH?",FALSE,NA,"https://pbs.twimg.com/profile_images/1360927595106361344/oq5IKEuP_normal.jpg",FALSE,0,0,0,0,0,1347,1382,54747,2,NA,"937724200600637441",NA,"😫🤬☠️

 #SundayThoughts

https://t.co/tuVjQr0sMr"
"75","Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More rain increased phosphorus fertilizer runoff. Do your part by using eco-friendly fertilizer alternatives. #ActOnClimate #ToxicAlgae . https   www fox4now com news protecting paradise blue green algae confirmed in bradenton as parts of manatee river turn bright green","1143164877500035072","everyone",FALSE,2019-06-24 14:32:00,"en","32854561","1143164877500035072","2009-04-18T11:11:04.000Z","Clean Water Action","cleanh2oaction","United States","Clean Water Action works to empower people to take action to protect America's waters, build healthy communities, and to make democracy work for all of us.",FALSE,"https://t.co/fIfOS2yht7","https://pbs.twimg.com/profile_images/1494422184760074254/Dlye6ov3_normal.jpg",TRUE,3,0,4,2,0,16594,1008,28927,608,NA,"1582233924683825152",NA,"Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More rain increased phosphorus fertilizer runoff. Do your part by using eco-friendly fertilizer alternatives. #ActOnClimate #ToxicAlgae https://t.co/JKqUx12K6Q"
"76","RT @cleanh2oaction: Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More ra…","1143165077836709889","everyone",FALSE,2019-06-24 14:32:48,"en","1000055398697709569","1143165077836709889","2018-05-25T16:46:01.000Z","Eliav S-T","est987","Israel","Environmental Planner/GIS Enthusiast
#FreeFlowingRivers #Rewilding  #RenewableEnergy  #SustainableAgriculture #OpenSource",FALSE,"https://t.co/xWMsdNXFc5","https://pbs.twimg.com/profile_images/1590453631870025729/Y2k6FIkm_normal.jpg",FALSE,3,0,0,0,0,670,2658,11739,11,NA,NA,NA,"Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More rain increased phosphorus fertilizer runoff. Do your part by using eco-friendly fertilizer alternatives. #ActOnClimate #ToxicAlgae https://t.co/JKqUx12K6Q"
"77","RT @cleanh2oaction: Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More ra…","1143165904559202304","everyone",FALSE,2019-06-24 14:36:05,"en","2153036173","1143165904559202304","2013-10-24T14:04:40.000Z","CleanWaterAction MD","CleanWater_MD","1120 N. Charles St, Ste 415","Working to empower people to take action to protect America's waters, build healthy communities, and to make democracy work for all of us. RTs don't=endorsement",FALSE,"https://t.co/9GDPVCKdZA","https://pbs.twimg.com/profile_images/1486732273919545354/Pzra4qed_normal.jpg",FALSE,3,0,0,0,0,2057,1139,10682,49,NA,NA,NA,"Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More rain increased phosphorus fertilizer runoff. Do your part by using eco-friendly fertilizer alternatives. #ActOnClimate #ToxicAlgae https://t.co/JKqUx12K6Q"
"78","Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River  via @urbanmark2014. https   www bradenton com news local article231893028 html","1143221045912117248","everyone",FALSE,2019-06-24 18:15:12,"en","62575859","1143221045912117248","2009-08-03T17:55:56.000Z","Craig Pittman","craigtimes","St. Petersburg FL","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",FALSE,"https://t.co/Y1kqEYKFCg","https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg",FALSE,3,0,2,0,0,20463,2281,179431,859,NA,"1437092398249689093",NA,"Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark2014"
"79","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143222573574119424","everyone",FALSE,2019-06-24 18:21:16,"en","2415889026","1143222573574119424","2014-03-28T13:15:12.000Z","Mark Young","Urbanmark2014","Bradenton FL","A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald",FALSE,"https://t.co/4WQP3XGHn4","https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg",FALSE,1,0,0,0,0,2743,2460,7260,82,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/7AxTNAUDbS"
"80","RT @urbanmark2014: Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/7AxTNAUDbS","1143228081697636353","everyone",FALSE,2019-06-24 18:43:09,"en","2351280776","1143228081697636353","2014-02-19T07:14:34.000Z","Ryan Ballogg","RBallogg","Florida, USA","writing || curating the curious || news reporter and feature writer @BradentonHerald || Tips: rballogg@bradenton.com",FALSE,"https://t.co/Xbnfh9bNI5","https://pbs.twimg.com/profile_images/1247156445260505088/S21JXarc_normal.jpg",FALSE,1,0,0,0,0,382,575,1866,15,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/7AxTNAUDbS"
"81","Oh great. Right here in Manatee. I hope it doesn't get as bad as Indian River got last year. It's been terribly hot here so who knows what we will end up with. . https   www abcactionnews com news region sarasota manatee florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1143228106192371712","everyone",FALSE,2019-06-24 18:43:15,"en","16055865","1143228106192371712","2008-08-30T16:15:42.000Z","Bridget Heff","bridgetmendel","Bradenton, FL","Florida VPK ESE Teacher, Sped Advocate via Chicago, NY, NJ, CT, MA, NH  Twin Mom w/a kid who plays guitar to live",FALSE,NA,"https://pbs.twimg.com/profile_images/1578819118286913543/DofWNTuq_normal.jpg",FALSE,1,0,0,0,0,315,1923,6475,4,NA,NA,NA,"Oh great. Right here in Manatee. I hope it doesn't get as bad as Indian River got last year. It's been terribly hot here so who knows what we will end up with. https://t.co/hvoF0oVdnp"
"82","RT @craigtimes: Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark20…","1143244477320110080","everyone",FALSE,2019-06-24 19:48:18,"en","719284318716182529","1143244477320110080","2016-04-10T22:02:00.000Z","UHS Environmental","uhsenviro","Orange City, FL","University High School's environmental science classes with Mr. Haught. A combo of environmental education & Titan pride.",FALSE,NA,"https://pbs.twimg.com/profile_images/1277706103158116356/yI1VXZYY_normal.jpg",FALSE,3,0,0,0,0,407,280,9994,2,NA,NA,NA,"Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark2014"
"83","RT @craigtimes: Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark20…","1143251858712125440","everyone",FALSE,2019-06-24 20:17:38,"en","763537721684070402","1143251858712125440","2016-08-11T00:49:13.000Z","LizD","ejd922again","Mobile,al","",FALSE,NA,"https://pbs.twimg.com/profile_images/869609281783566338/8Po-Ujan_normal.jpg",FALSE,3,0,0,0,0,501,636,79406,1,NA,NA,NA,"Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark2014"
"84","RT @cleanh2oaction: Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More ra…","1143284686535266304","everyone",FALSE,2019-06-24 22:28:05,"en","27058171","1143284686535266304","2009-03-27T18:00:24.000Z","JPJitsu","jimmyjhoffa","United States","""I have no special talents, I am only passionately curious."" Annoying, sarcastic, yoloist. #OU https://t.co/c8SZkeY42Y",FALSE,"https://t.co/c8SZkeY42Y","https://pbs.twimg.com/profile_images/1357340430522753025/3pwYF01-_normal.jpg",FALSE,3,0,0,0,0,807,1826,42920,31,NA,NA,NA,"Climate change = water change. Toxic algae is plaguing many of our waterways like the Manatee River in Florida. More rain increased phosphorus fertilizer runoff. Do your part by using eco-friendly fertilizer alternatives. #ActOnClimate #ToxicAlgae https://t.co/JKqUx12K6Q"
"85","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143290417171054593","everyone",FALSE,2019-06-24 22:50:51,"en","242030308","1143290417171054593","2011-01-23T19:31:59.000Z","Eco Integrated Technologies, Inc.","ECOIntTech","Boston, MA","Official Twitter for AquaFlex as founded by Inventor/CEO Scott C. Smith",FALSE,"https://t.co/YYzVBOrAzS","https://pbs.twimg.com/profile_images/1404072226434002947/LMc9hP1W_normal.jpg",FALSE,0,0,0,0,0,563,378,3291,16,NA,"1446965828629454850",NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/I6Qf9cMXkc"
"86","RT @craigtimes: Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark20…","1143299497151356929","everyone",FALSE,2019-06-24 23:26:56,"en","2414913756","1143299497151356929","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","LeChatNoire4","Florida","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s",FALSE,NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,3,0,0,0,0,14164,13553,1097593,336,NA,"1222268511134896129",NA,"Kayakers find #toxic blue-green algae clogging #Florida preserve and Manatee River https://t.co/CfqIublApT via @urbanmark2014"
"87","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143318058649497600","everyone",FALSE,2019-06-25 00:40:41,"en","751811102175064065","1143318058649497600","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","calusawater","Florida, USA","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater",FALSE,NA,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,3,1,4,1,0,2249,4967,44643,71,NA,"1583643632804188160",NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ"
"88","@calusawater ... can the #bluegreen #algae be harvested? #florida #algaebiofuels","1143323035635634176","everyone",FALSE,2019-06-25 01:00:28,"en","802916909608038401","1143318058649497600","2016-11-27T16:48:03.000Z","mick","mz9bzero","ealing W5 ","humour, conscience and empathy.
lower case anarchist.
reading , berks",FALSE,NA,"https://pbs.twimg.com/profile_images/802937563476434944/Aht5TuLY_normal.jpg",FALSE,0,0,0,0,0,274,494,34382,1,"751811102175064065",NA,NA,NA
"89","RT @calusawater: Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ","1143324618796781569","everyone",FALSE,2019-06-25 01:06:45,"en","310869334","1143324618796781569","2011-06-04T14:01:59.000Z","Dr. Janelle Christensen","JanelleAnthro","Florida, USA","Climate change is hurting vulnerable populations. Ask the anthropologists who work with them. Author of Eldercare, Health and Ecosyndemics.",FALSE,"https://t.co/kx4LdEpgoh","https://pbs.twimg.com/profile_images/686238496944713728/glxavr5H_normal.jpg",FALSE,3,0,0,0,0,2959,4232,93909,107,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ"
"90","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143488551620927490","everyone",FALSE,2019-06-25 11:58:10,"en","30710984","1143488551620927490","2009-04-12T20:05:42.000Z","Queeg Rides Again","QueegRides","Mississippi River, LA","The Mighty Queeg has polished his balls and is ready for battle.",FALSE,NA,"https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,0,0,0,0,0,1972,3165,58436,211,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/2lLYK8vYLZ"
"91","RT @calusawater: Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ","1143490798195003393","everyone",FALSE,2019-06-25 12:07:05,"en","1046080341906259969","1143490798195003393","2018-09-29T16:52:43.000Z","jd4justice4all","jd4justice4all",NA,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,3,0,0,0,0,7,52,5457,0,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ"
"92","ICYMI

Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too

 . https   www bradenton com news local article231893028 html","1143523395293929473","everyone",FALSE,2019-06-25 14:16:37,"en","349049976","1143523395293929473","2011-08-05T13:16:34.000Z","Marc R. Masferrer","MRMasferrer","Bradenton, Fla.","",FALSE,NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",TRUE,0,0,0,0,0,3103,1910,76258,120,NA,NA,NA,"ICYMI

Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too

 https://t.co/f7pmTwHwXI"
"93","RT @bridgetmendel: Oh great. Right here in Manatee. I hope it doesn't get as bad as Indian River got last year. It's been terribly hot here…","1143592143723872257","everyone",FALSE,2019-06-25 18:49:48,"en","1511323782","1143592143723872257","2013-06-12T19:01:14.000Z","Ken Previti","ReclaimReform",NA,"Ken Previti: retired teacher seeking fairly funded Public-Education-for-All, universal healthcare & Green New Deal.
Corruption as government is killing us all.",FALSE,NA,"https://pbs.twimg.com/profile_images/1496543733680123905/yC3fjsbf_normal.jpg",FALSE,1,0,0,0,0,911,675,27059,36,NA,NA,NA,"Oh great. Right here in Manatee. I hope it doesn't get as bad as Indian River got last year. It's been terribly hot here so who knows what we will end up with. https://t.co/hvoF0oVdnp"
"94","""MANATEE COUNTY, Fla. -- Florida's Department of Environmental Protection confirms blue-green algae is present in Bradenton as parts of the Manatee River turn bright green."" . https   www fox4now com news protecting paradise blue green algae confirmed in bradenton as parts of manatee river turn bright green","1143605532693057546","everyone",FALSE,2019-06-25 19:43:00,"en","1046953802245578753","1143605532693057546","2018-10-02T02:43:32.000Z","Help Florida Heal","HelpFloridaHeal","Boca Grande, FL","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"https://t.co/nrcNO8vykn","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,0,0,0,0,0,147,346,1462,2,NA,"1304150592277929984",NA,"""MANATEE COUNTY, Fla. -- Florida's Department of Environmental Protection confirms blue-green algae is present in Bradenton as parts of the Manatee River turn bright green."" https://t.co/BeemlvbnXK"
"95","SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m still told it’s not toxic by the state. 😩 hold your breath. Also “modest” fish kills. @abcactionnews @WaterWarriorOne . https   twitter com NicoleSGrigg status 1143625091319832576 video 1","1143625091319832576","everyone",FALSE,2019-06-25 21:00:43,"en","17068891","1143625091319832576","2008-10-30T16:49:12.000Z","Nicole Grigg","NicoleSGrigg","Phoenix, AZ","Reporter for @abc15  📺  AZ native 🌵Mama x 🧒🏽🧒🏽👧🏽 ASU Cronkite grad ☀️ 👿 Previous 🎤 MT:OH:FL:AZ",FALSE,NA,"https://pbs.twimg.com/profile_images/1499812621926629376/iMGug7d-_normal.jpg",TRUE,2,2,5,3,0,15993,2349,24201,263,NA,"1415781161469579268",NA,"SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m still told it’s not toxic by the state. 😩 hold your breath. Also “modest” fish kills. @abcactionnews @WaterWarriorOne https://t.co/vlHh4iOOmy"
"96","And, the algae is so thick that birds can WALK on it. 🐦","1143625255732338689","everyone",FALSE,2019-06-25 21:01:23,"en","17068891","1143625091319832576","2008-10-30T16:49:12.000Z","Nicole Grigg","NicoleSGrigg","Phoenix, AZ","Emmy award 🏆 winning reporter for @abc15 📺 AZ native 🌵Mama x 🧒🏽🧒🏽👧🏽 ASU Cronkite grad ☀️ 👿 Previous stations 🎤 MT:OH:FL:AZ",FALSE,NA,"https://pbs.twimg.com/profile_images/1499812621926629376/iMGug7d-_normal.jpg",TRUE,1,0,3,0,0,16005,2373,24252,262,"17068891","1415781161469579268",NA,NA
"97","RT @calusawater: Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ","1143631589152133120","everyone",FALSE,2019-06-25 21:26:33,"en","77205554","1143631589152133120","2009-09-25T12:49:19.000Z","joan miller","konkkonk",NA,"",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,3,0,0,0,0,16,9,7750,0,NA,NA,NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/zMZ8GfQJlJ"
"98","RT @NicoleSGrigg: SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m sti…","1143635608054718464","everyone",FALSE,2019-06-25 21:42:31,"en","15138087","1143635608054718464","2008-06-16T20:08:51.000Z","ABC Action News","abcactionnews","Tampa","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI",FALSE,"https://t.co/hjOLC3xFry","https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg",TRUE,2,0,0,0,0,173435,650,186169,1584,NA,NA,NA,"SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m still told it’s not toxic by the state. 😩 hold your breath. Also “modest” fish kills. @abcactionnews @WaterWarriorOne https://t.co/vlHh4iOOmy"
"99","RT @NicoleSGrigg: SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m sti…","1143636461671079942","everyone",FALSE,2019-06-25 21:45:54,"en","17171106","1143636461671079942","2008-11-04T22:23:57.000Z","Sara","blondenews","cleveland, ohio","Showrunner #CLEveland",FALSE,NA,"https://pbs.twimg.com/profile_images/1194781898230378496/sZN0BJ4b_normal.jpg",FALSE,2,0,0,0,0,828,1950,30548,17,NA,NA,NA,"SO GROSS: this blue green algae in Bradenton is dying and is sending a potent rotten egg odor in this preserve. 🤢 I’m still told it’s not toxic by the state. 😩 hold your breath. Also “modest” fish kills. @abcactionnews @WaterWarriorOne https://t.co/vlHh4iOOmy"
"100","@NicoleSGrigg @abcactionnews @WaterWarriorOne 🤮🤮🤮🤮🤮","1143657747696820225","everyone",FALSE,2019-06-25 23:10:29,"und","2389444399","1143625091319832576","2014-03-14T16:36:33.000Z","HeatherLeighWFTS","HLeighWFTS","Tampa, FL","Reporter at ABC Action News - I love playing guitar, hanging with my two cats and two dogs, and having fun in Tampa! Say hello if you see me around!",FALSE,"https://t.co/Gi0iMvPSi0","https://pbs.twimg.com/profile_images/1425116133263355905/_Tuhvqqo_normal.jpg",TRUE,0,0,0,0,0,1897,402,6200,64,"17068891",NA,NA,NA
"101","""It's kind of like when they dye the river green in Chicago for St. Patrick's Day, except you get a slime layer on the top and there's little green chunks in it, McClash said."" . https   www fox4now com news protecting paradise blue green algae confirmed in bradenton as parts of manatee river turn bright green","1143674989234860032","everyone",FALSE,2019-06-26 00:19:00,"en","1046953802245578753","1143674989234860032","2018-10-02T02:43:32.000Z","Help Florida Heal","HelpFloridaHeal","Boca Grande, FL","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.",FALSE,"https://t.co/nrcNO8vykn","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,1,0,1,0,0,147,346,1462,2,NA,"1304150592277929984",NA,"""It's kind of like when they dye the river green in Chicago for St. Patrick's Day, except you get a slime layer on the top and there's little green chunks in it, McClash said."" https://t.co/I8vYMzr3RX"
"102","RT @HelpFloridaHeal: ""It's kind of like when they dye the river green in Chicago for St. Patrick's Day, except you get a slime layer on the…","1143679533679349761","everyone",FALSE,2019-06-26 00:37:04,"en","751811102175064065","1143679533679349761","2016-07-09T16:11:49.000Z","Calusa Waterkeeper","calusawater","Florida, USA","Proud member of Waterkeeper Alliance for #fishable #swimmable #drinkable #cleanwater",FALSE,NA,"https://pbs.twimg.com/profile_images/1451641664607604739/2ovGtuQJ_normal.jpg",FALSE,1,0,0,0,0,2249,4967,44643,71,NA,"1583643632804188160",NA,"""It's kind of like when they dye the river green in Chicago for St. Patrick's Day, except you get a slime layer on the top and there's little green chunks in it, McClash said."" https://t.co/I8vYMzr3RX"
"103","@inspectorplanet @Charles03155427 @clnasomgcak Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143724509570195457","everyone",FALSE,2019-06-26 03:35:47,"en","1241009113","1143705583025086465","2013-03-04T10:00:58.000Z","David Barckhoff","DavidBarckhoff","USA","Sag-Aftra Nominated Actor Producer Director Screenwriter, NavyCombat Vet Public Safety Advisor, Stunt Coordinator Songwriter BMI Nashville Emergency Mgmt Expert",FALSE,"https://t.co/6HdZRyJB6r","https://pbs.twimg.com/profile_images/751238151234957312/WiyS_V-m_normal.jpg",FALSE,0,0,0,0,0,2200,5001,78478,45,"2364545413","702224426041872384",NA,"@inspectorplanet @Charles03155427 @clnasomgcak Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/eUv1AAlB5z"
"104","@inspectorplanet @Charles03155427 @clnasomgcak This year naturally occurring blue-green algae blooms are most common. Depending on size of the bloom toxicity levels, they can produce illnesses similar to red tide. Blue-green algae can thrive in fresh, brackish waters the Manatee River, but die upon contact with saltwater.. ","1143726648312942595","everyone",FALSE,2019-06-26 03:44:17,"en","1241009113","1143705583025086465","2013-03-04T10:00:58.000Z","David Barckhoff","DavidBarckhoff","USA","Sag-Aftra Nominated Actor Producer Director Screenwriter, NavyCombat Vet Public Safety Advisor, Stunt Coordinator Songwriter BMI Nashville Emergency Mgmt Expert",FALSE,"https://t.co/6HdZRyJB6r","https://pbs.twimg.com/profile_images/751238151234957312/WiyS_V-m_normal.jpg",FALSE,0,0,0,0,0,2200,5001,78478,45,"2364545413","702224426041872384",NA,"@inspectorplanet @Charles03155427 @clnasomgcak This year naturally occurring blue-green algae blooms are most common. Depending on size of the bloom toxicity levels, they can produce illnesses similar to red tide. Blue-green algae can thrive in fresh, brackish waters the Manatee River, but die upon contact with saltwater."
"105","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too: . https   www bradenton com news local article231893028 html","1143850962555215872","everyone",FALSE,2019-06-26 11:58:15,"en","15590584","1143850962555215872","2008-07-24T23:06:30.000Z","Paul Lisicky","Paul_Lisicky","Brooklyn","My books include LATER, THE NARROW DOOR, and THE SKY IN IT, forthcoming from HarperOne (he/him) 🏳️‍🌈🦌🐊",FALSE,"https://t.co/3to7TVrsMx","https://pbs.twimg.com/profile_images/1467298196712042503/Lv49pK34_normal.jpg",FALSE,0,0,0,0,0,13750,9939,52968,309,NA,"1580181151427497984","011add077f4d2da3","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too: https://t.co/NcudPvDe7u"
"106","@craigrcampbell6 @abcactionnews @WaterWarriorOne Was it toxic from the beginning? Or, was it long said that it was not. ... maybe I should test independently.","1143857842019012609","everyone",FALSE,2019-06-26 12:25:36,"en","17068891","1143625091319832576","2008-10-30T16:49:12.000Z","Nicole Grigg","NicoleSGrigg","Phoenix, AZ","Emmy award 🏆 winning reporter for @abc15 📺 AZ native 🌵Mama x 🧒🏽🧒🏽👧🏽 ASU Cronkite grad ☀️ 👿 Previous stations 🎤 MT:OH:FL:AZ",FALSE,NA,"https://pbs.twimg.com/profile_images/1499812621926629376/iMGug7d-_normal.jpg",TRUE,0,0,0,1,0,16005,2373,24252,262,"4851138819","1415781161469579268",NA,NA
"107","#BlueGreenAlgae turns parts of the #ManateeRiver and some canals GREEN. Fishermen are shocked, never seen the river this color. @HealthyFla says to avoid contact, no #swimming or #fishing where there is a bloom. Click #FLDEP map to find #algaeblooms @MyFWC  . https   floridadep gov AlgalBloomWeeklyUpdate. https   twitter com IMascarenas status 1143935503395426304 video 1","1143935503395426304","everyone",FALSE,2019-06-26 17:34:11,"en","260846333","1143935503395426304","2011-03-04T18:42:35.000Z","Isabel Mascareñas","IMascarenas","St. Petersburg/Tampa, Florida","Public Information Officer for Pinellas County Schools, Emmy Award winning Journalist/TV Reporter, Bilingual Cuban-born 🇨🇺🇺🇸American-raised. Opinions my own",FALSE,NA,"https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg",TRUE,0,0,1,2,0,3788,3366,10480,151,NA,NA,NA,"#BlueGreenAlgae turns parts of the #ManateeRiver and some canals GREEN. Fishermen are shocked, never seen the river this color. @HealthyFla says to avoid contact, no #swimming or #fishing where there is a bloom. Click #FLDEP map to find #algaeblooms @MyFWC https://t.co/JBPYfeG0PX https://t.co/sUq2D4QuqX"
"108","Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too . https   www bradenton com news local article231893028 html","1143946073318264832","everyone",FALSE,2019-06-26 18:16:12,"en","55642568","1143946073318264832","2009-07-10T19:26:59.000Z","Charlie Hutchins","johnchutchins","Denver, CO","Owner Transparent White LLC",FALSE,"https://t.co/IW207hETp8","https://pbs.twimg.com/profile_images/694837041394094080/P1FPnMGq_normal.jpg",FALSE,0,0,0,0,0,269,604,8021,12,NA,"1264296215996334082",NA,"Blue-green algae bloom clogging up Robinson Preserve. The Manatee River has it, too https://t.co/IPFuZuUcrQ"
"109"," . https   www newsbreakapp com video 0M9dYS7Y florida dep confirms blue green algae in bradenton as parts of manatee river turn bright green","1144131938887880705","everyone",FALSE,2019-06-27 06:34:45,"zxx","38211110","1144131938887880705","2009-05-06T16:03:30.000Z","liz wilde","lizwilde","Tampa, FL","🔆Multi Media Host♦️Artist ♦️Historian ♦️Bon Vivant ♦️Great Lover of life..",FALSE,"https://t.co/Fop9qMRUJB","https://pbs.twimg.com/profile_images/1395014459605884932/cugbqmi7_normal.jpg",FALSE,0,0,0,0,0,400,380,13202,11,NA,NA,NA,"https://t.co/qYPxPTHIIN https://t.co/qYPxPTHIIN"
